nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
727842,12748.646249,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,3648.6462488,3600,0,3600,48.646248818,48.646248818,0,0,0
727922,43820.673829,33200,32000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,10620.673829,9600,0,9600,1020.6738289,6.882148103,532.69352953,481.0981513,0
728148,110379.12636,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0,80000,30379.126361,22400,0,22400,7979.1263607,60.218795901,0,7918.9075648,0
728160,58155.914676,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14155.914676,18000,0,18000,-3844.085324,86.026851287,304.39630259,1065.3870591,5299.8955369
728306,65487.120831,44100,43000,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,21387.120831,21000,1500,19500,387.12083079,387.12083079,0,0,0
728493,58085.321305,0,0,0,21450,21450,21450,0,0,0,0,0,0,0,0,0,0,36635.321305,36000,0,36000,635.32130517,86.026851287,0,549.29445389,0
728547,92867.335585,0,0,0,45500,45500,45500,0,0,0,0,0,0,0,30000,0,30000,17367.335585,15400,7000,8400,1967.3355845,430.13425644,0,1537.2013281,0
729412,20918.821481,0,0,0,16650,16650,16650,0,0,0,0,0,0,0,0,0,0,4268.821481,4200,0,4200,68.82148103,68.82148103,0,0,0
729507,20047.438669,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.438669441,0,0,0,47.438669441,16.999039182,0,30.439630259,0
730312,26627.855893,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,8427.8558932,8400,0,8400,27.855893209,27.855893209,0,0,0
730333,22356.938891,13000,13000,0,900,0,0,0,900,0,900,0,0,0,0,0,0,8456.9388911,8400,0,8400,56.938891071,56.938891071,0,0,0
730402,90516.161108,60000,60000,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,22516.161108,22000,0,22000,516.16110772,516.16110772,0,0,0
730430,26553.336648,12000,12000,0,100,0,0,0,100,100,0,0,0,0,0,0,0,14453.336648,14400,9600,4800,53.336647798,53.336647798,0,0,0
730756,49338.471774,0,0,0,43290,43290,43290,0,0,0,0,0,0,0,0,0,0,6048.4717736,6000,0,6000,48.47177361,48.47177361,0,0,0
730807,23600,4000,4000,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,9600,9600,0,9600,0,0,0,0,0
730876,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,16000,0,5400,5400,0,5400,0,0,0,0,0
730901,57300.278705,27000,27000,0,23690,18690,18690,0,5000,5000,0,0,0,0,0,0,0,6610.2787052,6200,0,6200,410.27870516,258.08055386,0,152.1981513,0
730939,20278.013426,0,0,0,10335,10335,10335,0,0,0,0,0,0,0,0,0,0,9943.0134256,9900,0,9900,43.013425644,43.013425644,0,0,0
731178,60385.897483,53000,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7385.8974831,7200,0,7200,185.89748313,185.89748313,0,0,0
731344,39087.742417,0,0,0,30680,30680,30680,0,0,0,0,0,0,0,0,0,0,8407.7424166,8400,0,8400,7.7424166158,7.7424166158,0,0,0
731660,14115.592698,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,4115.592698,6000,0,6000,-1884.407302,0,0,0,1884.407302
731810,39877.902625,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,13877.902625,13500,0,13500,377.90262516,11.62637492,0,366.27625024,0
731827,10622.521508,10596.713452,10000,596.71345216,0,0,0,0,0,0,0,0,0,0,0,0,0,25.808055386,0,0,0,25.808055386,25.808055386,0,0,0
732013,20961.079064,5000,5000,0,11000,0,0,0,11000,11000,0,0,0,0,0,0,0,4961.0790644,4900,0,4900,61.079064414,61.079064414,0,0,0
732343,31162.98537,31080,31000,80,0,0,0,0,0,0,0,0,0,0,0,0,0,82.985370257,0,0,0,82.985370257,17.205370257,0,65.78,0
732369,38221.506713,37000,37000,0,1200,0,0,0,1200,1200,0,0,0,0,0,0,0,21.506712822,0,0,0,21.506712822,21.506712822,0,0,0
732371,26368.821481,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,12068.821481,12000,0,12000,68.82148103,68.82148103,0,0,0
732466,22962.66511,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,4762.6651104,4700,0,4700,62.66511039,62.66511039,0,0,0
732511,28516.255655,23492.585841,22900,592.58584133,0,0,0,0,0,0,0,0,0,0,0,0,0,5023.6698133,4800,0,4800,223.66981335,223.66981335,0,0,0
732601,126913.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,0,26913.2148,34800,22800,12000,-7886.7852,220.58783853,304.39630259,2580.6065873,10992.375928
733049,23459.687481,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,8459.6874808,8400,0,8400,59.687480832,59.687480832,0,0,0
733072,36922.008497,17000,17000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,4922.0084971,4800,0,4800,122.00849709,122.00849709,0,0,0
733216,16800,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
733351,34637.20537,0,0,0,21720,21320,21320,0,400,400,0,0,0,0,0,0,0,12917.20537,12900,0,12900,17.205370257,17.205370257,0,0,0
733363,54335.639888,39500,39500,0,2800,0,0,0,2800,2800,0,0,0,0,0,0,0,12035.639888,12000,0,12000,35.63988758,35.63988758,0,0,0
733605,31467.717498,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,15217.717498,10800,0,10800,4417.7174978,34.410740515,273.95667233,4109.350085,0
733606,13972.053703,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,4972.0537026,4800,0,4800,172.05370257,172.05370257,0,0,0
733612,49831.298337,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,15100,11000,4100,12631.298337,12000,0,12000,631.29833748,326.90203489,0,304.39630259,0
733713,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
733755,36935.50472,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935.50472,3600,0,3600,335.50472002,335.50472002,0,0,0
733759,13900,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
733811,15006.882148,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.882148103,0,0,0,6.882148103,6.882148103,0,0,0
734107,50051.616111,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6051.6161108,6000,0,6000,51.616110772,51.616110772,0,0,0
734115,28237.175285,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,7437.1752855,7200,0,7200,237.17528549,145.85639471,91.318890777,0,0
734141,12540,0,0,0,10140,10140,10140,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
734143,39381.76219,24000,24000,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,6281.7621901,5800,0,5800,481.76219012,25.167736239,0,456.59445389,0
734148,73074.85897,15000,15000,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,18074.85897,18000,10800,7200,74.858969638,74.858969638,0,0,0
734160,18649.51292,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,4999.5129195,4800,0,4800,199.5129195,47.314768208,0,152.1981513,0
734205,15217.20537,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,4817.2053703,4800,0,4800,17.205370257,17.205370257,0,0,0
734210,31036.026851,0,0,0,25800,26000,26000,0,-200,0,0,-200,0,200,0,0,0,5236.0268513,5150,350,4800,86.026851287,86.026851287,0,0,0
734264,30135.656388,0,0,0,25155,25155,25155,0,0,0,0,0,0,0,0,0,0,4980.6563877,4800,0,4800,180.6563877,180.6563877,0,0,0
734419,16064.883572,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,5014.8835716,4800,0,4800,214.88357162,214.88357162,0,0,0
734833,17742.740875,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,6042.7408748,6000,0,6000,42.740874806,42.740874806,0,0,0
734969,38537.642962,0,0,0,31200,31200,31200,0,0,0,0,0,0,0,0,0,0,7337.6429621,7200,0,7200,137.64296206,137.64296206,0,0,0
735005,4800,0,0,0,2000,0,0,0,2000,0,0,2000,2000,0,2800,2800,0,0,0,0,0,0,0,0,0,0
735009,21406.013426,0,0,0,16563,10803,10803,0,5760,5760,0,0,0,0,0,0,0,4843.0134256,4800,0,4800,43.013425644,43.013425644,0,0,0
735143,59448.408748,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7448.4087477,7100,1800,5300,348.40874771,348.40874771,0,0,0
735401,67139.399541,48190.463084,47600,590.46308416,0,0,0,0,0,0,0,0,0,0,0,0,0,18948.936457,18500,0,18500,448.93645665,59.754577541,389.18187911,0,0
735436,15283.466022,0,0,0,8060,8060,8060,0,0,0,0,0,0,0,0,0,0,7223.4660225,7200,0,7200,23.466022472,23.466022472,0,0,0
735538,19040.157724,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,16000,0,3040.157724,3000,0,3000,40.157723959,40.157723959,0,0,0
735621,45217.471726,39000,38000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,6217.4717264,6300,0,6300,-82.52827364,21.506712822,0,0,104.03498646
735659,61651.576829,54000,54000,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,4651.5768293,6000,0,6000,-1348.423171,0,0,810.79352953,2159.2167002
735677,23057.803742,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,4857.803742,4800,0,4800,57.80374195,57.80374195,0,0,0
735969,33083.013426,0,0,0,27040,27040,27040,0,0,0,0,0,0,0,0,0,0,6043.0134256,6000,0,6000,43.013425644,43.013425644,0,0,0
736010,26229.005432,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4229.0054318,4200,0,4200,29.005431803,29.005431803,0,0,0
736011,36362.3642,0,0,0,30160,30160,30160,0,0,0,0,0,0,0,0,0,0,6202.3641997,6000,0,6000,202.36419967,202.36419967,0,0,0
736034,33615.868257,12000,12000,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,3615.8682573,3600,0,3600,15.86825726,15.86825726,0,0,0
736037,10785,0,0,0,8385,8385,8385,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
736206,32817.20537,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4817.2053703,4800,0,4800,17.205370257,17.205370257,0,0,0
736212,46727.971156,0,0,0,42900,42900,42900,0,0,0,0,0,0,0,0,0,0,3827.9711559,3600,0,3600,227.97115591,227.97115591,0,0,0
736214,14210.218796,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,1860.2187959,1800,0,1800,60.218795901,60.218795901,0,0,0
736476,106350.57185,0,0,0,0,0,0,0,0,0,0,0,0,0,84000,84000,0,22350.571848,21800,0,21800,550.57184824,550.57184824,0,0,0
736579,25508.602685,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,6008.6026851,6000,0,6000,8.6026851287,8.6026851287,0,0,0
736627,36860.218796,11000,11000,0,20400,20400,20400,0,0,0,0,0,0,0,0,0,0,5460.2187959,5400,0,5400,60.218795901,60.218795901,0,0,0
736703,17800,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
736722,15300,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
736739,14000,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
736753,22829.040277,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329.0402769,4200,0,4200,129.04027693,129.04027693,0,0,0
736754,29154.848332,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6154.8483323,6000,0,6000,154.84833232,154.84833232,0,0,0
736801,4800,4500,4500,0,300,0,0,0,300,500,0,-200,0,200,0,0,0,0,0,0,0,0,0,0,0,0
736828,21117.20537,18900,18900,0,2200,0,0,0,2200,2400,0,-200,0,200,0,0,0,17.205370257,0,0,0,17.205370257,17.205370257,0,0,0
736831,73780.338316,32400,31000,1400,0,0,0,0,0,0,0,0,0,0,25000,25000,0,16380.338316,14400,0,14400,1980.3383161,1980.3383161,0,0,0
736862,11600,11600,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736917,51176.313854,43000,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8176.3138542,7100,0,7100,1076.3138542,391.42217336,0,684.89168083,0
736935,64729.040277,64600,55000,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,129.04027693,0,0,0,129.04027693,129.04027693,0,0,0
736939,24827.424166,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,7277.4241662,7200,0,7200,77.424166158,77.424166158,0,0,0
736957,46773.147682,27800,27800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18973.147682,18500,6500,12000,473.14768208,473.14768208,0,0,0
737312,78607.797825,48000,48000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,15607.797825,14400,0,14400,1207.797825,395.62318622,289.17648746,522.9981513,0
737343,20751.884455,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,16000,0,4751.8844549,4200,0,4200,551.88445492,34.410740515,0,517.4737144,0
737349,59643.008153,15670,15670,0,0,0,0,0,0,0,0,0,0,0,32000,32000,0,11973.008153,11400,5400,6000,573.00815336,68.82148103,273.95667233,230.23,0
737401,40178.065639,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,24000,0,16178.065639,16160,0,16160,18.06563877,18.06563877,0,0,0
737406,41408.602685,6600,6600,0,4800,0,0,0,4800,4800,0,0,0,0,18000,18000,0,12008.602685,12000,0,12000,8.6026851287,8.6026851287,0,0,0
737420,66439.510003,57600,57600,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,6439.5100029,9600,0,9600,-3160.489997,43.873694156,0,328.9,3533.2636912
737531,74791.225077,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,40000,40000,0,15291.225077,14400,0,14400,891.22507714,44.00068507,847.22439207,0,0
737902,21515.484833,12000,12000,0,5900,0,0,0,5900,5900,0,0,0,0,0,0,0,3615.4848332,3600,0,3600,15.484833232,15.484833232,0,0,0
737939,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
800003,41258.700859,35500,35500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5758.7008586,7200,0,7200,-1441.299141,129.04027693,0,0,1570.3394183
800010,20988.981745,15600,15600,0,500,0,0,0,500,500,0,0,0,0,0,0,0,4888.981745,9600,0,9600,-4711.018255,0,0,0,4711.018255
800013,30000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
800029,8412.0327966,0,0,0,8400,0,0,0,8400,0,0,8400,8400,0,0,0,0,12.032796643,0,0,0,12.032796643,12.032796643,0,0,0
800040,50102.597516,38800,38800,0,3510,3510,3510,0,0,0,0,0,0,0,0,0,0,7792.5975157,7200,0,7200,592.59751565,128.29216463,0,464.30535102,0
800041,20008.602685,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,8.6026851287,0,0,0,8.6026851287,8.6026851287,0,0,0
800106,5300,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
800135,29208.602685,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,8408.6026851,8400,0,8400,8.6026851287,8.6026851287,0,0,0
800180,12090,0,0,0,12090,12090,12090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800183,17455.613591,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455.6135906,5400,0,5400,-2944.386409,0,0,0,2944.3864094
800184,22230.109398,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4230.109398,4200,0,4200,30.109397951,30.109397951,0,0,0
800243,20260.218796,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260.2187959,4200,0,4200,60.218795901,60.218795901,0,0,0
800260,20301.09398,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,0,6301.0939795,6000,0,6000,301.09397951,301.09397951,0,0,0
800274,29017.20537,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,3017.2053703,3000,0,3000,17.205370257,17.205370257,0,0,0
800308,15356.440121,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,3656.4401213,3600,0,3600,56.440121349,56.440121349,0,0,0
800416,2404.3013426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404.3013426,2400,0,2400,4.3013425644,4.3013425644,0,0,0
800464,48483.990878,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15483.990878,13400,2500,10900,2083.9908783,562.47572352,0,1521.5151547,0
800483,24086.621129,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,11736.621129,4800,0,4800,6936.6211293,103.23222154,380.49537824,6452.8935295,0
800569,23573.038284,0,0,0,14980,14980,14980,0,0,0,0,0,0,0,0,0,0,8593.0382841,8150,0,8150,443.03828413,443.03828413,0,0,0
800571,42892.520138,0,0,0,33228,33228,33228,0,0,0,0,0,0,0,0,0,0,9664.5201385,9600,0,9600,64.520138465,64.520138465,0,0,0
800702,45814.608949,23200,22000,1200,0,0,0,0,0,0,0,0,0,0,15000,15000,0,7614.608949,7200,0,7200,414.60894901,414.60894901,0,0,0
800705,53373.042944,12000,12000,0,31200,31200,31200,0,0,0,0,0,0,0,0,0,0,10173.042944,9200,0,9200,973.04294439,86.026851287,307.25095477,579.76513834,0
800832,15972.708093,0,0,0,9960,9960,9960,0,0,0,0,0,0,0,0,0,0,6012.7080929,6000,0,6000,12.708092901,12.708092901,0,0,0
800884,9000,0,0,0,5400,5400,5400,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
800901,22282.849316,3680,3680,0,18590,18590,18590,0,0,0,0,0,0,0,0,0,0,12.849315584,0,0,0,12.849315584,12.849315584,0,0,0
800937,18971.102429,0,0,0,10530,10530,10530,0,0,0,0,0,0,0,0,0,0,8441.1024286,8400,0,8400,41.102428585,41.102428585,0,0,0
800999,27808.602685,23000,23000,0,3000,0,0,0,3000,3000,0,0,0,0,0,0,0,1808.6026851,1800,0,1800,8.6026851287,8.6026851287,0,0,0
801010,15551.616111,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,1251.6161108,1200,0,1200,51.616110772,51.616110772,0,0,0
801028,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801104,24780.57392,0,0,0,21600,21600,21600,0,0,0,0,0,0,0,0,0,0,3180.5739195,3000,0,3000,180.57391954,5.1263251779,175.44759436,0,0
801202,27639.456308,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639.456308,3600,0,3600,39.456307997,39.456307997,0,0,0
801221,54900.651416,38000,38000,0,12000,0,0,0,12000,0,12000,0,0,0,0,0,0,4900.651416,4800,0,4800,100.65141601,100.65141601,0,0,0
801255,30522.187959,0,0,0,23920,23920,23920,0,0,0,0,0,0,0,0,0,0,6602.187959,6000,0,6000,602.18795901,602.18795901,0,0,0
801279,32143.013426,28500,28500,0,-1200,0,0,0,-1200,0,0,-1200,0,1200,0,0,0,4843.0134256,4800,0,4800,43.013425644,43.013425644,0,0,0
801380,12812.904028,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,2412.9040277,2400,0,2400,12.904027693,12.904027693,0,0,0
801448,74243.23024,19000,19000,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,25243.23024,23400,6500,16900,1843.2302404,24.241409307,161.25059776,1657.7382334,0
801486,24103.232222,18000,17000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,6103.2322215,6000,0,6000,103.23222154,103.23222154,0,0,0
801541,4230,0,0,0,630,0,0,0,630,330,0,300,300,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
801543,20572.053703,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,4972.0537026,4800,0,4800,172.05370257,172.05370257,0,0,0
801801,16651.533394,0,0,0,16640,16640,16640,0,0,0,0,0,0,0,0,0,0,11.533394211,0,0,0,11.533394211,11.533394211,0,0,0
801803,37543.664588,10000,10000,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,5443.6645881,5400,0,5400,43.664588083,43.664588083,0,0,0
801806,29105.536584,10000,10000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,4805.5365837,4800,0,4800,5.5365837059,5.5365837059,0,0,0
801812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801813,23505.166851,23500,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1668505762,0,0,0,5.1668505762,5.1668505762,0,0,0
801875,28175.376093,1600,1600,0,-16000,0,0,0,-16000,0,0,-16000,0,16000,39500,32000,7500,3075.3760928,3000,0,3000,75.376092788,0.1892590728,0,75.186833715,0
801878,33955.057185,8000,8000,0,18700,18200,18200,0,500,500,0,0,0,0,0,0,0,7255.0571848,7200,0,7200,55.057184824,55.057184824,0,0,0
801892,17819.774276,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,4819.7742763,4800,0,4800,19.774276268,19.774276268,0,0,0
801894,10800,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0
801899,14004.301343,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,3604.3013426,3600,0,3600,4.3013425644,4.3013425644,0,0,0
801908,31421.506713,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021.5067128,8000,0,8000,21.506712822,21.506712822,0,0,0
801955,16814.211412,13000,13000,0,-300,0,0,0,-300,0,0,-300,0,300,0,0,0,4114.2114117,4200,0,4200,-85.78858833,51.616110772,0,0,137.4046991
801966,30856.526534,0,0,0,26780,26780,26780,0,0,0,0,0,0,0,0,0,0,4076.5265336,7200,0,7200,-3123.473466,17.205370257,0,0,3140.6788367
801972,19513.011653,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.011653363,0,0,0,13.011653363,13.011653363,0,0,0
801986,9655.8080554,0,0,0,6630,6630,6630,0,0,0,0,0,0,0,0,0,0,3025.8080554,3000,0,3000,25.808055386,25.808055386,0,0,0
802001,30112.904028,26500,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612.9040277,3600,0,3600,12.904027693,12.904027693,0,0,0
802038,111609.01856,73000,73000,0,12870,12870,12870,0,0,0,0,0,0,0,12000,12000,0,13739.01856,10800,4800,6000,2939.0185597,2376.2920008,81.628407563,481.0981513,0
802223,15400,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
802253,12481.484816,0,0,0,12467,12467,12467,0,0,0,0,0,0,0,0,0,0,14.484816071,0,0,0,14.484816071,14.484816071,0,0,0
802261,25730.204064,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7730.2040638,7700,0,7700,30.204063818,30.204063818,0,0,0
802326,12003.275116,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2751155843,0,0,0,3.2751155843,3.2751155843,0,0,0
802332,32418.065639,7200,7200,0,19200,19200,19200,0,0,0,0,0,0,0,0,0,0,6018.0656388,6000,0,6000,18.06563877,18.06563877,0,0,0
802349,25220.363026,18000,18000,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,20.363025669,0,0,0,20.363025669,20.363025669,0,0,0
802444,20043.013426,13000,13000,0,7000,0,0,0,7000,0,0,7000,7000,0,0,0,0,43.013425644,0,0,0,43.013425644,43.013425644,0,0,0
802451,19725.808055,15000,14300,700,4700,0,0,0,4700,7700,0,-3000,0,3000,0,0,0,25.808055386,0,0,0,25.808055386,25.808055386,0,0,0
802475,11210,11310,11310,0,-700,0,0,0,-700,0,0,-700,0,700,0,0,0,600,600,0,600,0,0,0,0,0
802480,41146.013426,16900,16900,0,15400,15400,15400,0,0,0,0,0,0,0,0,0,0,8846.0134256,7600,0,7600,1246.0134256,43.013425644,0,1203,0
802595,59511.401544,0,0,0,44850,44850,44850,0,0,0,0,0,0,0,0,0,0,14661.401544,9600,0,9600,5061.401544,3441.0740515,0,1620.3274926,0
802675,69450.593237,0,0,0,7657,7657,7657,0,0,0,0,0,0,0,55000,55000,0,6793.5932366,4800,0,4800,1993.5932366,65.864751788,154.74397799,1772.9845069,0
802895,21613.422519,0,0,0,16100,16250,16250,0,-150,0,0,-150,0,150,0,0,0,5513.4225185,5400,0,5400,113.42251852,86.026851287,0,27.395667233,0
802905,23610.218796,16950,14950,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,6660.2187959,6600,0,6600,60.218795901,60.218795901,0,0,0
802914,41493.890648,41300,35800,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,193.8906477,0,0,0,193.8906477,163.45101745,0,30.439630259,0
803055,27564.301497,0,0,0,19240,19240,19240,0,0,0,0,0,0,0,0,0,0,8324.301497,7200,0,7200,1124.301497,34.410740515,228.29722694,861.59352953,0
803101,22534.545769,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6934.5457686,6600,0,6600,334.54576863,334.54576863,0,0,0
803200,20379.03081,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6079.0308102,6000,0,6000,79.030810179,79.030810179,0,0,0
803205,63649.629636,54300,54300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9349.6296359,8400,0,8400,949.62963592,500.44165772,0,449.1879782,0
803483,37115.406409,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12115.406409,12000,4800,7200,115.40640914,24.08751836,91.318890777,0,0
803501,32067.20537,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,10000,10000,0,8417.2053703,8400,0,8400,17.205370257,17.205370257,0,0,0
803526,12600,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,4200,0,0,0,0,0
803566,31600,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
803570,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803661,44044.433476,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,20644.433476,20300,3300,17000,344.43347618,116.13624924,0,228.29722694,0
803736,25443.013426,9600,9600,0,1800,1800,1800,0,0,0,0,0,0,0,8000,8000,0,6043.0134256,6000,0,6000,43.013425644,43.013425644,0,0,0
804040,20314.410741,13000,13000,0,7280,7280,7280,0,0,0,0,0,0,0,0,0,0,34.410740515,0,0,0,34.410740515,34.410740515,0,0,0
804163,33530.905661,22500,22000,500,6650,6500,6500,0,150,150,0,0,0,0,0,0,0,4380.9056615,4200,0,4200,180.90566146,180.90566146,0,0,0
804172,53733.025879,0,0,0,37440,37440,37440,0,0,0,0,0,0,0,0,0,0,16293.025879,15900,0,15900,393.02587932,393.02587932,0,0,0
804203,23407.36497,21500,21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907.3649699,1800,0,1800,107.36496993,107.36496993,0,0,0
