nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
683119,1,17500,0,0,0,0,0,0,0,17500,0,0,0,0,0,0,9600,9600,60.218795901,0,0,0,60.218795901,9660.2187959,27160.218796,0,0
683119,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
683120,1,17800,0,2070,0,0,0,0,0,17800,2070,0,0,2070,0,0,7200,7200,68.82148103,0,0,0,68.82148103,7268.821481,27138.821481,0,0
683121,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,8400,8400,326.90203489,760.99075648,0,0,1087.8927914,9487.8927914,26387.892791,0,0
683121,2,0,0,6370,0,0,0,0,0,0,6370,0,0,6370,0,0,0,0,0,0,0,0,0,0,6370,0,0
683143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,8.6026851287,0,0,0,8.6026851287,6008.6026851,6008.6026851,0,0
683143,2,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0
683164,1,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,8400,8400,43.013425644,0,0,5299.8955369,-5256.882111,3143.1178888,28143.117889,0,0
683164,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000,15000,0
683171,1,22500,0,0,0,0,0,0,0,22500,0,0,0,0,0,0,8400,8400,236.78038259,0,0,0,236.78038259,8636.7803826,31136.780383,0,0
683171,2,16500,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,0
683171,3,11500,0,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0
683177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,83.973700347,0,0,0,83.973700347,4883.9737003,4883.9737003,0,0
683177,2,19800,0,0,0,0,0,0,0,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19800,0,0
683177,3,10400,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,0,0
683230,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,1800,1800,100.51055965,0,0,0,100.51055965,1900.5105597,8400.5105597,0,0
683245,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,7200,7200,666.70809748,0,0,0,666.70809748,7866.7080975,28666.708097,0,0
683245,2,0,0,20150,0,0,0,0,0,0,20150,0,0,20150,0,0,0,0,0,0,0,0,0,0,20150,0,0
683247,1,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,25600,0,0
683248,1,0,0,20150,0,0,0,0,0,0,20150,0,0,20150,0,0,3600,3600,34.410740515,0,0,0,34.410740515,3634.4107405,23784.410741,0,0
683249,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,3600,3600,154.84833232,0,0,0,154.84833232,3754.8483323,24754.848332,0,0
683249,2,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0
683250,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,4200,4200,176.35504514,0,0,0,176.35504514,4376.3550451,25176.355045,0,0
683250,2,0,0,21450,0,0,0,0,0,0,21450,0,0,21450,0,0,0,0,0,0,0,0,0,0,21450,0,0
683251,1,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,1200,1200,0,0,0,0,0,1200,8350,0,0
683339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,0,7200,7200,51.616110772,152.1981513,806.13260518,0,1009.9468672,8209.9468672,37209.946867,29000,0
683339,2,16600,0,0,0,0,0,0,0,16600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16600,0,0
683349,1,40000,1000,0,0,0,0,0,0,41000,0,0,0,0,0,0,12000,12000,0,0,0,3533.2636912,-3533.263691,8466.7363088,49466.736309,0,0
683349,2,25000,1000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0
683352,1,18200,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,8400,8400,27.180072116,0,0,2748.0939821,-2720.91391,5679.08609,23879.08609,0,0
683352,3,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
683352,4,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0
683358,1,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,36.991546053,281.5665799,0,0,318.55812595,318.55812595,15918.558126,0,0
683358,2,16500,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,0
683373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,2400,2400,67.649984041,0,0,0,67.649984041,2467.649984,11467.649984,9000,0
683373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,9000,9000,0
683377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,16200,16200,0,0,0,0,0,16200,41200,25000,0
683377,2,33124,0,0,0,0,0,0,0,33124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33124,0,0
683399,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,3000,10200,13200,86.026851287,0,2923.8784796,0,3009.9053309,16209.905331,38309.905331,0,0
683418,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,8200,8200,175.28137211,0,0,0,175.28137211,8375.2813721,27875.281372,0,0
683418,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
683431,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,2400,2400,107.53356411,0,0,0,107.53356411,2507.5335641,11607.533564,0,0
683437,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,8000,0,6000,6000,43.013425644,0,0,0,43.013425644,6043.0134256,21843.013426,0,8000
683438,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,22000,22000,860.26851287,0,3289,0,4149.2685129,26149.268513,45649.268513,0,0
683438,2,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,15000,0,0,0,0,0,0,0,0,0,41000,15000,0
683469,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,10000,0,7300,7300,0,0,0,3651.0391476,-3651.039148,3648.9608524,27948.960852,10000,0
683472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21500,0,19000,19000,51.939000989,31.961611772,0,0,83.900612761,19083.900613,40583.900613,0,21500
683472,2,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
683544,1,0,0,31200,0,0,0,0,0,0,31200,0,0,31200,0,0,12200,12200,609.55670955,0,0,0,609.55670955,12809.55671,44009.55671,0,0
683544,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,16900,0,0
683611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,4800,4800,30.109397951,0,0,3533.2636912,-3503.154293,1296.8457067,11296.845707,10000,0
683645,1,0,0,8385,0,0,0,0,0,0,8385,0,0,8385,0,0,4200,4200,0,0,0,0,0,4200,12585,0,0
683645,2,0,0,15210,0,0,0,0,0,0,15210,0,0,15210,0,0,0,0,0,0,0,0,0,0,15210,0,0
683645,3,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
683650,1,0,0,9620,0,0,0,0,0,0,9620,0,0,9620,0,0,6000,6000,4.9753874723,0,0,0,4.9753874723,6004.9753875,15624.975387,0,0
683650,2,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
683652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,3600,3600,0,0,0,0,0,3600,14600,11000,0
683660,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,3000,3000,37.760473135,0,0,0,37.760473135,3037.7604731,18637.760473,0,0
683661,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,16000,16000,102.79118185,713.82591572,1736.1707424,0,2552.7878399,18552.78784,44552.78784,0,0
683661,2,23400,0,0,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400,0,0
683664,1,39000,0,0,0,0,0,0,5000,39000,0,-5000,-5000,-5000,0,0,9000,9000,102.58550536,201.68866533,1263.0949848,0,1567.3691555,10567.369155,44567.369155,0,0
683664,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
683665,1,0,0,0,0,0,0,0,1500,0,0,-1500,-1500,-1500,0,0,4800,4800,48.225237551,0,0,0,48.225237551,4848.2252376,3348.2252376,0,0
683665,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
683665,3,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
683669,1,18200,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,0,0,172.05370257,0,0,0,172.05370257,172.05370257,18372.053703,0,0
683669,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,10000,10000,0
683670,1,0,0,10790,0,0,0,0,0,0,10790,0,0,10790,0,0,3600,3600,68.82148103,0,0,0,68.82148103,3668.821481,14458.821481,0,0
683673,1,0,0,0,0,12000,0,0,0,0,0,0,12000,12000,0,0,6000,6000,0,0,0,0,0,6000,18000,0,0
683675,1,0,0,3250,0,0,0,0,0,0,3250,0,0,3250,0,0,2400,2400,17.205370257,0,0,0,17.205370257,2417.2053703,5667.2053703,0,0
683675,2,0,0,11244,0,0,0,0,0,0,11244,0,0,11244,0,0,0,0,0,0,0,0,0,0,11244,0,0
683675,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
683694,1,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,2400,2400,25.808055386,0,0,0,25.808055386,2425.8080554,10875.808055,0,0
683696,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,4800,5400,10200,427.38344044,0,240.047152,0,667.43059243,10867.430592,29067.430592,0,0
683696,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
683707,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,5850,5850,4.3013425644,0,0,0,4.3013425644,5854.3013426,22754.301343,0,0
683727,1,0,0,6370,0,0,0,0,0,0,6370,0,0,6370,0,0,0,0,0,0,0,0,0,0,6370,0,0
683732,1,0,0,12090,0,0,0,0,0,0,12090,0,0,12090,0,0,3600,3600,28.925568879,0,0,0,28.925568879,3628.9255689,15718.925569,0,0
683737,1,0,0,0,0,0,0,0,500,0,0,-500,-500,-500,0,0,0,0,12.904027693,0,0,0,12.904027693,12.904027693,-487.0959723,0,0
683737,2,0,0,10465,0,0,0,0,0,0,10465,0,0,10465,0,0,0,0,0,0,0,0,0,0,10465,0,0
683767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,6200,223.66981335,0,0,0,223.66981335,6423.6698133,6423.6698133,0,0
683767,2,0,0,11440,0,0,0,0,0,0,11440,0,0,11440,0,0,0,0,0,0,0,0,0,0,11440,0,0
683782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9873051432,0,0,0,3.9873051432,3.9873051432,3.9873051432,0,0
683785,1,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,8700,8700,387.12083079,0,0,0,387.12083079,9087.1208308,22737.120831,0,0
683785,2,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
683785,3,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0
683829,1,0,0,18600,0,0,0,0,0,0,18600,0,0,18600,0,0,6000,6000,124.02609745,257.2737318,1122.9257208,0,1504.2255501,7504.2255501,26104.22555,0,0
683829,2,0,0,6474,0,0,0,0,0,0,6474,0,0,6474,0,0,0,0,0,0,0,0,0,0,6474,0,0
683861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,129.04027693,0,0,0,129.04027693,3729.0402769,3729.0402769,0,0
683861,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
683866,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,4800,4800,129.04027693,0,0,0,129.04027693,4929.0402769,28929.040277,0,0
683866,2,9000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0
683866,3,6500,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0
683869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,60.218795901,0,0,0,60.218795901,6060.2187959,6060.2187959,0,0
683869,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,12000,12000,0
683881,1,0,0,6000,0,0,0,0,0,0,6000,0,0,6000,0,0,2160,2160,0,0,0,0,0,2160,8160,0,0
683896,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,7200,7200,25.26797414,76.314325865,0,0,101.58230001,7301.5823,17701.5823,0,0
683896,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
683974,1,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,10200,10200,26.633280116,0,0,0,26.633280116,10226.63328,15426.63328,0,0
683974,2,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,0,0,8450,0,0
683991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,4800,4800,86.026851287,0,0,0,86.026851287,4886.0268513,12886.026851,8000,0
683991,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
683991,3,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
684035,1,0,0,8255,0,0,0,0,0,0,8255,0,0,8255,0,0,3900,3900,90.328193852,0,0,0,90.328193852,3990.3281939,12245.328194,0,0
684037,1,0,0,10855,0,0,0,0,0,0,10855,0,0,10855,0,0,6000,6000,51.421011757,0,412.38847251,0,463.80948427,6463.8094843,17318.809484,0,0
684037,2,0,0,25740,0,0,0,0,0,0,25740,0,0,25740,0,0,0,0,0,0,0,0,0,0,25740,0,0
684063,1,24500,1100,0,0,0,0,0,0,25600,0,0,0,0,0,0,7200,7200,559.17453337,0,0,0,559.17453337,7759.1745334,33359.174533,0,0
684063,3,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
684064,1,14500,0,0,0,0,0,0,0,14500,0,0,0,0,0,0,10800,10800,9.4629536416,0,0,0,9.4629536416,10809.462954,25309.462954,0,0
684135,1,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,3000,7200,10200,35.271009028,0,0,0,35.271009028,10235.271009,17385.271009,0,0
684218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.974585034,0,0,0,61.974585034,61.974585034,61.974585034,0,0
684218,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
684240,1,21000,2000,0,0,0,0,0,0,23000,0,0,0,0,0,0,8400,8400,68.82148103,0,0,2355.5091275,-2286.687646,6113.3123535,29113.312354,0,0
684240,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
684242,1,0,0,14690,0,0,0,0,0,0,14690,0,0,14690,0,0,8400,8400,17.205370257,0,0,0,17.205370257,8417.2053703,23107.20537,0,0
684259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,7200,7200,3.8249095793,0,0,0,3.8249095793,7203.8249096,27203.82491,20000,0
684279,1,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,4800,4800,13.286928351,0,0,0,13.286928351,4813.2869284,10813.286928,0,0
684279,2,13500,0,0,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,0
684279,3,13500,0,0,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,0
684280,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,27.895079329,0,0,0,27.895079329,27.895079329,11727.895079,0,0
684280,2,13500,0,0,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,0
684293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,57.420145776,0,0,0,57.420145776,6057.4201458,6057.4201458,0,0
684293,2,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
684326,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,7500,7500,165.17155447,0,613.39630259,0,778.56785706,8278.5678571,26278.567857,0,0
684326,2,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0
684328,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,7200,7200,43.013425644,0,519.48916186,0,562.5025875,7762.5025875,25762.502587,0,0
684359,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,3600,3600,86.026851287,0,608.79260518,0,694.81945647,4294.8194565,17294.819456,0,0
684359,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
684407,1,55000,5000,0,0,0,0,0,0,60000,0,0,0,0,0,0,12000,12000,53.911963047,1070.3875586,0,1962.9242729,-838.6247513,11161.375249,71161.375249,0,0
684423,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,4800,4800,14.006391961,0,0,0,14.006391961,4814.006392,20814.006392,0,0
684423,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
684423,3,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
684434,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,15600,15600,1008.1290901,0,0,0,1008.1290901,16608.12909,27008.12909,0,0
684434,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
684437,1,16500,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,271.23836704,0,0,0,271.23836704,271.23836704,16771.238367,0,0
684442,1,0,0,11830,0,0,0,0,0,0,11830,0,0,11830,0,0,10800,10800,49.318977441,0,0,0,49.318977441,10849.318977,22679.318977,0,0
684448,1,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,6000,6000,0,0,0,0,0,6000,29400,0,0
684454,1,0,0,12000,0,0,0,0,0,0,12000,0,0,12000,0,0,10600,10600,275.28592412,0,228.29722694,0,503.58315106,11103.583151,23103.583151,0,0
684454,2,0,0,6000,0,0,0,0,0,0,6000,0,0,6000,0,0,0,0,0,0,0,0,0,0,6000,0,0
684491,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,14.172982472,0,0,0,14.172982472,14.172982472,10414.172982,0,0
684507,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,12400,12400,309.69666463,76.099075648,1003.67,0,1389.4657403,13789.46574,37789.46574,0,0
684507,2,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
684524,1,0,0,16640,0,0,0,0,0,0,16640,0,0,16640,0,0,3600,3600,215.06712822,0,0,0,215.06712822,3815.0671282,20455.067128,0,0
684525,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,7700,7700,688.2148103,0,0,0,688.2148103,8388.2148103,31388.21481,0,0
684525,2,11500,0,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0
684557,1,0,0,24700,0,0,0,0,6000,0,24700,-6000,-6000,18700,0,0,10800,10800,43.013425644,0,304.39630259,0,347.40972823,11147.409728,29847.409728,0,0
684557,2,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
684564,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
684594,1,0,0,0,0,0,0,3000,0,0,0,3000,3000,3000,0,24000,26600,50600,145.50720649,0,360.95123354,0,506.45844003,51106.45844,54106.45844,0,0
684608,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,6000,6000,47.314768208,0,0,0,47.314768208,6047.3147682,19047.314768,0,0
684609,1,24000,150,0,0,0,0,0,0,24150,0,0,0,0,0,1800,12500,14300,774.15815774,0,161.0173084,0,935.17546614,15235.175466,39385.175466,0,0
684663,1,3000,0,0,0,6500,0,0,0,3000,0,0,6500,6500,0,0,0,0,33.684647314,0,0,0,33.684647314,33.684647314,9533.6846473,0,0
684665,1,0,0,9100,0,0,0,0,2000,0,9100,-2000,-2000,7100,0,3500,500,4000,412.64067056,0,0,0,412.64067056,4412.6406706,11512.640671,0,0
684671,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,2000,4800,6800,34.410740515,0,0,0,34.410740515,6834.4107405,21834.410741,0,0
684673,1,0,0,8541,0,0,0,0,0,0,8541,0,0,8541,0,0,4200,4200,30.109397951,0,0,0,30.109397951,4230.109398,12771.109398,0,0
684675,1,0,0,7420,0,0,0,0,0,0,7420,0,0,7420,0,0,4200,4200,62.112404081,0,0,0,62.112404081,4262.1124041,11682.112404,0,0
684675,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
684675,3,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
684684,1,0,0,17940,0,0,0,0,0,0,17940,0,0,17940,0,0,7800,7800,25.808055386,0,760.99075648,0,786.79881186,8586.7988119,26526.798812,0,0
684740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.013425644,0,0,0,43.013425644,43.013425644,43.013425644,0,0
684740,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
684784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,129.04027693,0,0,0,129.04027693,4929.0402769,4929.0402769,0,0
684784,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
684784,3,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
684882,1,0,0,11440,0,0,0,0,0,0,11440,0,0,11440,0,0,3600,3600,40.998614089,0,0,0,40.998614089,3640.9986141,15080.998614,0,0
684885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,341.04593684,0,0,0,341.04593684,6341.0459368,6341.0459368,0,0
684885,2,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0
684886,1,0,0,0,0,0,0,4800,0,0,0,4800,4800,4800,0,0,0,0,86.026851287,0,0,0,86.026851287,86.026851287,4886.0268513,0,0
684928,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,4200,4200,50.207083686,1235.7412933,0,0,1285.948377,5485.948377,15885.948377,0,0
684937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,40.123067704,0,0,0,40.123067704,40.123067704,20040.123068,20000,0
684973,1,21450,0,0,0,0,0,0,0,21450,0,0,0,0,0,0,0,0,101.93630802,83.946696816,0,0,185.88300483,185.88300483,21635.883005,0,0
684973,2,20300,0,0,0,0,0,0,0,20300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20300,0,0
684992,1,18000,0,0,0,0,0,0,3000,18000,0,-3000,-3000,-3000,0,0,3600,3600,146.81747125,0,0,0,146.81747125,3746.8174712,18746.817471,0,0
685002,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,7200,7200,86.026851287,0,0,0,86.026851287,7286.0268513,27286.026851,0,0
685002,3,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
685016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,6000,0,0
685016,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
685016,3,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
685024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,4200,4200,23.341511971,0,0,0,23.341511971,4223.341512,14223.341512,10000,0
685052,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
685056,1,0,0,5980,0,0,0,0,0,0,5980,0,0,5980,0,0,4800,4800,0,0,0,0,0,4800,10780,0,0
685058,1,12350,0,0,0,0,0,0,0,12350,0,0,0,0,0,0,4800,4800,17.205370257,0,0,2127.0247421,-2109.819372,2690.1806281,15040.180628,0,0
685096,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,111.83490667,151.59790455,0,0,263.43281123,263.43281123,23263.432811,0,0
685100,1,0,0,15080,0,0,0,0,0,0,15080,0,0,15080,0,0,7800,7800,273.29036936,709.37923732,0,0,982.66960668,8782.6696067,23862.669607,0,0
685100,2,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
685124,1,0,0,8944,0,0,0,0,0,0,8944,0,0,8944,20000,0,12400,12400,17.205370257,0,0,0,17.205370257,12417.20537,41361.20537,20000,0
685124,2,11700,0,0,0,0,0,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0
685130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,9600,384.51868109,0,0,0,384.51868109,9984.5186811,9984.5186811,0,0
685130,2,0,0,20410,0,0,0,0,0,0,20410,0,0,20410,0,0,0,0,0,0,0,0,0,0,20410,0,0
685132,1,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,0,0,6600,6600,208.60966447,0,207.1290969,0,415.73876138,7015.7387614,25015.738761,0,0
685148,1,0,0,0,0,0,0,0,8000,0,0,-8000,-8000,-8000,0,0,4800,4800,262.52615293,0,0,0,262.52615293,5062.5261529,-2937.473847,0,0
685148,2,0,0,22360,0,0,0,0,0,0,22360,0,0,22360,0,0,0,0,0,0,0,0,0,0,22360,0,0
685149,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,7200,7200,34.243986469,0,0,1034.0630291,-999.8190426,6200.1809574,28300.180957,0,0
685150,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,8400,8400,48.157633826,0,0,0,48.157633826,8448.1576338,26648.157634,0,0
