nquest,Y,CN,CD1,CD2,CD,C,S
905213,13047.434959,8580,0,0,0,8580,4467.4349589
905217,25540,30000,0,0,0,30000,-4460
905218,14164.992569,12600,0,0,0,12600,1564.9925686
905220,32798.496331,30600,0,0,0,30600,2198.4963313
905221,19449.098714,12000,0,0,0,12000,7449.0987137
905223,19973.865518,17400,0,0,0,17400,2573.8655176
905226,22317.484232,14400,0,0,0,14400,7917.484232
905227,7150,7800,0,0,0,7800,-650
905229,23199.859252,18600,0,0,0,18600,4599.859252
905236,28889.928549,22600,0,0,0,22600,6289.9285491
905240,21204.811867,18000,0,0,0,18000,3204.8118666
905241,11300,14640,0,0,0,14640,-3340
905248,5760,8112,0,0,0,8112,-2352
905257,15003.693005,11400,0,0,0,11400,3603.6930046
905258,600,11400,0,0,0,11400,-10800
905264,71378.947766,34000,0,0,0,34000,37378.947766
905269,13912.904028,13200,0,0,0,13200,712.90402769
905271,32825.808055,28800,0,0,0,28800,4025.8080554
905276,27351.616111,26000,0,0,0,26000,1351.6161108
905277,44896.245647,37700,0,0,0,37700,7196.2456472
905278,30703.013426,28700,10000,0,10000,38700,-7996.986574
905281,19765.860269,20450,0,0,0,20450,-684.1397315
905284,19569.560204,10800,0,0,0,10800,8769.5602045
905285,53068.821481,43200,0,2000,2000,45200,7868.821481
905286,39153.067128,36100,0,0,0,36100,3053.0671282
905295,42502.491294,25200,4500,0,4500,29700,12802.491294
905297,36980.459964,31300,0,500,500,31800,5180.4599644
905311,4200,8400,0,0,0,8400,-4200
905321,7020,6840,0,0,0,6840,180
905326,18000,18000,0,0,0,18000,0
905328,39821.506713,38400,0,0,0,38400,1421.5067128
905330,23048.997051,22800,0,0,0,22800,248.99705089
905333,9600,12000,0,0,0,12000,-2400
905344,33800,244800,0,0,0,244800,-211000
905365,20700,25100,7000,0,7000,32100,-11400
905370,19709.463431,18000,0,0,0,18000,1709.4634308
905383,35261.564986,23800,0,0,0,23800,11461.564986
905384,41588.610983,24200,0,0,0,24200,17388.610983
905387,37414.520138,26400,8000,0,8000,34400,3014.5201385
905390,49519.894093,39986.457513,0,6000,6000,45986.457513,3533.4365795
905392,50424.548796,38400,0,0,0,38400,12024.548796
905395,17800,16800,0,0,0,16800,1000
905396,24686.529609,10800,25000,0,25000,35800,-11113.47039
905397,33100,24000,6000,0,6000,30000,3100
905413,11962.904028,11400,0,0,0,11400,562.90402769
905415,7043.0134256,9000,0,0,0,9000,-1956.986574
905418,29773.147682,20400,25000,0,25000,45400,-15626.85232
905429,23851.09398,18000,0,600,600,18600,5251.0939795
905434,11008.602685,18000,0,0,0,18000,-6991.397315
905444,31701.09398,21600,0,0,0,21600,10101.09398
905446,13129.040277,17040,0,0,0,17040,-3910.959723
905451,17000,21000,0,0,0,21000,-4000
905462,30550.798798,24300,0,0,0,24300,6250.798798
905470,30845.888658,8400,0,0,0,8400,22445.888658
905472,47817.30033,30500,12900,0,12900,43400,4417.3003303
905475,19823.767214,10800,0,400,400,11200,8623.7672143
905478,17305.808055,12000,0,0,0,12000,5305.8080554
905484,35060.218796,24000,0,0,0,24000,11060.218796
905497,48781.39726,19200,0,0,0,19200,29581.39726
905502,17259.393329,8400,0,0,0,8400,8859.3933293
905510,7725.8080554,8400,0,0,0,8400,-674.1919446
905517,35297.294523,25200,0,0,0,25200,10097.294523
905522,53862.115582,39100,0,0,0,39100,14762.115582
905525,33206.334907,23300,0,0,0,23300,9906.3349067
905526,23281.725509,16800,0,0,0,16800,6481.7255087
905527,20460.218796,17200,0,0,0,17200,3260.2187959
905531,50356.012413,36000,0,0,0,36000,14356.012413
905533,23077.424166,16800,0,0,0,16800,6277.4241662
905563,15259.16416,14400,0,0,0,14400,859.16416024
905581,21941.128734,20400,0,0,0,20400,1541.1287338
905586,32017.20537,30000,0,0,0,30000,2017.2053703
905590,11487.857698,8760,0,0,0,8760,2727.8576982
905595,27151.044049,21840,0,0,0,21840,5311.0440488
905598,33227.655922,21600,0,0,0,21600,11627.655922
905604,26260.218796,19200,0,0,0,19200,7060.2187959
905609,36405.119016,18000,0,0,0,18000,18405.119016
905611,20741.545707,24000,5000,0,5000,29000,-8258.454293
905614,43329.040277,20400,0,0,0,20400,22929.040277
905615,16018.821481,10800,0,0,0,10800,5218.821481
905621,31998.602685,22800,0,0,0,22800,9198.6026851
905623,12318.712083,10800,0,0,0,10800,1518.7120831
905624,39228.784996,13200,0,0,0,13200,26028.784996
905627,31808.821481,15600,0,0,0,15600,16208.821481
905633,52325.808055,20400,0,0,0,20400,31925.808055
905634,32727.424166,22800,0,0,0,22800,9927.4241662
905635,52443.013426,26400,0,0,0,26400,26043.013426
905637,49567.75236,30000,0,0,0,30000,19567.75236
905640,47038.712083,24000,0,0,0,24000,23038.712083
905641,41286.026851,16800,0,0,0,16800,24486.026851
905646,24125.808055,19200,0,0,0,19200,4925.8080554
905652,28851.616111,24000,0,0,0,24000,4851.6161108
905662,16017.20537,13800,0,0,0,13800,2217.2053703
905663,27965.067128,19200,0,1500,1500,20700,7265.0671282
905667,19602.058674,16950,0,400,400,17350,2252.0586743
905669,124832.32222,82800,10000,5000,15000,97800,27032.322215
905713,40878.955737,12000,0,0,0,12000,28878.955737
905714,23486.734994,8400,0,0,0,8400,15086.734994
905715,26114.587312,7800,0,0,0,7800,18314.587312
905718,12889.259073,7200,0,0,0,7200,5689.2590728
905722,30985.808055,11840,0,0,0,11840,19145.808055
905723,31981.09398,9000,0,0,0,9000,22981.09398
905724,18510,10400,0,0,0,10400,8110
905725,33542.996949,8400,0,0,0,8400,25142.996949
905726,29571.834907,14300,0,0,0,14300,15271.834907
905727,27495.460457,10800,0,0,0,10800,16695.460457
905729,28817.20537,9900,0,0,0,9900,18917.20537
905765,16860.651416,13200,0,0,0,13200,3660.651416
905768,42871.788267,17400,0,0,0,17400,25471.788267
905772,23282.402509,16800,0,0,0,16800,6482.4025093
905776,33543.28177,25000,0,0,0,25000,8543.2817698
905777,54760.313756,19200,0,0,0,19200,35560.313756
905778,19830.109398,15000,0,0,0,15000,4830.109398
905781,42225.808055,21600,0,0,0,21600,20625.808055
905790,22604.582897,15600,0,0,0,15600,7004.5828966
905796,39633.364592,20400,0,0,0,20400,19233.364592
905822,10825.263426,14400,0,0,0,14400,-3574.736574
905828,42305.040291,27200,0,1600,1600,28800,13505.040291
905836,24264.301343,13800,0,400,400,14200,10064.301343
905847,36166.193707,22800,0,4000,4000,26800,9366.1937074
905848,161189.55624,66000,5000,1000,6000,72000,89189.556237
905851,23965.818882,16800,0,1450,1450,18250,5715.8188818
905852,28322.183264,15600,0,1400,1400,17000,11322.183264
905855,6331,6000,0,0,0,6000,331
905858,26347.312282,23950,0,560,560,24510,1837.3122824
905859,26920.581303,23400,0,750,750,24150,2770.5813027
905861,26577.863191,19200,0,400,400,19600,6977.8631911
905862,9007.3983092,9600,0,300,300,9900,-892.6016908
905863,15642.585777,13800,0,0,0,13800,1842.5857772
905873,25924.410741,21600,0,0,0,21600,4324.4107405
905913,26643.013426,35640,0,0,0,35640,-8996.986574
905914,13921.506713,13200,0,0,0,13200,721.50671282
905920,16170.218796,14400,0,0,0,14400,1770.2187959
905921,21182.155721,20050,0,0,0,20050,1132.1557207
905922,21645.285179,18000,0,0,0,18000,3645.2851787
905925,80557.418132,90000,0,0,0,90000,-9442.581868
905926,21179.040277,22800,0,0,0,22800,-1620.959723
905970,27604.804611,27600,0,0,0,27600,4.8046106433
905972,23773.848521,13200,0,0,0,13200,10573.848521
905973,39017.7146,19200,0,0,0,19200,19817.7146
905974,42446.184577,23200,0,0,0,23200,19246.184577
905978,16182.061073,14400,0,0,0,14400,1782.0610734
905979,45150.063381,22800,0,0,0,22800,22350.063381
905980,14125.745638,10900,0,0,0,10900,3225.7456375
905981,21912.466435,16320,0,0,0,16320,5592.4664345
905988,60042.499376,36000,0,0,0,36000,24042.499376
905996,51169.040277,29040,0,0,0,29040,22129.040277
906014,25335.068296,19200,0,0,0,19200,6135.0682962
906015,6604,6000,0,0,0,6000,604
906019,52575.723661,34800,0,0,0,34800,17775.723661
906023,18744.301821,18000,0,0,0,18000,744.30182132
906025,24011.885934,18000,0,0,0,18000,6011.8859335
906027,14048.484251,12000,0,0,0,12000,2048.4842508
906028,49798.150056,19200,0,0,0,19200,30598.150056
906029,25628.556786,19200,0,0,0,19200,6428.5567859
906031,67252.598366,40800,0,1000,1000,41800,25452.598366
906033,26280.109398,19200,0,0,0,19200,7080.109398
906037,57481.151422,32400,45000,0,45000,77400,-19918.84858
906038,49750.932315,32400,0,0,0,32400,17350.932315
906042,29283.570502,21600,0,0,0,21600,7683.5705023
906046,24621.115267,18000,0,0,0,18000,6621.1152675
906048,19545.713961,17760,0,0,0,17760,1785.7139611
906049,32062.589283,20400,6000,0,6000,26400,5662.5892834
906059,45253.573694,27600,0,0,0,27600,17653.573694
906064,28542.86898,20400,0,200,200,20600,7942.8689802
906069,46111.229618,33100,0,1200,1200,34300,11811.229618
906075,173899.17257,30600,0,3600,3600,34200,139699.17257
906076,16050.654616,22200,0,250,250,22450,-6399.345384
906080,38855.221103,24000,0,800,800,24800,14055.221103
906090,8090,8760,0,700,700,9460,-1370
906094,13523.446492,12540,0,500,500,13040,483.44649241
906116,51600,27600,10000,0,10000,37600,14000
906117,51415.743513,25200,0,0,0,25200,26215.743513
906120,26130.846308,19800,0,0,0,19800,6330.8463078
906126,23610.506713,20400,0,600,600,21000,2610.5067128
906128,18193.013426,17400,0,0,0,17400,793.01342564
906133,21316.733935,15000,0,500,500,15500,5816.7339352
906135,42154.848332,14400,0,20000,20000,34400,7754.8483323
906141,70842.010769,42000,0,0,0,42000,28842.010769
906149,26174.704299,14400,0,0,0,14400,11774.704299
906152,36598.279838,18100,0,0,0,18100,18498.279838
906163,18024.158461,18000,0,0,0,18000,24.15846053
906164,45297.210342,22800,7000,0,7000,29800,15497.210342
906169,11473.066314,9000,0,0,0,9000,2473.0663137
906171,44477.813888,27600,0,0,0,27600,16877.813888
906178,25557.36872,20400,5000,0,5000,25400,157.36871965
906182,48151.633517,34800,0,0,0,34800,13351.633517
906186,12734.410741,9000,0,0,0,9000,3734.4107405
906187,19000,17400,0,0,0,17400,1600
906190,33481.686621,18000,0,0,0,18000,15481.686621
906192,54273.861547,24000,0,0,0,24000,30273.861547
906194,20500,22800,0,0,0,22800,-2300
906195,51060.81893,36000,0,0,0,36000,15060.81893
906200,19000,22200,0,0,0,22200,-3200
906208,30339.484443,18000,0,0,0,18000,12339.484443
906210,52087.143886,36000,0,0,0,36000,16087.143886
906213,13400,12600,0,0,0,12600,800
906215,19020,7260,0,0,0,7260,11760
906217,2958.5523296,8880,0,0,0,8880,-5921.44767
906262,12600,8160,0,0,0,8160,4440
906265,38129.040277,24000,0,900,900,24900,13229.040277
906266,30800,20400,0,0,0,20400,10400
906268,16383.292378,15600,0,250,250,15850,533.29237819
906276,23337.635606,17400,0,400,400,17800,5537.6356061
906283,41338.042417,26400,0,900,900,27300,14038.042417
906284,27819.962567,23400,0,0,0,23400,4419.9625674
906286,23445.879963,17400,0,0,0,17400,6045.8799629
906290,44498.930879,32400,5000,0,5000,37400,7098.930879
906293,41418.338156,27600,0,700,700,28300,13118.338156
906295,36113.207401,21600,0,2000,2000,23600,12513.207401
906315,19017.092927,13200,0,0,0,13200,5817.0929275
906329,28303.805716,21600,0,600,600,22200,6103.8057159
906338,25119.03485,19200,0,1000,1000,20200,4919.03485
906343,24006.506783,16800,0,180,180,16980,7026.5067826
906344,44428.563072,39600,0,700,700,40300,4128.5630724
906354,15637.075727,12000,0,1600,1600,13600,2037.0757271
906362,19664.602685,15600,0,0,0,15600,4064.6026851
906364,30013.24602,15600,0,0,0,15600,14413.24602
906365,22840.665361,15600,0,0,0,15600,7240.6653608
906367,38018.486821,16000,0,0,0,16000,22018.486821
906370,12905.565809,9800,0,0,0,9800,3105.5658093
906371,10707.963186,7200,0,0,0,7200,3507.9631862
906372,11681.297846,7800,0,0,0,7800,3881.2978459
906373,14329.408758,13200,0,0,0,13200,1129.4087576
906374,12704.142857,12100,0,0,0,12100,604.14285658
906413,21578.602685,19200,0,0,0,19200,2378.6026851
906415,26858.602685,15950,0,0,0,15950,10908.602685
906423,31500,30000,0,0,0,30000,1500
906427,72710.509816,63000,0,0,0,63000,9710.5098162
906428,60733.044459,57200,0,0,0,57200,3533.0444591
906430,47045.678412,30000,0,0,0,30000,17045.678412
906433,23001.720537,18000,0,0,0,18000,5001.720537
906436,38064.410741,26400,200,89,289,26689,11375.410741
906437,33092.210741,26400,0,280,280,26680,6412.2107405
906438,22600,24000,0,0,0,24000,-1400
906441,16705.406523,10100,0,0,0,10100,6605.4065235
906447,24589.734424,19100,0,300,300,19400,5189.734424
906466,42511.834907,24300,10000,0,10000,34300,8211.8349067
906469,25048.168796,23760,0,0,0,23760,1288.1687959
906472,12838.712083,10800,0,0,0,10800,2038.7120831
906474,24183.040277,36600,0,0,0,36600,-12416.95972
906476,29780.706851,26400,0,0,0,26400,3380.7068513
906479,31238.821481,25200,0,0,0,25200,6038.821481
906480,15460.218796,12600,0,0,0,12600,2860.2187959
906481,41812.171481,33600,0,0,0,33600,8212.171481
906483,13251.616111,12600,0,0,0,12600,651.61611077
906489,16323.691848,24500,0,0,0,24500,-8176.308152
906503,21651.616111,21600,0,0,0,21600,51.616110772
906514,19189.678967,12000,0,0,0,12000,7189.6789667
906517,28543.901477,22800,0,0,0,22800,5743.9014769
906518,13057.37574,13200,0,0,0,13200,-142.6242602
906521,15701.635349,13200,0,0,0,13200,2501.6353495
906526,38485.571903,30000,0,0,0,30000,8485.5719034
906532,54513.709999,27600,0,0,0,27600,26913.709999
906535,11100,14400,0,0,0,14400,-3300
906538,65019.26909,33600,0,0,0,33600,31419.26909
906545,43465.201352,18380,0,0,0,18380,25085.201352
906555,11012.519559,17604,0,0,0,17604,-6591.480441
906557,15082.855331,12600,0,0,0,12600,2482.8553307
906560,18414.277606,16200,0,0,0,16200,2214.2776058
906561,13062.324066,17700,0,350,350,18050,-4987.675934
906564,17618.602685,16800,0,0,0,16800,818.60268513
906565,24444.146575,20400,0,0,0,20400,4044.146575
906566,36457.404028,22800,0,0,0,22800,13657.404028
906569,14554.301343,12600,0,0,0,12600,1954.3013426
906571,14311.183491,15240,0,0,0,15240,-928.8165093
906573,20704.803426,17520,0,0,0,17520,3184.8034256
906574,11798.069362,10200,0,0,0,10200,1598.0693621
906575,17558.498259,14400,0,0,0,14400,3158.4982589
906577,18524.087518,16560,0,0,0,16560,1964.0875184
906596,20663.013426,19200,0,0,0,19200,1463.0134256
906598,23752.528592,20025,0,0,0,20025,3727.5285924
906624,32544.289815,18204,0,0,0,18204,14340.289815
906629,21537.658625,19200,0,0,0,19200,2337.6586252
906631,59848.335021,38400,0,0,0,38400,21448.335021
906632,48832.912303,32900,0,0,0,32900,15932.912303
906633,4200,12600,0,0,0,12600,-8400
906634,46661.524127,29400,0,0,0,29400,17261.524127
906643,18752.546314,16200,0,0,0,16200,2552.5463144
906645,10840,9600,0,0,0,9600,1240
906647,14700,9600,0,0,0,9600,5100
906665,18781.238428,11400,0,500,500,11900,6881.2384282
906668,77167.4552,28800,0,0,0,28800,48367.4552
906680,8190,6600,0,0,0,6600,1590
906688,14703.76467,14400,0,0,0,14400,303.76466983
906689,28003.551346,24000,0,1900,1900,25900,2103.5513457
906690,46251.616111,16200,0,0,0,16200,30051.616111
906697,17158.365801,20400,0,3000,3000,23400,-6241.634199
906700,23599.631656,18000,0,0,0,18000,5599.6316562
906701,21932.496983,18240,0,0,0,18240,3692.4969826
906704,0,5520,0,0,0,5520,-5520
906706,31920,24000,0,0,0,24000,7920
906720,15000,12000,0,0,0,12000,3000
906721,19803.973731,15600,0,750,750,16350,3453.9737308
906723,55505.618681,41800,0,0,0,41800,13705.618681
906725,26011.834907,19800,0,0,0,19800,6211.8349067
906726,13940.109398,14160,0,0,0,14160,-219.890602
906729,20025.808055,16800,0,0,0,16800,3225.8080554
906731,9828,6960,0,0,0,6960,2868
906736,73516.218929,44400,0,0,0,44400,29116.218929
906737,20558.602685,25908,0,0,0,25908,-5349.397315
906740,18500,25800,0,0,0,25800,-7300
906776,22264,15600,0,600,600,16200,6064
906777,3500,9000,0,0,0,9000,-5500
906780,65140,24900,0,0,0,24900,40240
906824,10289.462954,9000,0,0,0,9000,1289.4629536
906825,26707.719818,19800,0,0,0,19800,6907.7198178
906827,15263.546997,12000,0,0,0,12000,3263.5469968
906828,11486.315744,9600,0,0,0,9600,1886.3157436
906829,16543.013426,15600,0,0,0,15600,943.01342564
906843,44800,38400,0,0,0,38400,6400
906849,93403.30817,32400,0,0,0,32400,61003.30817
906880,107654.89845,61390,0,600,600,61990,45664.89845
906882,164501.27262,77500,0,500,500,78000,86501.272618
906883,25314.09249,21500,0,400,400,21900,3414.0924901
906884,33400.72442,34800,0,400,400,35200,-1799.27558
906885,40597.861758,21900,0,500,500,22400,18197.861758
906887,78544.017278,41900,0,0,0,41900,36644.017278
906888,24877.314768,24100,0,0,0,24100,777.31476821
906889,23647.750691,19200,0,0,0,19200,4447.7506911
906891,22725.808055,18200,0,0,0,18200,4525.8080554
906892,51529.868478,40200,0,0,0,40200,11329.868478
906894,26860.218796,16800,0,0,0,16800,10060.218796
906898,31962.638058,24800,0,1000,1000,25800,6162.6380584
906900,41417.321237,21600,0,600,600,22200,19217.321237
906906,17337.838134,14400,0,0,0,14400,2937.8381343
906910,30850.801029,23300,0,0,0,23300,7550.8010287
906911,26494.227738,14800,22500,0,22500,37300,-10805.77226
906912,53626.753821,30600,-11000,500,-10500,20100,33526.753821
906914,7800.4301343,21240,0,0,0,21240,-13439.56987
906921,25451.616111,23160,0,130,130,23290,2161.6161108
906946,68359.359214,34900,0,0,0,34900,33459.359214
906948,34330.797704,32000,0,0,0,32000,2330.7977037
906949,41968.821481,21600,0,2200,2200,23800,18168.821481
906954,20525.808055,18000,0,0,0,18000,2525.8080554
906957,33686.026851,23600,0,200,200,23800,9886.0268513
906959,26102.187959,14400,0,0,0,14400,11702.187959
906989,44051.710094,31200,0,0,0,31200,12851.710094
906993,50056.695713,18000,0,0,0,18000,32056.695713
906995,17879.662034,16800,0,0,0,16800,1079.6620343
907001,30064.12022,22800,0,0,0,22800,7264.1202203
907012,33555.860242,24000,0,0,0,24000,9555.8602417
907015,26800,15600,0,0,0,15600,11200
907021,19040.052264,19200,0,0,0,19200,-159.947736
907024,17095.917453,15000,0,1200,1200,16200,895.91745334
907027,12553.232222,12000,0,0,0,12000,553.23222154
907032,15318.821481,14300,0,400,400,14700,618.82148103
907074,18629.040277,12600,0,0,0,12600,6029.0402769
907076,25365.067128,8400,0,0,0,8400,16965.067128
907078,21030.134256,12000,0,0,0,12000,9030.1342564
907079,35930.134256,11400,0,0,0,11400,24530.134256
907081,23103.560415,18360,0,0,0,18360,4743.5604154
907082,23272.053703,12000,0,0,0,12000,11272.053703
907084,30360.268513,22800,0,0,0,22800,7560.2685129
907085,15916.136249,11400,0,0,0,11400,4516.1362492
907086,24235.067128,13920,0,0,0,13920,10315.067128
907087,38043.958404,12591.770445,0,0,0,12591.770445,25452.187959
907088,28529.040277,12000,0,0,0,12000,16529.040277
907123,9000,7200,0,0,0,7200,1800
907124,17800,17796,0,0,0,17796,4
907126,10400,9600,0,0,0,9600,800
907127,14050,9000,0,0,0,9000,5050
907131,5980,5400,0,0,0,5400,580
907145,15004.616744,20400,0,0,0,20400,-5395.383256
907189,23438.712083,19200,0,0,0,19200,4238.7120831
907195,16343.441074,15000,0,0,0,15000,1343.4410741
907199,22500,19900,0,1000,1000,20900,1600
907212,33923.733162,36600,0,0,0,36600,-2676.266838
907233,68355.649066,25507.083225,0,600,600,26107.083225,42248.565842
907252,23156.773703,24700,0,0,0,24700,-1543.226297
907263,24162.904028,22200,0,300,300,22500,1662.9040277
907267,24112.904028,14400,0,0,0,14400,9712.9040277
907281,24329.040277,24300,0,0,0,24300,29.040276931
907282,29361.899999,16200,0,3000,3000,19200,10161.899999
907288,76488.516903,37200,0,0,0,37200,39288.516903
907294,20398.661714,18600,0,0,0,18600,1798.6617138
907299,33289.03415,31200,0,0,0,31200,2089.0341498
907308,32379.712544,28800,0,450,450,29250,3129.7125445
907314,32223.637095,27000,0,0,0,27000,5223.6370947
907334,24512.043759,23200,0,5000,5000,28200,-3687.956241
907335,23184.602685,21600,0,0,0,21600,1584.6026851
907337,45749.477869,36000,0,1000,1000,37000,8749.4778687
907338,19494.629536,18000,0,450,450,18450,1044.6295364
907353,19300,26400,0,0,0,26400,-7100
907354,34003.451017,32400,0,0,0,32400,1603.4510174
907355,37860.323222,22800,0,0,0,22800,15060.323222
