nquest,nord,INTPER,entepen,tipopen,decor,tpens,mesipen,arret,quotape,tarret
903208,1,1,1,1,2007,1700,13,2,90,0
903249,1,1,1,1,2005,400,13,2,60,0
903256,1,1,1,1,1999,930,13,2,80,0
903272,1,1,2,1,2009,1700,13,2,90,0
903304,1,1,1,2,2014,400,12,2,,0
903307,1,1,1,1,2000,1700,13,2,90,0
903307,2,1,1,1,1978,1000,13,2,80,0
903309,2,1,1,1,1992,1600,13,2,90,0
903309,3,1,1,1,1993,800,13,2,80,0
903309,3,1,1,3,2013,500,13,2,,0
903315,1,1,1,2,1984,349,13,2,,0
903315,1,1,1,3,2012,504,13,2,,0
903315,1,1,2,5,2001,680,13,2,,0
903322,1,1,1,1,2006,1000,13,2,80,0
903322,2,1,1,1,2005,1100,13,2,80,0
903326,1,1,1,1,1985,800,13,2,80,0
903356,1,1,1,1,1984,450,13,2,70,0
903356,1,1,1,5,2006,350,13,2,,0
903358,1,1,1,1,2002,1480,13,2,50,0
903358,2,2,1,4,2013,500,12,2,,0
903360,1,1,1,1,2010,953,13,2,99,0
903361,1,1,1,5,1994,515,13,2,,0
903363,2,1,1,3,2005,290,13,2,,0
903363,5,1,1,4,2004,290,13,2,,0
903367,1,1,1,1,1982,651,14,2,60,0
903367,2,2,1,1,2002,400,14,2,70,0
903369,1,1,1,1,2007,510,14,2,76,0
903369,2,2,1,2,2011,400,13,2,,0
903371,1,1,1,2,1988,450,13,2,,0
903371,1,1,1,5,1993,320,13,2,,0
903373,1,1,1,1,1993,740,13,2,70,0
903373,2,1,1,4,2001,230,13,2,,0
903373,3,1,1,4,2001,230,13,2,,0
903376,1,1,1,2,2011,480,12,2,,0
903376,1,1,1,5,1978,630,13,2,,0
903415,1,1,1,1,1999,2000,13,2,80,0
903420,1,1,1,1,2000,2000,13,2,80,0
903428,1,1,1,1,1997,1100,13,2,90,0
903449,1,1,1,1,2012,4287,13,2,90,0
903449,2,1,1,1,2012,1847,13,2,90,0
903449,3,1,6,1,1970,350,12,2,70,0
903449,3,1,6,3,1970,300,12,2,,0
903449,3,1,6,5,2012,650,12,2,,0
903457,1,1,1,4,1970,400,13,2,,0
903457,2,1,1,1,1988,600,13,2,80,0
903461,1,1,1,5,2008,1200,13,2,,0
903463,1,1,1,1,2006,1500,13,2,70,0
903467,2,1,1,1,2004,1200,13,2,80,0
903504,1,1,1,1,2011,460,13,2,45,0
903504,1,1,1,5,1999,746,13,2,,0
903504,1,1,4,3,1999,1250,13,2,,0
903508,1,1,1,1,2008,1980,13,2,80,0
903508,2,2,1,1,2003,1058,13,2,75,0
903508,2,2,1,5,1976,130,13,2,,0
903516,1,1,1,5,2002,630,13,2,,0
903516,2,1,1,1,2005,1100,13,2,90,0
903523,1,1,1,4,2008,314,7,2,,0
903523,2,1,1,1,2002,1200,13,2,80,0
903524,1,1,1,1,2005,400,13,2,30,0
903524,1,1,1,4,2005,800,13,2,,0
903524,2,1,1,2,2007,450,13,2,,0
903524,3,1,1,3,2010,400,13,2,,0
903524,3,1,1,5,1993,600,13,2,,0
903525,4,1,1,3,2011,277,13,2,,0
903526,1,1,1,1,2014,1700,4,2,80,0
903526,1,1,1,5,2001,700,13,2,,0
903526,2,1,1,5,1997,900,13,2,,0
903554,2,2,1,1,1998,785,13,2,50,0
903560,1,1,1,1,2002,523,13,2,60,0
903565,1,1,1,1,2000,1458,13,2,60,0
903573,1,1,1,5,2005,652,13,2,,0
903573,2,1,1,1,1985,482,13,2,50,0
903607,1,1,1,5,2000,700,13,2,,0
903613,1,1,1,1,1981,950,13,2,50,0
903631,1,1,1,1,2008,1700,13,2,80,0
903631,1,1,5,7,2008,300,13,2,,0
903632,1,1,1,1,2012,450,13,2,45,0
903654,1,1,1,3,2013,250,13,2,,0
903654,1,1,1,5,2014,320,13,2,,0
903656,1,1,1,1,2014,1017,13,2,75,0
903667,1,1,1,3,2006,540,13,2,,0
903667,2,2,1,1,1987,750,13,2,80,0
903668,1,1,1,1,1988,780,13,2,60,0
903674,1,1,1,4,1993,500,13,2,,0
903674,1,1,1,5,2014,320,13,2,,0
903707,1,1,1,1,2009,1200,13,2,70,0
903708,1,1,1,1,1996,912,13,2,70,0
903708,2,2,1,1,1998,700,13,2,60,0
903712,1,1,1,5,2001,620,13,2,,0
903719,1,1,1,5,1997,700,13,2,,0
903737,1,1,1,1,2011,1650,13,2,90,0
903754,1,1,1,1,1987,980,13,2,90,0
903754,2,2,1,1,1990,1070,13,2,90,0
903757,1,1,1,5,2009,650,14,2,,0
903767,1,1,1,1,2008,800,13,2,80,0
903767,1,1,1,5,2008,450,13,2,,0
903768,1,1,1,1,1992,700,13,2,70,0
903768,2,1,1,1,2001,650,13,2,80,0
903770,1,1,1,1,2010,1500,13,2,80,0
903770,2,1,1,1,2006,1000,13,2,70,0
903771,1,1,1,1,1994,1100,13,2,95,0
903771,2,2,1,1,2003,450,14,2,70,0
903783,1,1,1,1,1991,1100,13,2,100,0
903804,1,1,1,5,2008,750,13,2,,0
903806,1,1,1,5,2000,930,13,2,,0
903857,1,1,1,1,2011,730,13,2,70,0
903857,2,1,1,1,1997,1400,13,2,80,0
903861,1,1,1,1,2001,950,13,2,40,0
903864,1,1,1,1,2005,3100,13,2,80,0
903864,2,1,1,1,1998,1200,13,2,60,0
903865,1,1,2,1,2002,1100,13,2,70,0
903865,2,2,1,1,2000,1100,13,2,70,0
903872,1,1,1,1,2014,1300,13,2,90,0
903904,2,1,1,1,1995,900,13,2,80,0
903911,1,1,1,5,2001,600,13,2,,0
903913,1,1,1,2,2007,500,13,2,,0
903913,2,1,1,1,1999,690,13,2,70,0
903917,1,1,1,1,1995,900,13,2,60,0
903922,1,1,1,5,2010,500,13,2,,0
903924,1,1,1,5,1992,700,13,2,,0
903926,1,1,1,2,2005,600,13,2,,0
903959,1,1,1,5,2001,550,13,2,,0
903973,1,1,1,5,1981,840,13,2,,0
903974,1,1,1,1,2001,1636,13,2,70,0
903977,2,1,1,1,1990,1450,13,2,60,0
903979,1,1,1,1,2009,1420,13,2,60,0
903981,1,1,1,1,1995,1200,13,2,80,0
903985,2,1,1,1,2011,1100,13,2,50,0
904004,1,1,1,1,1989,1000,13,2,100,0
904004,1,1,1,5,2005,500,12,2,,0
904007,1,1,1,1,2005,1100,13,2,100,0
904007,2,2,1,1,2006,700,13,2,100,0
904013,1,1,1,3,1995,480,13,2,,0
904014,1,1,1,1,1995,1200,13,2,100,0
904014,2,2,1,1,1995,650,13,2,100,0
904055,1,1,1,1,1996,1000,13,2,70,0
904055,1,1,1,5,2013,400,13,2,,0
904056,2,1,1,1,2014,1400,13,2,70,0
904056,3,1,1,1,1995,1000,13,2,70,0
904058,1,1,1,1,2012,900,13,2,70,0
904058,2,2,1,1,2007,800,13,2,70,0
904058,3,1,1,1,1985,600,13,2,60,0
904059,1,1,1,1,1994,450,13,2,70,0
904059,1,1,1,5,2010,1000,13,2,,0
904062,1,1,1,1,1989,300,13,2,70,0
904062,1,1,1,5,1977,300,13,2,,0
904062,3,1,1,1,2011,1000,13,2,80,0
904065,2,1,1,1,2014,1200,13,2,70,0
904066,1,1,1,3,2003,500,13,2,,0
904067,1,1,1,4,2012,750,13,2,,0
904068,1,1,1,1,1993,500,13,2,60,0
904068,2,1,1,1,2005,640,13,2,70,0
904070,1,1,1,1,1989,1200,13,2,70,0
904074,2,1,1,1,1997,1000,13,2,70,0
904076,1,1,1,1,1990,1100,13,2,70,0
904076,2,2,1,1,1990,500,13,2,70,0
904104,1,1,1,1,2003,850,13,2,40,0
904104,2,2,1,1,1991,1500,13,2,94,0
904108,1,1,1,1,2003,1750,13,2,80,0
904108,2,2,1,1,1998,1800,13,2,90,0
904114,1,1,1,1,1994,650,13,2,70,0
904114,1,1,1,5,1997,380,13,2,,0
904116,2,1,1,1,2012,1100,13,2,50,0
904116,5,1,1,1,1985,1100,13,2,85,0
904124,1,1,1,2,2014,460,8,2,,0
904128,1,1,1,1,2014,1300,5,2,75,0
904156,1,1,1,1,2010,1300,13,2,80,0
904157,1,1,1,1,2007,1200,13,2,80,0
904207,1,1,1,1,2008,1400,13,1,90,6000
904207,3,3,1,4,1997,788,13,2,,0
904209,1,1,1,1,2007,700,13,2,60,0
904209,2,2,1,1,2000,490,14,2,60,0
904211,1,1,1,5,2002,600,14,2,,0
904228,1,1,1,5,1987,600,14,2,,0
904255,1,1,1,5,2013,750,13,2,,0
904257,1,1,1,1,1986,500,14,2,50,0
904257,2,1,1,4,2008,600,13,2,,0
904258,1,1,1,5,1998,500,14,2,,0
904265,2,2,1,1,1998,1200,13,2,70,0
904266,1,1,1,1,2001,650,13,2,60,0
904269,1,1,1,1,2012,630,13,2,50,0
904306,1,1,1,1,1992,600,13,2,70,0
904306,2,1,1,1,1990,1100,13,2,90,0
904307,1,1,1,1,1993,900,13,2,80,0
904307,1,1,1,5,2013,500,13,2,,0
904356,1,1,1,1,2013,750,13,2,50,0
904360,1,1,1,5,2004,750,13,2,,0
904420,1,1,1,1,2000,1300,13,2,80,0
904420,2,1,1,1,1990,1000,13,2,80,0
904450,1,1,1,1,2012,1050,13,2,80,0
904468,1,1,1,1,1978,980,13,2,70,0
904473,1,1,1,1,1983,1007,13,2,70,0
904475,1,1,1,1,1997,1200,13,2,80,0
904476,1,1,1,1,1997,1000,13,2,80,0
904476,2,1,1,1,1998,1000,13,2,80,0
904480,2,1,1,1,1985,850,13,2,70,0
904480,2,1,1,2,2011,450,13,2,,0
904481,1,1,1,1,2002,2200,13,2,80,0
904481,2,2,1,1,1988,1200,13,2,80,0
904510,1,1,1,1,1995,1902,13,2,75,0
904515,1,1,1,1,2003,1200,13,2,95,0
904515,2,2,2,1,2006,1000,13,2,95,0
904516,2,1,2,1,2006,1200,13,2,80,0
904538,2,1,2,1,1990,1400,13,2,100,0
904567,1,1,1,1,2014,1500,4,2,90,0
904567,2,1,1,5,2005,1000,13,2,,0
904569,1,1,1,1,1998,1600,13,2,80,0
904580,1,1,1,1,2006,1000,13,2,80,0
904580,2,2,1,3,2010,600,13,2,,0
904581,1,1,1,1,2013,2300,13,2,70,0
904587,1,1,1,1,1990,530,13,2,50,0
904587,1,1,1,5,2014,400,13,2,,0
904640,1,1,1,4,2010,600,13,2,,0
904664,1,1,1,1,1997,1500,13,2,70,0
904664,2,1,1,2,2007,520,13,2,,0
904666,1,1,1,1,1989,450,13,2,50,0
904668,1,1,1,1,1990,1530,13,2,70,0
904717,1,1,1,1,1990,1500,12,2,60,0
904717,2,1,1,1,1984,450,12,2,60,0
904723,1,1,1,1,2007,1500,13,2,70,0
904723,2,1,1,1,2009,1300,13,2,70,0
904729,2,1,1,1,1988,500,13,2,60,0
904729,2,1,1,5,2004,800,13,2,,0
904730,1,1,1,1,1995,1100,13,2,70,0
904732,1,1,1,5,2007,1000,13,2,,0
904774,1,1,1,1,2011,500,13,2,60,0
904779,1,1,1,1,2014,1000,13,2,80,0
904788,1,1,1,1,2004,1300,13,2,80,0
904788,2,2,1,1,2007,1600,13,2,90,0
904793,1,1,1,1,2007,600,12,2,50,0
904798,1,1,1,5,1999,500,13,2,,0
904807,1,1,1,1,1994,1200,13,2,80,0
904807,1,1,1,5,1998,300,13,2,,0
904808,1,1,1,1,2005,1727,13,2,80,0
904816,1,1,1,4,2000,250,12,2,,0
904816,1,1,1,5,1995,400,12,2,,0
904824,1,1,1,3,2006,400,12,2,,0
904824,1,1,1,5,2000,1400,13,2,,0
904828,1,1,1,1,2005,1400,12,2,80,0
904836,1,1,1,3,2010,400,12,2,,0
904838,1,1,1,1,2010,1300,12,2,80,0
904845,1,1,1,1,2003,2200,13,2,70,0
904845,2,2,1,1,2003,569,13,2,60,0
904848,1,1,2,1,2001,1600,13,2,90,0
904848,2,2,2,1,2000,1100,13,2,80,0
904849,1,1,1,1,2002,1700,13,2,80,0
904849,1,1,4,3,1971,200,13,2,,0
904850,1,1,1,1,2003,1600,12,2,70,0
904850,2,2,1,1,2005,1200,12,2,90,0
904854,1,1,1,1,2000,1500,13,2,90,0
904855,2,2,1,1,1999,2000,13,2,80,0
904856,1,1,1,1,1992,1860,13,2,100,0
904865,1,1,1,1,1995,420,13,2,50,0
904865,2,2,1,1,2007,1550,13,2,100,0
904867,1,1,1,1,1989,1910,13,2,90,0
904869,2,2,1,1,1990,623,13,2,70,0
904870,1,1,1,1,2001,650,13,2,40,0
904870,1,1,1,5,2004,350,13,2,,0
904873,1,1,1,5,2005,1000,13,2,,0
904875,1,1,1,1,1993,1300,13,2,100,0
904875,1,1,1,5,1977,250,13,2,,0
904877,1,1,1,5,2008,600,13,2,,0
904886,1,1,1,1,1986,1200,13,2,100,0
904886,1,1,1,5,2014,500,9,2,,0
904891,1,1,1,1,1988,1000,13,2,60,0
904893,1,1,1,1,1998,770,13,2,60,0
904893,2,2,1,1,2003,500,13,2,70,0
904894,1,1,1,5,2002,336,13,2,50,0
904894,1,1,1,1,2014,3500,13,2,,0
904897,1,1,1,1,1989,1710,13,2,100,0
904899,1,1,1,1,2007,2400,13,2,100,0
904907,1,1,1,5,2000,626,13,2,,0
904910,1,1,1,1,1996,750,13,2,50,0
904927,2,1,1,3,1998,2000,13,2,,0
904929,1,1,1,1,2000,1250,13,2,90,0
904951,1,1,1,1,1997,2900,13,2,60,0
904993,1,1,2,1,1985,800,13,2,80,0
905004,2,1,1,4,2013,280,13,2,,0
905018,1,1,1,5,2006,900,13,2,,0
905025,1,1,1,1,2003,750,13,2,70,0
905025,1,1,1,1,2011,250,13,2,60,0
905064,1,1,1,1,2006,1600,12,2,90,0
905065,1,1,1,1,2001,1500,12,1,85,500
905067,1,1,1,1,2007,1100,12,2,90,0
905067,2,2,1,1,2005,900,12,2,85,0
905068,1,1,1,1,2010,550,12,2,40,0
905068,2,1,1,1,2000,900,12,2,30,0
905070,1,1,1,1,2008,900,12,2,60,0
905070,1,1,6,1,2008,350,12,2,30,0
905073,1,1,1,1,1996,1500,12,2,90,0
905075,1,1,1,1,2004,1500,12,2,70,0
905075,2,2,1,1,2012,550,12,2,50,0
905076,2,1,1,3,1977,550,12,2,,0
905076,2,1,1,5,2008,400,12,2,,0
905079,1,1,1,1,2010,1000,12,2,80,0
905084,1,1,1,1,2000,450,12,2,30,0
905114,1,1,1,1,1983,1200,13,2,80,0
905114,2,2,1,1,2002,1200,13,2,80,0
905115,1,1,1,5,2002,800,13,2,,0
905115,1,1,1,7,1994,400,13,2,,0
905119,1,1,1,1,1992,1200,13,2,80,0
905120,1,1,1,2,1987,200,13,2,,0
905120,1,1,1,5,1993,290,13,2,,0
905120,1,1,6,1,1997,500,13,2,80,0
905122,1,1,1,1,2003,1250,13,2,100,0
905122,2,2,1,1,1991,1170,13,2,90,0
905123,1,1,1,1,1999,1200,13,2,90,0
905124,1,1,1,1,1994,1300,13,2,75,0
905125,1,1,1,1,1991,1600,13,2,80,0
905125,2,2,1,7,2000,222,13,2,,0
905126,1,1,1,1,1978,1350,13,2,90,0
905126,1,1,1,5,1967,700,13,2,,0
905131,4,1,1,1,2003,1000,13,2,80,0
905148,2,1,1,5,2011,400,13,2,,0
905163,1,1,1,2,2000,260,12,2,,0
905165,1,1,1,5,2009,700,12,2,,0
905167,1,1,1,1,2008,1450,13,2,80,0
905170,1,1,1,1,2014,1500,13,2,85,0
905171,1,1,1,1,1997,1200,12,2,95,0
905171,2,2,1,1,2003,900,12,2,90,0
905173,1,1,1,1,2006,550,12,2,50,0
905173,2,1,1,1,1999,900,12,2,50,0
905180,1,1,1,1,1999,900,12,2,60,0
905180,1,1,1,5,2011,250,12,1,,350
905187,2,1,1,1,2000,900,12,2,50,0
905213,1,1,1,1,2004,1000,13,2,80,0
905218,1,1,1,5,2009,720,13,2,,0
905221,1,1,1,1,1998,1100,13,2,75,0
905223,1,1,1,1,1996,1120,13,2,70,0
905226,1,1,1,1,2003,1250,13,2,75,0
905227,1,1,1,5,1991,550,13,2,,0
905229,1,1,1,1,2011,1450,13,2,80,0
905236,1,1,1,5,2000,400,13,2,,0
905236,2,1,1,1,1999,900,13,2,50,0
905240,1,1,1,1,2000,780,13,2,60,0
905240,1,1,1,5,2010,360,13,2,,0
905264,1,1,1,1,2013,1748,13,2,80,0
905269,1,1,1,5,1996,700,13,2,,0
905276,2,1,1,5,2006,500,13,2,,0
905277,1,1,2,1,2003,1500,13,2,80,0
905277,2,1,1,1,2003,1350,13,2,80,0
905278,3,1,1,3,2000,230,12,2,,0
905281,1,1,1,4,1980,520,13,2,,0
905281,2,1,1,4,1955,535,13,2,,0
905286,1,1,1,1,2013,876,13,2,90,0
905286,2,1,1,1,1988,790,13,2,80,0
905286,3,1,1,4,2005,860,13,2,,0
905295,2,1,1,4,2003,1500,13,2,,0
905295,3,1,1,4,2010,270,13,2,,0
905321,1,1,1,3,2010,540,13,2,,0
905326,2,1,1,1,1990,800,12,2,80,0
905326,2,1,1,5,2005,300,12,2,,0
905328,1,1,1,1,1984,900,12,2,80,0
905328,1,1,1,5,2005,300,12,2,,0
905330,1,1,1,1,1996,900,12,2,80,0
905330,2,1,1,1,1993,420,12,2,70,0
905333,1,1,1,4,1980,400,12,2,,0
905370,1,1,1,1,2002,830,13,2,50,0
905383,1,1,1,1,1993,850,13,2,40,0
905383,2,2,1,1,2000,1180,13,2,85,0
905384,1,1,1,1,1991,1000,13,2,80,0
905384,2,2,1,1,1984,1400,13,2,85,0
905387,1,1,1,1,2000,1050,13,2,50,0
905387,2,1,1,1,1980,900,13,2,70,0
905390,1,1,1,1,2006,1000,13,2,40,0
905390,1,1,1,5,1997,300,13,2,,0
905392,2,1,1,1,1994,850,13,2,90,0
905395,1,1,1,1,2008,1000,13,2,30,0
905413,1,1,1,5,1989,550,13,2,,0
905418,1,1,1,1,2000,1200,13,2,50,0
905429,1,1,1,1,2000,1350,13,2,90,0
905470,1,1,1,1,2003,600,13,2,80,0
905470,2,1,1,1,1986,1400,13,2,80,0
905478,1,1,1,1,1990,960,13,2,80,0
905502,1,1,1,1,2006,1280,13,2,90,0
905522,2,1,1,1,2013,1800,13,2,90,0
905525,1,1,1,1,1982,1450,13,2,90,0
905525,2,2,1,1,2000,350,14,2,50,0
905526,1,1,1,1,1998,800,13,2,90,0
905526,2,1,1,1,1995,800,13,2,90,0
905527,1,1,1,1,1977,500,14,2,60,0
905527,2,2,1,1,1994,500,14,2,60,0
905533,1,1,1,1,1993,700,13,2,70,0
905533,1,1,1,3,1988,200,13,2,,0
905533,2,2,1,4,1983,500,13,2,,0
905563,1,1,1,1,1991,800,13,2,50,0
905586,1,1,1,1,1986,2000,13,2,80,0
905590,1,1,1,1,2008,520,13,2,20,0
905590,2,1,1,2,2005,350,13,2,,0
905598,1,1,1,1,1998,1000,13,2,80,0
905609,1,1,1,1,1997,1180,13,2,80,0
905609,2,2,1,1,2012,1100,13,2,80,0
905614,2,1,1,1,2011,1400,13,2,70,0
905615,1,1,1,1,1990,950,13,2,80,0
905621,2,1,1,5,2007,830,13,2,,0
905623,1,1,1,5,2004,760,13,2,,0
905627,1,1,1,5,1987,680,13,2,,0
905634,1,1,1,1,1991,1600,13,2,70,0
905634,2,2,1,1,2003,450,13,2,70,0
905641,1,1,1,1,2007,1000,13,2,80,0
905663,4,1,1,5,1995,550,13,2,,0
905667,1,1,1,1,1998,1200,13,2,80,0
905713,1,1,1,1,1998,2200,13,2,80,0
905713,2,2,1,1,2002,260,13,2,50,0
905714,1,1,1,1,2013,1270,13,2,70,0
905715,1,1,1,1,1994,810,13,2,80,0
905715,2,2,1,1,2005,550,13,2,80,0
905715,3,1,1,4,1997,287,13,2,,0
905718,1,1,1,5,2007,700,13,2,,0
905723,1,1,1,1,2013,1560,13,2,80,0
905725,1,1,1,1,2004,1140,13,2,80,0
905725,2,2,1,1,2007,1040,13,2,70,0
905727,1,1,1,1,2009,1210,13,2,80,0
905727,2,2,1,4,2011,287,13,2,,0
905765,1,1,1,5,1999,920,13,2,,0
905768,1,1,1,1,1992,1150,13,2,80,0
905768,2,1,1,1,2001,500,13,2,60,0
905772,1,1,1,1,2000,980,13,2,80,0
905772,1,1,1,5,2013,220,13,2,,0
905777,1,1,1,1,2007,1200,13,2,90,0
905778,1,1,1,1,1997,1200,13,2,98,0
905781,2,1,1,1,2014,1500,5,2,80,0
905796,1,1,1,1,2009,1050,13,2,90,0
905796,1,1,1,5,2000,280,13,2,,0
905822,1,1,1,1,1990,420,13,2,50,0
905822,1,1,1,5,2014,900,1,2,,0
905828,1,1,1,1,2005,2553,13,2,70,0
905828,2,2,1,1,2009,127,13,2,30,0
905836,1,1,1,1,2008,1100,13,2,98,0
905836,2,2,1,5,2009,720,13,2,,0
905855,1,1,1,2,2013,487,13,2,,0
905863,2,1,1,1,2012,920,13,2,65,0
905873,2,2,1,1,2012,1530,13,2,90,0
905914,1,1,1,5,1980,700,13,2,,0
905920,1,1,1,5,1993,870,13,2,,0
905921,2,2,1,1,1973,1000,13,2,90,0
905922,1,1,1,5,2012,1200,13,2,,0
905925,2,2,1,1,2007,500,13,2,30,0
905926,1,1,1,1,1995,900,13,2,40,0
905926,2,1,1,3,2010,350,13,2,,0
905972,2,1,1,1,2006,1530,13,2,70,0
905973,1,1,1,1,2013,1500,13,2,70,0
905973,2,1,1,1,2012,1200,13,2,70,0
905974,1,1,1,5,2003,730,13,2,,0
905978,1,1,1,5,1993,780,13,2,,0
905980,1,1,1,1,1990,700,13,2,40,0
905981,2,1,1,1,1995,1350,13,2,60,0
906015,1,1,1,2,2010,448,13,2,,0
906023,1,1,1,5,2001,700,13,2,,0
906027,1,1,1,5,2003,800,13,2,,0
906028,2,1,1,5,1995,1300,13,2,,0
906029,1,1,1,1,2003,700,13,2,60,0
906029,2,1,1,1,2000,900,13,2,70,0
906031,1,1,1,1,2012,1800,13,2,90,0
906031,2,1,1,1,1995,2500,13,2,60,0
906033,1,1,1,1,2004,1350,13,2,80,0
906048,1,1,1,1,2000,600,13,2,70,0
906048,1,1,1,5,2002,900,13,2,,0
906049,2,1,1,1,1994,1300,13,2,70,0
906049,3,1,1,1,1990,700,13,2,70,0
906059,1,1,1,1,2003,2500,13,2,70,0
906064,1,1,1,1,1997,1492,13,2,80,0
906069,1,1,1,1,1991,1800,13,2,98,0
906069,2,2,1,1,1987,500,13,2,80,0
906075,1,1,1,1,2004,1130,13,2,70,0
906075,2,2,1,1,2003,645,13,2,40,0
906076,1,1,1,1,1994,458,13,2,60,0
906076,1,1,1,5,2001,162,13,2,,0
906080,2,2,1,1,1992,359,13,2,60,0
906080,2,2,1,5,2005,705,13,2,,0
906080,3,1,1,3,2011,264,13,2,,0
906116,2,2,1,5,2014,2000,12,2,,0
906117,1,1,1,1,1988,680,13,2,50,0
906117,2,2,1,1,2001,800,13,2,65,0
906117,2,2,1,4,1986,500,12,2,,0
906120,1,1,1,1,1999,900,13,2,50,0
906120,2,1,1,1,1992,450,13,2,60,0
906126,1,1,1,1,1998,493,13,2,50,0
906126,2,2,1,1,1986,860,13,2,70,0
906128,1,1,1,4,1995,750,13,2,,0
906133,1,1,1,1,1982,850,13,2,70,0
906133,1,1,1,5,1994,350,12,2,,0
906149,2,2,1,4,2000,270,13,2,,0
906169,1,1,1,5,1998,600,13,2,,0
906171,1,1,1,1,2008,1300,13,2,70,0
906171,2,2,1,1,2005,1300,13,2,70,0
906178,2,1,1,1,2013,1500,13,2,70,0
906182,2,1,1,2,2005,583,13,2,,0
906186,1,1,1,1,1990,300,13,2,70,0
906186,1,1,1,5,1986,400,13,2,,0
906192,4,4,1,1,1997,1200,13,2,70,0
906194,2,1,1,5,2014,500,13,2,,0
906213,5,5,3,1,2003,800,13,2,80,0
906215,1,1,1,2,2009,540,13,2,,0
906265,1,1,1,1,2010,700,13,2,65,0
906265,2,1,1,1,2009,1300,13,2,75,0
906266,1,1,1,1,2002,400,13,1,60,400
906266,2,2,1,1,1996,1200,13,2,80,0
906268,1,1,1,1,1999,870,13,2,60,0
906268,2,1,1,3,1964,380,13,2,,0
906276,1,1,1,1,1998,1100,13,2,80,0
906283,1,1,1,1,2000,900,13,2,70,0
906283,1,1,1,5,1996,320,13,2,,0
906284,1,1,1,1,2004,1350,13,2,75,0
906286,1,1,1,1,2003,500,13,2,50,0
906286,2,1,1,1,2002,1300,13,2,70,0
906295,1,1,1,1,2009,1400,13,2,80,0
906295,1,1,1,5,2003,600,13,2,,0
906315,1,1,1,1,1995,1000,13,2,80,0
906362,1,1,2,1,2009,1512,13,2,80,0
906370,1,1,1,1,1998,700,13,2,70,0
906371,1,1,1,5,1995,590,14,2,,0
906372,1,1,1,1,1993,760,13,2,80,0
906373,1,1,1,1,2005,730,13,2,70,0
906374,1,1,1,5,2014,600,13,2,,0
906413,1,1,1,1,2007,800,13,2,65,0
906413,2,2,1,1,2002,490,13,2,50,0
906423,1,1,1,5,2009,1500,13,2,,0
906427,1,1,1,1,2003,3000,13,2,80,0
906427,2,1,1,1,2006,1200,13,2,70,0
906436,1,1,1,1,2013,2000,13,2,100,0
906437,1,1,1,1,1995,2000,12,2,80,0
906441,1,1,1,1,1992,950,12,2,80,0
906466,1,1,1,1,2006,1700,13,2,80,0
906469,1,1,1,1,2002,800,13,2,70,0
906469,1,1,6,1,2007,230,13,2,50,0
906469,2,2,1,1,2001,500,13,2,70,0
906469,2,2,6,1,2005,,13,2,10,0
906474,1,1,1,1,2007,1200,13,2,50,0
906476,1,1,1,1,1997,1700,13,2,88,0
906479,1,1,1,1,2011,1100,13,2,100,0
906480,2,1,1,1,1990,1100,14,2,90,0
906481,1,1,1,1,2000,1300,13,2,70,0
906481,2,1,1,1,2012,950,13,2,80,0
906483,1,1,1,5,1996,600,13,2,,0
906489,1,1,1,1,1994,1370,13,2,80,0
906514,1,1,1,1,2000,1100,13,2,75,0
906517,1,1,1,1,2004,420,13,2,50,0
906517,1,1,1,5,1993,450,13,2,,0
906518,1,1,1,1,1990,450,13,2,60,0
906518,1,1,1,5,1998,550,13,2,,0
906521,1,1,1,1,1981,930,13,2,80,0
906526,1,1,1,1,2010,220,13,2,70,0
906526,2,1,1,1,2004,1800,13,2,70,0
906560,1,1,1,1,1989,1000,13,2,80,0
906561,1,1,1,1,2012,1000,13,2,80,0
906564,1,1,1,1,1988,450,13,2,60,0
906564,1,1,1,5,2002,480,12,2,,0
906565,1,1,1,1,1988,960,13,2,90,0
906565,1,1,1,5,2008,280,12,2,,0
906566,1,1,1,1,1992,600,13,2,90,0
906566,1,1,1,5,2005,700,12,2,,0
906566,2,1,1,1,2014,700,2,2,70,0
906569,1,1,1,5,2010,750,13,2,,0
906571,1,1,1,1,1991,1100,13,2,90,0
906573,1,1,1,5,1992,1100,13,2,,0
906574,1,1,1,1,2007,900,13,2,70,0
906575,1,1,1,1,1990,700,13,2,80,0
906575,1,1,1,5,2005,300,12,2,,0
906577,1,1,1,1,1981,980,13,2,90,0
906596,1,1,1,1,1996,700,13,2,80,0
906596,1,1,1,5,2005,360,12,2,,0
906624,1,1,1,1,2003,1400,13,2,80,0
906624,2,1,1,5,1969,1100,13,2,,0
906629,1,1,1,1,1975,600,13,2,80,0
906629,1,1,1,5,1967,500,13,2,,0
906634,1,1,1,1,2011,2250,13,2,70,0
906643,1,1,1,5,1998,790,13,2,,0
906645,1,1,1,1,2013,680,13,2,70,0
906665,1,1,1,1,2000,1100,13,2,70,0
906668,1,1,5,1,2010,2800,13,2,80,0
906668,2,1,1,1,2009,600,13,2,80,0
906680,2,2,4,3,1993,630,13,2,,0
906688,1,1,1,1,1999,480,13,2,65,0
906700,1,1,2,1,2012,1300,13,2,70,0
906701,1,1,2,1,2013,960,13,2,70,0
906701,2,1,1,1,2008,710,13,2,50,0
906706,3,1,4,3,2007,440,13,2,,0
906723,1,1,1,1,2014,850,5,2,70,0
