AREA5,ACOM,SESSO,ETA,NCOMP,D3d,D1d,D2d,D1,D2,D3,D4,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,MODOINT,D5_1,D5_2,D5_3,D5_4,D5_5,D5_6,PESO,ID
1,5,1,70,2,2,7,,5,1,1,1,5,2,4,4,4,3,2,3,2,2,1,2,1,0,1,1,0,0,0,70304.3086007169,10746
2,1,1,51,3,4,6,,4,2,3,1,4,3,2,2,4,3,2,3,3,2,1,1,1,0,1,0,0,1,0,1738.46079862527,10747
1,4,2,52,2,6,1,9,5,1,2,1,3,4,3,1,4,3,1,4,3,1,2,1,1,0,1,0,1,0,0,7237.49131882481,10748
2,4,2,33,3,4,98,,5,2,3,1,3,5,3,4,4,3,2,1,2,1,1,1,1,0,1,0,0,0,0,19988.3000156844,10749
5,2,1,75,2,2,7,,2,4,3,4,3,3,4,2,4,3,2,2,2,2,2,5,1,,,,,,,16841.8465924924,10750
4,5,2,23,3,5,8,,4,2,4,2,3,4,2,1,4,3,1,4,4,1,2,1,1,0,1,0,1,0,0,28237.1484337875,10751
4,4,1,33,3,5,1,3,2,3,3,2,3,4,1,4,4,2,2,3,2,2,2,7,1,0,1,0,0,0,0,34270.709830443,10752
2,4,1,31,4,5,1,7,3,3,3,3,3,3,2,3,4,3,2,3,4,3,2,3,1,0,0,0,1,0,0,16743.8035903598,10753
3,4,2,50,1,4,3,6,4,4,4,4,4,4,3,4,4,3,2,3,4,3,2,3,1,,,,,,,3369.32545631187,10754
1,4,1,66,3,3,7,,5,2,1,1,5,2,3,1,4,3,1,3,3,2,1,1,1,0,1,1,0,0,0,9682.27963190667,10755
2,4,2,52,2,3,6,,3,2,4,3,3,3,1,4,4,3,1,4,3,2,2,5,1,0,1,0,0,0,0,6777.82073633653,10756
1,2,1,32,1,5,5,7,2,4,3,3,3,4,3,4,4,3,1,3,2,2,2,5,1,0,1,0,1,0,0,27279.2614084465,10757
3,5,2,27,2,4,1,7,3,2,3,2,3,4,3,4,4,3,1,3,2,2,2,5,1,0,1,0,1,0,0,19817.4808286219,10758
1,2,1,51,3,3,1,2,3,2,2,1,3,3,1,1,4,3,1,4,3,2,1,1,1,0,1,0,0,0,0,17151.8177671759,10759
4,5,2,52,2,4,1,4,5,1,1,3,4,3,3,4,3,2,1,3,2,1,2,1,1,0,1,0,1,0,0,10118.2338139083,10760
2,3,2,53,2,6,1,9,4,1,2,2,3,5,3,4,4,3,2,4,2,1,2,2,1,0,1,0,0,0,0,7486.88444507048,10761
2,4,2,50,4,4,6,,1,3,3,4,3,5,2,4,4,3,1,2,2,1,2,1,1,,,,,,,2741.86729184255,10762
3,4,2,53,4,4,1,9,3,2,2,2,3,4,3,4,4,3,2,4,2,2,2,2,1,0,1,1,0,0,0,3979.92990464255,10763
1,2,2,53,3,3,98,,4,1,2,2,3,4,3,4,4,3,2,2,2,2,2,5,1,0,1,0,0,1,0,27736.1829749244,10764
1,5,1,54,5,7,1,3,3,3,3,3,3,6,4,4,4,3,1,3,2,1,2,2,1,0,1,0,1,0,0,11012.9471962523,10765
1,4,1,53,1,3,1,2,3,4,3,1,3,5,3,4,3,2,2,2,2,1,1,1,1,0,1,0,0,0,0,24438.1662257868,10766
1,5,1,50,4,4,1,9,2,2,3,1,4,4,1,1,3,2,1,4,3,2,1,1,1,0,0,1,0,1,0,5364.31996091988,10767
2,3,2,54,2,6,1,7,4,1,3,4,4,4,1,4,4,3,1,3,2,2,1,5,1,,,,,,,8924.43653614833,10768
5,5,2,53,2,4,1,7,4,2,2,2,3,4,3,4,4,2,1,2,2,1,2,1,1,0,1,0,0,0,0,11446.0542536892,10769
4,2,1,31,4,3,5,1,4,4,4,4,4,3,2,2,4,3,2,3,4,3,1,1,1,,,,,,,67753.4979356339,10770
1,1,1,49,2,4,5,4,6,1,4,5,4,4,1,3,4,3,2,3,5,2,1,1,1,0,0,0,0,0,1,6625.39910668593,10771
1,3,2,21,4,4,8,,2,4,2,4,4,4,1,1,1,3,2,3,3,2,1,3,1,,,,,,,23085.2580571371,10772
1,3,2,40,4,4,1,2,4,2,2,1,4,3,1,2,4,2,1,4,3,2,1,1,1,0,0,1,1,0,0,40359.2183231958,10773
3,4,1,42,3,4,1,7,2,2,2,2,2,2,1,2,2,2,2,3,4,3,2,3,1,1,0,0,0,0,0,18563.5438177035,10774
3,4,1,52,2,4,1,3,4,1,1,3,4,3,2,3,2,2,2,2,4,2,1,5,1,0,1,0,1,0,0,6483.39868147826,10775
1,5,1,54,5,3,2,3,4,2,2,1,4,4,3,4,4,3,2,2,2,2,1,1,1,0,0,0,1,0,0,18310.2139607964,10776
4,4,1,54,2,2,1,4,6,2,3,3,2,5,2,3,1,1,2,3,3,2,1,1,1,1,0,1,0,0,0,78274.4773852048,10777
4,4,1,33,1,4,1,2,2,3,2,4,3,4,3,4,4,3,1,4,2,1,2,2,1,,,,,,,28836.6593020627,10778
3,4,1,53,2,3,2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,3,3,3,1,0,1,0,0,0,0,20169.9291439083,10779
4,1,2,52,4,3,6,,4,2,1,2,4,3,2,1,4,3,2,2,3,2,2,5,1,1,0,0,1,0,0,7106.11050885462,10780
2,5,2,37,3,4,98,,5,1,4,1,3,4,2,4,4,3,2,4,2,1,1,1,1,0,1,0,0,0,0,32129.242361704,10781
3,4,2,30,3,4,6,,4,2,3,1,4,3,1,1,4,2,2,3,3,2,1,1,1,1,1,0,0,0,0,3973.28407063429,10782
4,2,1,33,3,4,2,2,3,4,4,4,3,3,1,4,4,3,2,2,2,2,2,5,1,,,,,,,11285.7142416534,10783
1,2,1,51,2,3,6,,3,1,3,5,4,4,1,1,3,3,1,2,3,1,1,7,1,0,1,0,0,1,0,6265.75845101402,10784
3,3,1,53,1,4,5,1,1,4,3,4,4,5,2,2,4,3,1,4,2,2,2,5,1,,,,,,,10097.5456367597,10785
1,1,2,48,3,4,4,8,4,2,2,4,4,4,2,3,4,2,2,3,3,2,1,6,1,,,,,,,5434.36265720775,10786
4,5,1,32,5,5,1,2,3,4,2,2,4,3,1,1,2,3,2,3,3,1,1,5,1,0,0,0,1,1,0,11514.5453593427,10787
1,1,2,24,4,4,1,5,2,3,3,3,3,3,2,3,4,3,2,3,3,3,2,3,1,0,0,0,1,0,0,16706.8228296778,10788
3,2,1,18,3,3,8,,4,2,4,4,3,4,3,4,4,2,1,1,2,1,2,1,1,,,,,,,62421.9199508275,10789
1,2,2,33,2,4,6,,5,1,3,4,4,3,1,3,4,2,1,2,3,3,2,1,1,,,,,,,4978.49229856569,10790
2,4,1,46,3,3,2,5,3,3,3,3,3,4,1,4,4,3,2,2,1,1,2,5,1,0,1,0,0,0,0,14523.6881292922,10791
3,2,2,52,2,3,98,,2,3,4,4,3,4,3,4,4,3,2,3,2,2,2,1,1,,,,,,,34189.1438668175,10792
3,1,1,21,3,4,8,,2,4,2,3,3,4,2,1,4,3,1,3,3,2,2,1,1,1,0,0,1,0,0,24100.9569973719,10793
2,5,2,32,3,3,5,7,5,5,5,5,5,5,4,5,4,3,2,4,4,3,2,3,1,1,0,0,0,0,0,51935.0420146216,10794
1,3,1,53,3,4,5,4,4,2,3,3,3,4,3,4,3,3,1,3,2,1,2,2,1,0,0,0,0,0,1,8765.68931837329,10795
1,5,2,50,3,6,98,,5,1,4,4,3,5,3,4,4,3,1,4,3,1,1,2,1,,,,,,,17808.5922313257,10796
1,3,1,48,2,4,1,4,4,1,3,3,5,4,2,3,3,2,2,2,4,3,1,5,1,0,1,0,1,0,0,5628.24478476202,10797
4,2,2,53,3,4,3,8,2,4,3,2,3,4,3,4,4,3,1,3,2,2,2,1,1,0,1,0,1,0,0,5046.36763829273,10798
1,2,1,53,4,4,1,4,5,1,1,3,4,4,2,2,2,2,2,2,4,3,1,5,1,0,1,0,1,0,0,5024.9461100178,10799
5,4,1,54,3,4,1,9,1,4,3,2,3,5,3,4,3,2,2,3,2,1,1,1,1,0,1,0,0,0,0,10583.9484364693,10800
4,1,1,53,4,4,1,3,4,2,3,2,3,4,1,1,2,3,1,4,3,1,1,3,1,0,1,1,0,0,0,4666.28007280485,10801
1,3,1,52,3,4,2,3,4,1,1,3,5,3,2,2,3,2,2,2,4,2,1,5,1,0,1,0,1,0,0,7159.61829688828,10802
2,2,2,45,6,3,1,1,5,1,3,3,5,1,1,3,4,3,1,4,5,2,2,7,1,1,0,1,0,0,0,17566.9902928795,10803
1,4,1,54,1,4,2,4,3,4,3,4,3,5,4,4,4,3,1,4,2,1,2,2,1,,,,,,,5628.24478476202,10804
4,4,2,50,3,4,3,8,4,2,3,2,4,3,2,1,2,3,2,3,3,2,1,1,1,0,1,0,0,0,0,4332.29955906871,10805
5,5,1,52,3,4,5,4,2,3,4,4,3,4,4,4,4,3,1,3,2,2,2,1,1,,,,,,,22393.5845799386,10806
4,3,2,33,3,6,1,9,4,2,3,2,3,4,3,4,4,2,1,3,2,1,2,1,1,1,1,0,0,0,0,13594.6231219133,10807
4,1,2,51,2,4,1,4,5,1,1,3,4,3,2,3,3,2,2,2,4,2,1,5,1,0,1,0,1,0,0,5046.36763829273,10808
3,5,1,49,3,4,1,4,2,5,2,2,3,4,2,1,4,3,1,3,2,2,2,5,1,0,1,0,1,0,0,15123.4506313837,10809
1,2,2,32,3,5,1,7,4,1,4,1,4,4,3,4,4,3,1,4,2,1,1,1,1,0,1,0,0,0,0,13718.6289982165,10810
4,3,1,51,3,4,6,,2,3,4,4,3,5,3,4,4,3,1,4,1,2,2,2,1,,,,,,,4355.622106827,10811
4,5,1,52,4,3,1,2,2,3,2,4,4,4,2,1,4,3,2,4,3,2,1,2,1,,,,,,,29329.8843280656,10812
4,3,2,54,3,6,3,9,2,2,4,1,3,5,2,1,4,2,1,3,2,1,2,1,1,0,1,0,0,0,0,15323.302421678,10813
3,5,2,48,3,6,1,5,5,1,2,1,3,5,3,1,4,3,2,3,3,1,1,1,1,0,1,0,0,0,0,11099.4907649365,10814
5,2,2,47,4,4,1,2,3,3,3,3,3,3,2,3,4,3,2,2,3,3,2,3,1,0,1,0,0,0,0,6167.10534075076,10815
4,3,2,53,4,3,2,7,4,2,2,2,4,4,1,1,3,2,2,2,3,2,2,5,1,0,1,0,0,0,0,44012.2456893778,10816
3,3,2,30,3,5,1,2,4,2,2,2,3,3,1,4,1,3,1,3,2,1,1,5,1,0,1,0,1,0,0,10047.2400692115,10817
4,4,2,52,5,5,1,9,4,1,3,1,1,6,2,4,3,3,1,4,2,1,2,2,1,0,0,0,1,0,0,7050.23264055163,10818
4,3,1,54,3,7,5,7,4,1,4,5,4,5,1,4,4,3,1,4,3,1,2,3,1,0,0,1,0,0,0,22068.2269369214,10819
3,1,1,47,4,3,6,,5,1,3,2,3,5,2,1,4,2,1,4,3,2,1,2,1,0,1,0,0,0,0,7723.51181070936,10820
2,4,2,25,2,4,6,,4,1,4,4,3,4,4,4,4,3,1,4,2,1,2,2,1,,,,,,,3568.881602101,10821
4,4,1,51,4,4,1,7,3,3,3,3,3,3,2,3,4,3,2,2,3,3,2,3,1,0,0,1,0,0,0,11923.0317004584,10822
3,3,2,21,4,4,8,,4,2,3,1,3,4,2,1,4,3,1,4,3,1,1,1,1,0,1,0,0,0,0,15094.5298050309,10823
4,4,2,54,2,4,98,,4,2,2,6,3,2,4,4,4,3,1,3,2,2,1,5,1,,,,,,,8056.67127020124,10824
4,4,2,42,4,4,1,1,2,1,1,4,4,3,1,1,1,1,2,2,3,2,1,5,1,,,,,,,25159.226409995,10825
1,4,1,53,4,4,1,4,4,2,4,3,3,4,1,1,4,3,1,4,2,2,1,7,1,0,1,0,1,0,0,5628.24478476202,10826
1,1,1,31,2,4,6,,2,3,2,4,5,4,2,3,1,3,2,2,4,3,1,5,1,,,,,,,17948.5271557165,10827
3,1,2,52,4,4,2,4,5,1,1,3,5,3,2,3,2,2,2,2,4,2,1,5,1,0,1,0,1,0,0,6024.28428015815,10828
4,4,1,51,4,4,1,3,3,3,4,4,4,4,1,4,4,3,1,3,2,2,2,1,1,,,,,,,4982.28111372439,10829
4,3,1,31,3,5,1,2,3,3,3,3,3,3,2,3,4,3,2,2,3,2,1,3,1,0,1,0,0,0,0,14320.7126033692,10830
4,1,1,19,3,4,8,,2,4,2,2,4,4,2,1,4,3,1,3,3,2,2,5,1,1,0,0,1,0,0,22800.1629952233,10831
4,4,2,49,4,3,6,,4,3,3,3,5,3,4,1,4,3,2,2,3,1,2,5,1,0,1,0,0,0,0,5402.07635655489,10832
4,3,1,53,4,3,3,9,2,4,2,1,5,1,3,1,3,2,2,2,2,2,1,5,1,0,1,1,0,0,0,40697.2855997129,10833
5,4,1,77,2,3,7,,4,1,1,3,4,3,4,1,4,3,2,2,3,3,1,5,1,0,1,0,1,0,0,20101.1301642496,10834
3,5,2,47,4,6,1,9,2,3,4,4,3,5,3,4,4,2,1,2,2,1,2,1,1,,,,,,,11099.4907649365,10835
2,5,1,56,3,6,1,4,2,1,4,4,3,4,1,4,3,3,1,2,2,3,2,2,1,,,,,,,35415.9035950738,10836
4,3,1,50,3,4,5,3,4,2,3,2,4,5,1,1,4,3,1,4,3,1,1,2,1,0,1,0,0,0,0,18569.4822482305,10837
3,5,1,50,4,5,5,4,2,4,2,3,3,4,1,4,4,3,1,3,2,2,2,1,1,0,1,0,1,0,0,15984.8697322547,10838
3,3,2,33,5,3,1,9,3,2,2,2,4,1,2,2,4,3,2,3,3,2,2,5,1,0,1,1,0,0,0,46310.005570424,10839
2,3,2,76,2,3,7,,4,2,3,2,3,4,4,4,4,3,1,4,3,1,1,1,1,1,1,0,0,0,0,11867.1708024064,10840
4,3,1,51,4,6,1,4,2,2,4,4,3,4,4,4,3,2,1,3,2,2,2,1,1,,,,,,,5921.01108749646,10841
4,4,1,53,2,3,6,,5,1,1,6,5,3,1,3,4,3,2,3,5,3,1,5,1,,,,,,,3862.9711433428,10842
1,3,1,51,2,3,6,,4,4,3,1,3,3,3,4,4,3,1,3,3,2,1,2,1,0,1,0,0,0,0,7018.02995556037,10843
4,3,2,52,5,3,98,,4,2,3,2,4,3,3,1,2,2,2,3,3,1,1,5,1,1,1,0,0,0,0,17099.57770427,10844
3,4,2,52,4,3,6,,3,2,2,2,3,3,3,4,3,2,2,4,3,2,1,1,1,0,1,1,0,0,0,8163.21471601743,10845
2,5,1,20,3,3,8,,3,4,4,5,4,5,3,4,4,3,1,3,2,2,2,2,1,1,0,1,0,0,0,62838.1949300627,10846
3,5,2,51,3,6,1,9,3,2,2,2,3,4,3,4,4,3,1,2,2,1,1,2,1,0,1,1,0,0,0,3526.64046700142,10847
3,3,1,52,4,3,7,,5,2,4,2,4,3,2,4,4,3,2,1,4,2,1,5,1,0,0,1,0,0,0,19986.22228771,10848
1,5,2,54,1,3,7,,2,1,6,1,3,4,3,4,4,3,1,4,2,1,3,1,1,0,1,0,0,1,0,28087.9008354156,10849
1,1,1,53,3,6,1,7,2,3,4,4,3,4,1,4,3,2,1,3,2,2,2,1,1,,,,,,,7242.02164632488,10850
5,4,1,90,1,1,7,,4,2,1,4,3,3,4,4,4,3,2,3,2,2,1,1,1,,,,,,,49268.0395096612,10851
1,4,2,52,2,3,98,,4,2,3,2,3,4,4,4,4,3,2,2,2,1,2,5,1,0,1,0,1,0,0,26396.3874962543,10852
2,5,1,33,2,3,1,2,3,3,3,4,3,4,1,1,1,2,1,3,3,2,1,5,1,,,,,,,51921.9242828812,10853
3,4,1,22,3,4,8,,5,1,1,3,5,3,2,3,3,2,2,2,4,3,2,5,1,0,1,0,1,0,0,28051.0506842778,10854
1,1,1,49,4,6,1,4,2,3,4,4,3,4,2,1,3,2,1,3,2,2,2,1,1,,,,,,,7242.02164632488,10855
2,1,2,73,2,3,7,,4,1,1,3,5,3,4,2,4,3,2,2,3,2,1,5,1,0,1,0,1,0,0,8137.34769634157,10856
4,2,1,53,2,6,5,4,2,3,2,2,3,5,3,4,4,2,1,4,2,2,2,2,1,0,1,0,1,0,0,11816.8944981815,10857
5,1,1,60,3,3,5,3,4,2,3,2,3,4,1,1,4,3,1,4,3,1,1,2,1,1,1,0,0,0,0,85433.4461232177,10858
4,4,2,51,3,3,6,,3,2,2,2,3,4,3,4,3,2,2,4,2,2,1,2,1,1,1,0,0,0,0,12616.7341182718,10859
1,2,1,49,4,4,1,4,2,4,3,4,3,5,3,4,4,3,2,3,2,2,2,5,1,,,,,,,6090.47888913451,10860
1,4,2,52,3,4,1,9,4,2,3,2,3,4,3,4,3,2,1,1,2,1,2,2,1,0,1,0,0,1,0,5801.38760475439,10861
1,3,2,29,3,4,1,4,2,2,3,4,4,3,2,1,4,1,2,3,3,2,1,6,1,,,,,,,12922.408148989,10862
2,2,1,46,3,6,1,2,5,1,2,1,3,4,3,4,3,2,1,1,2,1,1,2,1,0,1,0,0,0,0,5658.61027310932,10863
3,4,2,34,3,3,98,,4,2,2,4,4,3,2,3,4,3,2,3,4,3,1,5,1,,,,,,,69245.9159653625,10864
1,1,1,69,3,3,7,,4,4,4,4,4,4,3,4,4,3,2,2,3,3,2,3,1,,,,,,,10173.7209125008,10865
3,5,1,33,3,5,1,9,5,2,2,3,3,4,3,4,4,3,1,4,2,1,1,2,1,1,1,0,0,0,0,24823.0610150224,10866
3,4,1,50,3,6,5,7,4,1,3,1,4,4,2,1,3,2,1,3,4,2,1,1,1,0,0,1,1,0,0,12006.9815602085,10867
2,3,2,76,2,3,7,,4,2,2,3,5,3,4,2,3,2,2,2,3,2,1,5,1,0,1,0,1,0,0,9955.60180489517,10868
4,2,1,31,4,6,1,6,2,4,2,4,3,4,3,4,4,3,1,4,2,1,2,3,1,,,,,,,15146.7003389438,10869
2,3,1,72,2,3,7,,4,2,2,3,3,4,4,4,4,3,1,3,2,2,2,1,1,0,1,0,1,0,0,11787.8462649711,10870
3,1,2,27,4,5,1,2,1,1,1,3,3,3,2,3,4,3,2,3,4,3,2,3,1,0,1,0,0,0,0,16910.6969008588,10871
4,4,2,75,2,3,7,,4,2,3,2,3,3,4,4,4,3,2,1,2,1,1,5,1,1,0,0,0,1,0,8519.79091692929,10872
4,2,1,39,4,4,5,4,3,3,3,4,3,5,1,4,3,2,1,4,2,2,2,5,1,,,,,,,36659.1111016499,10873
2,4,2,34,2,6,6,,4,2,4,1,4,2,4,4,4,3,2,3,2,2,2,5,1,0,1,0,1,0,0,5806.69278636509,10874
5,4,1,73,2,4,7,,5,5,1,3,4,3,4,2,4,3,2,2,3,2,1,5,1,0,1,0,1,0,0,6278.35404381638,10875
1,4,2,20,4,4,8,,2,4,2,1,4,3,1,2,4,3,1,4,3,2,1,1,1,0,0,1,0,1,0,22002.7229324068,10876
3,5,2,33,2,4,5,4,4,4,4,4,4,4,2,1,4,3,1,4,3,3,1,2,1,,,,,,,21646.3642656291,10877
1,3,1,47,3,4,6,,4,4,1,4,4,3,1,1,4,3,2,2,3,2,1,1,1,,,,,,,2056.06325836343,10878
1,4,1,46,4,4,1,2,4,2,2,2,3,4,3,4,4,3,2,3,2,2,2,1,1,0,1,0,1,0,0,4782.21624025221,10879
1,4,1,32,3,5,6,,3,2,2,2,3,3,4,4,4,3,2,4,2,2,1,2,1,0,1,1,0,0,0,5912.95455788913,10880
2,5,2,34,3,4,6,,2,3,6,6,3,5,4,4,4,3,1,3,2,1,2,1,1,,,,,,,3568.881602101,10881
4,5,1,68,2,4,7,,2,4,2,2,4,4,4,4,4,3,1,3,2,2,2,1,1,1,0,0,1,0,0,5097.17673265061,10882
2,1,1,53,4,4,1,7,5,1,1,3,5,3,2,2,3,3,2,2,4,2,1,5,1,0,1,0,1,0,0,4758.84333034603,10883
2,1,1,30,2,5,1,4,2,4,2,3,3,4,3,4,4,3,1,3,2,2,2,1,1,1,0,0,1,0,0,17230.5298592235,10884
2,4,2,34,3,6,1,7,3,2,4,1,3,5,3,4,4,3,1,4,2,1,1,2,1,1,1,0,0,0,0,18947.1995957569,10885
1,1,1,27,3,6,8,,2,4,2,1,4,3,1,2,4,3,1,4,3,2,1,1,1,1,0,1,0,0,0,21608.2108347248,10886
3,1,1,26,4,5,6,,2,3,2,4,3,5,3,4,3,3,1,4,2,1,2,2,1,,,,,,,4440.71412588168,10887
2,3,1,44,4,4,1,4,5,1,2,2,4,4,3,4,4,3,2,3,2,2,1,5,1,0,1,0,1,0,0,29368.9823080249,10888
4,3,1,54,3,6,5,9,4,2,2,1,3,5,3,4,4,3,2,4,3,2,2,2,1,0,0,0,1,0,0,9221.65712908525,10889
5,3,1,79,2,3,7,,4,2,4,4,3,4,4,4,4,3,1,1,2,1,2,1,1,,,,,,,20101.1301642496,10890
1,2,1,33,3,4,1,4,2,2,2,2,3,4,3,4,4,3,1,3,2,2,2,1,1,0,1,0,1,0,0,12152.9055685434,10891
4,4,1,51,4,6,1,9,1,1,4,5,4,4,1,1,4,3,1,4,3,2,1,1,1,0,1,1,0,0,0,4760.77920332339,10892
1,4,1,30,2,3,6,,5,1,3,1,3,4,3,4,4,2,1,3,4,3,1,5,1,0,1,1,0,0,0,14421.8231212284,10893
2,1,1,24,3,4,1,3,2,4,4,1,3,6,1,4,4,3,1,4,1,1,2,1,1,0,0,1,1,0,0,13769.8390074822,10894
1,5,2,67,2,2,7,,3,4,3,4,3,3,3,3,4,3,2,3,3,2,1,2,1,,,,,,,61260.8381184437,10895
2,5,2,50,2,4,6,,5,2,4,1,3,5,4,4,3,2,1,4,2,2,2,1,1,0,1,0,0,0,0,2484.87200326504,10896
1,5,1,69,2,3,7,,5,1,2,1,3,2,4,4,4,3,2,1,2,1,1,5,1,1,1,0,0,0,0,18751.8271788967,10897
5,4,2,67,3,4,7,,4,4,3,4,4,3,4,1,4,3,2,1,2,2,1,1,1,,,,,,,4973.53990923929,10898
2,2,1,54,3,4,1,3,3,2,2,2,3,4,3,4,3,2,2,3,2,2,1,2,1,0,1,1,0,0,0,4758.84333034603,10899
5,1,2,33,1,3,6,,2,2,2,2,5,3,2,3,4,3,2,2,3,2,1,1,1,0,1,0,0,0,0,16326.2479959399,10900
1,1,1,53,4,4,5,3,4,2,3,1,4,4,1,1,4,3,1,3,3,1,1,1,1,1,1,0,0,0,0,9485.59413883448,10901
1,1,1,30,3,4,1,9,3,1,2,2,3,4,3,4,4,3,1,4,2,2,2,4,1,1,1,0,0,0,0,12152.9055685434,10902
2,4,1,70,3,3,7,,5,1,1,1,3,4,3,4,3,3,1,1,2,2,1,1,1,1,1,0,0,0,0,8614.82739942293,10903
4,1,1,32,2,5,1,7,4,1,2,3,3,3,1,4,4,3,1,4,2,1,2,3,1,0,1,0,0,0,0,18350.9696361006,10904
2,3,1,49,4,4,5,4,2,4,2,4,3,4,3,4,3,3,1,4,2,1,2,2,1,,,,,,,9067.74186195477,10905
4,4,2,52,4,4,98,,5,2,3,4,2,6,1,1,4,3,1,4,2,1,1,6,1,,,,,,,15129.481410196,10906
4,3,2,20,4,4,8,,5,1,2,1,3,4,3,4,4,3,1,1,2,2,2,1,1,0,1,1,0,0,0,12706.9514568407,10907
5,4,2,83,2,2,7,,4,1,2,1,3,3,4,4,4,3,2,2,2,2,2,5,1,0,1,0,0,0,0,44360.1728300922,10908
2,2,2,53,4,4,1,9,3,2,2,2,3,4,3,4,3,2,1,4,2,1,2,2,1,0,1,1,0,0,0,6479.59366986062,10909
4,3,2,34,3,7,1,9,2,2,2,2,3,4,3,4,3,2,2,4,2,2,2,2,1,0,1,1,0,0,0,13594.6231219133,10910
4,4,1,22,4,4,6,,2,4,2,2,3,4,1,1,4,3,1,3,3,2,2,1,1,0,1,0,1,0,0,4234.58521465496,10911
5,1,1,70,3,6,7,,3,2,4,4,3,5,4,4,4,3,1,4,2,2,2,5,1,,,,,,,2392.57261152086,10912
1,4,2,30,2,5,1,9,2,2,2,2,2,2,1,2,4,3,2,3,4,2,1,2,1,0,1,0,0,0,0,15365.697546963,10913
2,2,1,41,4,4,2,4,4,2,1,1,4,2,2,2,2,2,2,3,3,1,2,5,1,0,1,0,0,1,0,30222.7103816397,10914
4,2,2,34,2,6,6,,5,3,2,1,3,4,2,3,4,3,1,4,5,2,1,1,1,1,0,0,1,0,0,5252.71782693898,10915
2,5,1,51,2,4,2,4,2,2,4,1,3,4,3,4,4,3,1,2,2,1,2,3,1,0,1,1,0,0,0,4254.98633194953,10916
2,1,1,54,3,3,7,,4,2,3,2,4,4,3,4,4,3,2,2,2,2,1,5,1,0,1,0,1,0,0,32538.9420262499,10917
2,3,2,32,2,4,1,2,4,1,1,4,3,1,1,4,4,3,2,4,2,3,2,5,1,,,,,,,13367.6950064977,10918
1,5,1,54,1,4,6,,2,2,3,3,4,3,4,4,4,3,1,4,2,2,2,2,1,0,1,0,1,0,0,3383.44152618426,10919
2,3,1,53,4,4,2,3,4,1,1,3,5,3,2,3,3,2,2,2,4,2,1,5,1,0,1,0,1,0,0,5822.18568220784,10920
2,1,1,35,2,5,4,9,4,1,4,5,3,3,3,4,4,3,2,3,3,1,1,7,1,1,0,0,0,1,0,28543.4908543422,10921
2,3,1,49,3,4,5,3,4,2,3,2,4,4,1,1,4,3,1,4,3,1,1,1,1,1,1,0,0,0,0,9067.74186195477,10922
1,1,1,19,4,4,8,,2,4,2,3,3,4,1,1,4,3,2,3,3,2,2,1,1,1,0,0,1,0,0,26351.0684225378,10923
4,5,1,32,3,5,1,7,3,2,3,2,3,4,1,1,1,3,1,3,3,1,1,7,1,0,1,0,1,0,0,24698.3537197531,10924
1,5,1,50,4,3,1,3,2,2,3,3,3,4,2,1,3,3,2,2,3,2,1,5,1,0,1,0,0,0,0,48357.9041802187,10925
2,3,1,53,4,4,1,5,4,1,1,3,5,3,2,3,2,2,2,2,4,3,1,5,1,0,1,0,1,0,0,5822.18568220784,10926
1,3,1,26,2,3,6,,6,3,3,4,3,4,1,1,4,3,2,4,3,2,2,1,1,,,,,,,16973.2079631609,10927
3,4,1,49,2,6,1,2,5,1,5,1,4,5,1,1,4,3,1,4,2,1,1,1,1,0,1,0,1,0,0,5632.92124974784,10928
2,1,1,51,3,4,7,,4,3,3,2,3,3,4,4,4,3,2,3,3,2,1,5,1,0,1,0,0,0,0,9532.89222001339,10929
4,5,2,46,2,4,98,,5,1,1,3,3,3,4,4,4,3,2,1,2,2,1,5,1,0,0,0,0,1,0,9367.37763347335,10930
4,3,1,24,4,4,8,,3,2,4,4,3,2,4,4,4,3,1,3,2,2,2,1,1,,,,,,,13404.0346976509,10931
3,1,1,34,3,5,1,7,6,3,3,3,3,3,3,4,4,3,2,3,2,2,2,6,1,1,0,0,0,0,0,17813.5273008334,10932
2,4,2,34,3,5,1,9,2,2,2,5,3,4,3,4,2,3,2,4,2,1,1,5,1,1,0,0,0,0,0,11616.5581886962,10933
4,4,1,34,4,3,2,7,4,2,4,4,4,3,3,1,4,3,2,3,3,2,1,1,1,,,,,,,41130.616674459,10934
5,2,1,83,2,2,7,,4,2,4,4,3,3,4,4,4,3,1,2,2,2,1,5,1,,,,,,,28300.5528463203,10935
1,1,1,24,2,4,1,9,2,2,4,1,3,4,3,4,3,3,2,4,2,2,2,2,1,1,1,0,0,0,0,17622.9617071555,10936
1,3,1,34,3,5,1,5,2,3,2,4,3,4,3,4,3,3,1,4,2,1,2,1,1,,,,,,,20590.0754602986,10937
2,2,1,42,4,4,2,98,3,3,4,3,3,4,1,4,3,2,2,3,1,2,2,2,1,1,0,0,0,1,0,30222.7103816397,10938
2,3,1,49,4,3,1,4,4,2,2,2,3,4,3,4,4,3,2,3,3,2,1,1,1,0,1,0,0,1,0,19873.0624458552,10939
1,4,2,51,4,4,7,,2,4,3,3,3,3,2,3,4,3,2,2,3,3,2,3,1,1,0,0,0,0,0,8572.5655237047,10940
