NUTS3,SEX,AGE,TIME,Value_UNEMP
ITF52,2,Y_GE35,2019-01-01,8.016202
ITF52,2,Y_GE35,2020-01-01,5.817278
ITF3,9,Y15-24,2019-01-01,46.578076
ITF3,9,Y15-24,2020-01-01,47.921755
ITF43,1,Y25-34,2019-01-01,28.10237
ITF43,1,Y25-34,2020-01-01,25.429919
ITF4,9,Y15-24,2019-01-01,40.361164
ITF4,9,Y15-24,2020-01-01,34.505381
ITF65,2,Y_GE35,2019-01-01,12.984675
ITF65,2,Y_GE35,2020-01-01,12.227162
ITC12,9,Y15-29,2019-01-01,21.086817
ITC12,9,Y15-29,2020-01-01,16.182874
ITG25,2,Y_GE15,2019-01-01,14.692966
ITG25,2,Y_GE15,2020-01-01,16.729727
ITF11,2,Y18-29,2019-01-01,27.061238
ITF11,2,Y18-29,2020-01-01,22.228126
ITG19,1,Y15-24,2019-01-01,57.359636
ITG19,1,Y15-24,2020-01-01,62.130178
ITE45,1,Y15-74,2019-01-01,11.833961
ITE45,1,Y15-74,2020-01-01,9.584869
ITE18,1,Y_GE15,2019-01-01,6.343288
ITE18,1,Y_GE15,2020-01-01,7.152883
ITE22,1,Y15-29,2019-01-01,24.37696
ITE22,1,Y15-29,2020-01-01,16.152717
IT108,9,Y_GE35,2019-01-01,4.809981
IT108,9,Y_GE35,2020-01-01,3.029656
ITG17,2,Y15-29,2019-01-01,36.384217
ITG17,2,Y15-29,2020-01-01,38.612762
ITG28,2,Y15-24,2019-01-01,44.719472
ITG28,2,Y15-24,2020-01-01,8.256881
ITG13,9,Y15-74,2019-01-01,25.95142
ITG13,9,Y15-74,2020-01-01,23.920471
ITG27,2,Y15-29,2019-01-01,37.550567
ITG27,2,Y15-29,2020-01-01,37.087257
ITD,9,Y15-74,2019-01-01,5.516207
ITD,9,Y15-74,2019-01-01,6.030896
ITD,9,Y15-74,2019-04-01,5.242497
ITD,9,Y15-74,2019-10-01,5.694965
ITD,9,Y15-74,2019-07-01,5.096353
ITD,9,Y15-74,2020-01-01,5.649634
ITD,9,Y15-74,2020-04-01,4.746006
ITD,9,Y15-74,2020-01-01,5.342571
ITD,9,Y15-74,2020-07-01,6.263824
ITD,9,Y15-74,2020-10-01,6.238012
ITF51,9,Y_GE35,2019-01-01,7.103599
ITF51,9,Y_GE35,2020-01-01,5.259617
ITF64,9,Y_GE35,2019-01-01,14.004877
ITF64,9,Y_GE35,2020-01-01,12.565161
ITC12,2,Y18-29,2019-01-01,26.531112
ITC12,2,Y18-29,2020-01-01,24.707385
ITE2,1,Y15-24,2019-01-01,25.0
ITE2,1,Y15-24,2020-01-01,24.067411
ITD33,9,Y15-29,2019-01-01,12.80114
ITD33,9,Y15-29,2020-01-01,8.90563
IT111,2,Y15-29,2019-01-01,50.124861
IT111,2,Y15-29,2020-01-01,25.93068
ITE22,2,Y_GE15,2019-01-01,14.242715
ITE22,2,Y_GE15,2020-01-01,7.936547
ITC13,2,Y15-29,2019-01-01,17.200239
ITC13,2,Y15-29,2020-01-01,20.010253
ITF12,2,Y15-74,2019-01-01,10.644444
ITF12,2,Y15-74,2020-01-01,10.409648
ITF14,2,Y18-29,2019-01-01,44.181527
ITF14,2,Y18-29,2020-01-01,34.195449
ITF6,1,Y25-34,2019-01-01,28.149451
ITF6,1,Y25-34,2020-01-01,29.33617
ITF42,1,Y15-24,2019-01-01,32.13053
ITF42,1,Y15-24,2020-01-01,29.105236
ITC15,9,Y15-29,2019-01-01,17.655551
ITC15,9,Y15-29,2020-01-01,16.858886
ITF2,9,Y15-24,2019-01-01,45.072779
ITF2,9,Y15-24,2020-01-01,39.110179
ITE12,9,Y15-29,2019-01-01,23.229407
ITE12,9,Y15-29,2020-01-01,17.164468
ITC4A,2,Y15-74,2019-01-01,6.12364
ITC4A,2,Y15-74,2020-01-01,6.975707
ITE42,1,Y_GE35,2019-01-01,5.827068
ITE42,1,Y_GE35,2020-01-01,4.250409
ITE44,2,Y25-34,2019-01-01,21.815503
ITE44,2,Y25-34,2020-01-01,16.430955
ITF44,2,Y_GE15,2019-01-01,13.924494
ITF44,2,Y_GE15,2020-01-01,12.671273
ITE16,1,Y15-29,2019-01-01,17.301392
ITE16,1,Y15-29,2020-01-01,11.712141
ITE44,9,Y18-29,2019-01-01,23.890377
ITE44,9,Y18-29,2020-01-01,25.051534
ITE44,1,Y15-74,2019-01-01,10.251645
ITE44,1,Y15-74,2020-01-01,8.614985
ITE1,1,Y15-29,2019-01-01,16.546851
ITE1,1,Y15-29,2020-01-01,15.539866
ITE22,2,Y25-34,2019-01-01,12.064648
ITE22,2,Y25-34,2020-01-01,4.39577
IT110,9,Y15-74,2019-01-01,14.167511
IT110,9,Y15-74,2020-01-01,13.11483
ITG15,2,Y18-29,2019-01-01,44.47266
ITG15,2,Y18-29,2020-01-01,47.193878
ITF11,9,Y15-24,2019-01-01,21.50141
ITF11,9,Y15-24,2020-01-01,28.003655
ITE,2,Y15-74,2019-01-01,9.579948
ITE,2,Y15-74,2019-01-01,10.665673
ITE,2,Y15-74,2019-04-01,9.539134
ITE,2,Y15-74,2019-10-01,10.028308
ITE,2,Y15-74,2019-07-01,8.087859
ITE,2,Y15-74,2020-01-01,8.901479
ITE,2,Y15-74,2020-04-01,6.692585
ITE,2,Y15-74,2020-01-01,9.450341
ITE,2,Y15-74,2020-07-01,10.11433
ITE,2,Y15-74,2020-10-01,9.264281
ITC11,2,Y18-29,2019-01-01,21.560603
ITC11,2,Y18-29,2020-01-01,25.179329
ITG19,9,Y_GE15,2019-01-01,24.130008
ITG19,9,Y_GE15,2020-01-01,23.53227
ITC42,9,Y15-74,2019-01-01,6.486071
ITC42,9,Y15-74,2020-01-01,5.361546
ITG17,2,Y_GE15,2019-01-01,16.844421
ITG17,2,Y_GE15,2020-01-01,16.509978
ITG27,2,Y_GE15,2019-01-01,14.874202
ITG27,2,Y_GE15,2020-01-01,12.62681
ITF6,9,Y_GE35,2019-01-01,15.097824
ITF6,9,Y_GE35,2020-01-01,14.389665
ITC46,2,Y15-74,2019-01-01,4.738522
ITC46,2,Y15-74,2020-01-01,3.852795
ITG19,2,Y15-29,2019-01-01,41.272887
ITG19,2,Y15-29,2020-01-01,50.756121
ITG19,1,Y18-29,2019-01-01,45.632342
ITG19,1,Y18-29,2020-01-01,47.872973
ITF21,9,Y15-29,2019-01-01,30.772707
ITF21,9,Y15-29,2020-01-01,28.801912
ITE13,9,Y18-29,2019-01-01,21.29416
ITE13,9,Y18-29,2020-01-01,22.596404
ITF12,1,Y15-29,2019-01-01,25.47509
ITF12,1,Y15-29,2020-01-01,18.477594
ITG15,9,Y15-29,2019-01-01,37.752525
ITG15,9,Y15-29,2020-01-01,24.448177
ITF51,2,Y25-34,2019-01-01,28.495121
ITF51,2,Y25-34,2020-01-01,24.276094
ITE19,9,Y25-34,2019-01-01,9.415258
ITE19,9,Y25-34,2020-01-01,9.644309
ITC48,2,Y18-29,2019-01-01,18.181261
ITC48,2,Y18-29,2020-01-01,17.640064
ITG16,9,Y15-24,2019-01-01,62.838103
ITG16,9,Y15-24,2020-01-01,67.075306
ITE17,1,Y_GE15,2019-01-01,6.293785
ITE17,1,Y_GE15,2020-01-01,5.093834
ITG12,9,Y15-74,2019-01-01,19.087546
ITG12,9,Y15-74,2020-01-01,15.360485
ITG18,2,Y18-29,2019-01-01,40.197229
ITG18,2,Y18-29,2020-01-01,37.157611
ITD31,1,Y15-29,2019-01-01,11.377152
ITD31,1,Y15-29,2020-01-01,8.453564
ITDA,1,Y15-29,2019-01-01,6.925981
ITDA,1,Y15-29,2020-01-01,7.847903
ITD,1,Y18-29,2019-01-01,10.410523
ITD,1,Y18-29,2019-01-01,10.547608
ITD,1,Y18-29,2019-04-01,8.64316
ITD,1,Y18-29,2019-10-01,12.607639
ITD,1,Y18-29,2019-07-01,9.760937
ITD,1,Y18-29,2020-01-01,11.928325
ITD,1,Y18-29,2020-04-01,10.663085
ITD,1,Y18-29,2020-01-01,10.283152
ITD,1,Y18-29,2020-07-01,13.705866
ITD,1,Y18-29,2020-10-01,13.023164
ITF5,9,Y25-34,2019-01-01,17.924976
ITF5,9,Y25-34,2020-01-01,15.56287
ITF62,1,Y15-74,2019-01-01,28.404007
ITF62,1,Y15-74,2020-01-01,26.598985
ITD1,2,Y18-29,2019-01-01,5.561547
ITD1,2,Y18-29,2020-01-01,6.776757
ITE2,1,Y25-34,2019-01-01,11.768051
ITE2,1,Y25-34,2020-01-01,15.152001
ITD56,2,Y18-29,2019-01-01,22.770211
ITD56,2,Y18-29,2020-01-01,16.618134
ITD5,9,Y15-74,2019-01-01,5.572418
ITD5,9,Y15-74,2019-01-01,6.150952
ITD5,9,Y15-74,2019-04-01,4.828163
ITD5,9,Y15-74,2019-10-01,5.983972
ITD5,9,Y15-74,2019-07-01,5.326988
ITD5,9,Y15-74,2020-01-01,5.746775
ITD5,9,Y15-74,2020-04-01,4.606006
ITD5,9,Y15-74,2020-01-01,5.561311
ITD5,9,Y15-74,2020-07-01,6.708668
ITD5,9,Y15-74,2020-10-01,6.094641
ITF3,2,Y_GE15,2019-01-01,22.792989
ITF3,2,Y_GE15,2019-01-01,23.005754
ITF3,2,Y_GE15,2019-04-01,21.473089
ITF3,2,Y_GE15,2019-10-01,24.828892
ITF3,2,Y_GE15,2019-07-01,21.913945
ITF3,2,Y_GE15,2020-01-01,20.122571
ITF3,2,Y_GE15,2020-04-01,16.685749
ITF3,2,Y_GE15,2020-01-01,21.999136
ITF3,2,Y_GE15,2020-07-01,22.655889
ITF3,2,Y_GE15,2020-10-01,18.865316
ITF4,2,Y_GE15,2019-01-01,17.578075
ITF4,2,Y_GE15,2019-01-01,19.329524
ITF4,2,Y_GE15,2019-04-01,16.12889
ITF4,2,Y_GE15,2019-10-01,17.476064
ITF4,2,Y_GE15,2019-07-01,17.410622
ITF4,2,Y_GE15,2020-01-01,16.651631
ITF4,2,Y_GE15,2020-04-01,14.712909
ITF4,2,Y_GE15,2020-01-01,15.58425
ITF4,2,Y_GE15,2020-07-01,19.121168
ITF4,2,Y_GE15,2020-10-01,17.071702
ITE34,9,Y25-34,2019-01-01,12.672443
ITE34,9,Y25-34,2020-01-01,11.972936
ITG28,1,Y_GE15,2019-01-01,16.149018
ITG28,1,Y_GE15,2020-01-01,14.192665
ITG16,9,Y_GE15,2019-01-01,23.628924
ITG16,9,Y_GE15,2020-01-01,16.421925
ITD54,2,Y15-74,2019-01-01,7.516031
ITD54,2,Y15-74,2020-01-01,6.710824
ITC1,9,Y18-29,2019-01-01,17.800347
ITC1,9,Y18-29,2020-01-01,18.063748
ITD59,9,Y15-74,2019-01-01,8.0303
ITD59,9,Y15-74,2020-01-01,9.827863
ITG26,9,Y_GE15,2019-01-01,11.323982
ITG26,9,Y_GE15,2020-01-01,9.268894
ITG13,1,Y18-29,2019-01-01,46.031991
ITG13,1,Y18-29,2020-01-01,48.686435
ITE15,1,Y18-29,2019-01-01,10.273169
ITE15,1,Y18-29,2020-01-01,6.284582
ITG14,1,Y15-74,2019-01-01,22.289327
ITG14,1,Y15-74,2020-01-01,19.347236
ITE,1,Y18-29,2019-01-01,19.314182
ITE,1,Y18-29,2019-01-01,19.994766
ITE,1,Y18-29,2019-04-01,19.644068
ITE,1,Y18-29,2019-10-01,20.186829
ITE,1,Y18-29,2019-07-01,17.388485
ITE,1,Y18-29,2020-01-01,20.567413
ITE,1,Y18-29,2020-04-01,14.02398
ITE,1,Y18-29,2020-01-01,19.198275
ITE,1,Y18-29,2020-07-01,24.412037
ITE,1,Y18-29,2020-10-01,23.951292
ITF33,9,Y25-34,2019-01-01,32.536251
ITF33,9,Y25-34,2020-01-01,31.920615
ITC11,9,Y15-29,2019-01-01,19.324865
ITC11,9,Y15-29,2020-01-01,20.733753
IT108,2,Y_GE35,2019-01-01,6.824736
IT108,2,Y_GE35,2020-01-01,3.803271
ITD1,9,Y15-29,2019-01-01,5.587855
ITD1,9,Y15-29,2020-01-01,6.777656
ITG18,1,Y_GE15,2019-01-01,14.429122
ITG18,1,Y_GE15,2020-01-01,11.834451
ITG14,9,Y18-29,2019-01-01,50.735465
ITG14,9,Y18-29,2020-01-01,51.696637
ITF2,9,Y18-29,2019-01-01,27.60505
ITF2,9,Y18-29,2020-01-01,22.445644
ITF22,9,Y15-24,2019-01-01,44.68633
ITF22,9,Y15-24,2020-01-01,38.325472
ITF51,2,Y_GE35,2019-01-01,8.309815
ITF51,2,Y_GE35,2020-01-01,6.944373
ITF11,2,Y15-29,2019-01-01,27.061238
ITF11,2,Y15-29,2020-01-01,22.228126
ITF64,2,Y_GE35,2019-01-01,13.720852
ITF64,2,Y_GE35,2020-01-01,18.834617
ITE1A,1,Y_GE15,2019-01-01,7.471173
ITE1A,1,Y_GE15,2020-01-01,5.946361
ITF63,9,Y_GE35,2019-01-01,15.72773
ITF63,9,Y_GE35,2020-01-01,13.563906
ITE41,1,Y15-74,2019-01-01,9.638178
ITE41,1,Y15-74,2020-01-01,7.648968
ITC16,1,Y15-29,2019-01-01,10.028009
ITC16,1,Y15-29,2020-01-01,8.999272
ITG1,2,Y15-74,2019-01-01,22.555393
ITG1,2,Y15-74,2019-01-01,25.490315
ITG1,2,Y15-74,2019-04-01,20.498987
ITG1,2,Y15-74,2019-10-01,23.436666
ITG1,2,Y15-74,2019-07-01,20.746813
ITG1,2,Y15-74,2020-01-01,20.481739
ITG1,2,Y15-74,2020-04-01,16.661326
ITG1,2,Y15-74,2020-01-01,22.477472
ITG1,2,Y15-74,2020-07-01,22.667027
ITG1,2,Y15-74,2020-10-01,19.821904
ITF5,9,Y_GE35,2019-01-01,7.378025
ITF5,9,Y_GE35,2020-01-01,5.726266
ITE1,9,Y18-29,2019-01-01,16.459205
ITE1,9,Y18-29,2020-01-01,16.836777
ITE17,9,Y15-29,2019-01-01,21.796428
ITE17,9,Y15-29,2020-01-01,19.744522
ITG16,2,Y15-29,2019-01-01,62.911426
ITG16,2,Y15-29,2020-01-01,53.832335
ITC12,2,Y15-29,2019-01-01,26.531112
ITC12,2,Y15-29,2020-01-01,24.707385
ITF31,9,Y15-29,2019-01-01,39.258819
ITF31,9,Y15-29,2020-01-01,34.108873
ITD52,1,Y15-74,2019-01-01,4.059082
ITD52,1,Y15-74,2020-01-01,5.286153
ITE17,1,Y15-24,2019-01-01,35.228873
ITE17,1,Y15-24,2020-01-01,30.020549
ITF31,1,Y15-24,2019-01-01,42.480497
ITF31,1,Y15-24,2020-01-01,48.546486
ITE21,9,Y15-74,2019-01-01,7.871182
ITE21,9,Y15-74,2020-01-01,8.409533
ITE34,2,Y18-29,2019-01-01,27.817431
ITE34,2,Y18-29,2020-01-01,24.396849
ITC34,9,Y15-74,2019-01-01,9.043426
ITC34,9,Y15-74,2020-01-01,9.875027
ITG14,9,Y25-34,2019-01-01,33.936948
ITG14,9,Y25-34,2020-01-01,35.457835
ITE3,9,Y18-29,2019-01-01,18.612352
ITE3,9,Y18-29,2020-01-01,20.227866
IT108,1,Y18-29,2019-01-01,18.154129
IT108,1,Y18-29,2020-01-01,16.563533
ITF64,1,Y18-29,2019-01-01,27.872771
ITF64,1,Y18-29,2020-01-01,47.912222
ITE42,9,Y15-29,2019-01-01,27.962435
ITE42,9,Y15-29,2020-01-01,13.621262
ITD41,9,Y18-29,2019-01-01,9.283729
ITD41,9,Y18-29,2020-01-01,6.504418
ITD52,9,Y18-29,2019-01-01,11.017871
ITD52,9,Y18-29,2020-01-01,13.060252
ITE41,9,Y18-29,2019-01-01,20.502582
ITE41,9,Y18-29,2020-01-01,19.424621
ITG12,2,Y25-34,2019-01-01,35.296745
ITG12,2,Y25-34,2020-01-01,28.096592
ITC32,2,Y15-74,2019-01-01,6.514537
ITC32,2,Y15-74,2020-01-01,5.895214
ITF51,2,Y15-29,2019-01-01,32.20173
ITF51,2,Y15-29,2020-01-01,35.148431
ITE4,2,Y15-29,2019-01-01,20.999881
ITE4,2,Y15-29,2020-01-01,21.79938
ITF65,2,Y15-24,2019-01-01,38.098318
ITF65,2,Y15-24,2020-01-01,44.740177
ITF21,2,Y25-34,2019-01-01,18.898488
ITF21,2,Y25-34,2020-01-01,29.139383
ITE3,1,Y_GE35,2019-01-01,5.052176
ITE3,1,Y_GE35,2020-01-01,4.377762
ITG26,1,Y25-34,2019-01-01,12.1174
ITG26,1,Y25-34,2020-01-01,12.309048
ITFG,2,Y15-29,2019-01-01,40.815128
ITFG,2,Y15-29,2019-01-01,43.310145
ITFG,2,Y15-29,2019-04-01,40.359502
ITFG,2,Y15-29,2019-10-01,42.111437
ITFG,2,Y15-29,2019-07-01,37.212771
ITFG,2,Y15-29,2020-01-01,38.271969
ITFG,2,Y15-29,2020-04-01,35.645528
ITFG,2,Y15-29,2020-01-01,39.752702
ITFG,2,Y15-29,2020-07-01,42.872924
ITFG,2,Y15-29,2020-10-01,33.93175
ITE19,9,Y_GE35,2019-01-01,5.258481
ITE19,9,Y_GE35,2020-01-01,5.06259
ITF64,2,Y15-29,2019-01-01,59.507923
ITF64,2,Y15-29,2020-01-01,45.654281
ITF52,2,Y15-24,2019-01-01,25.652451
ITF52,2,Y15-24,2020-01-01,26.959248
ITG27,9,Y15-74,2019-01-01,15.838567
ITG27,9,Y15-74,2020-01-01,13.044638
ITD44,1,Y15-29,2019-01-01,12.896664
ITD44,1,Y15-29,2020-01-01,11.8233
ITF4,9,Y15-74,2019-01-01,14.914419
ITF4,9,Y15-74,2019-01-01,16.751287
ITF4,9,Y15-74,2019-04-01,13.98517
ITF4,9,Y15-74,2019-10-01,14.641021
ITF4,9,Y15-74,2019-07-01,14.329181
ITF4,9,Y15-74,2020-01-01,14.054211
ITF4,9,Y15-74,2020-04-01,12.398629
ITF4,9,Y15-74,2020-01-01,14.619508
ITF4,9,Y15-74,2020-07-01,14.030502
ITF4,9,Y15-74,2020-10-01,15.110587
ITD4,2,Y15-74,2019-01-01,7.935395
ITD4,2,Y15-74,2019-01-01,9.230371
ITD4,2,Y15-74,2019-04-01,6.96479
ITD4,2,Y15-74,2019-10-01,8.583719
ITD4,2,Y15-74,2019-07-01,7.019166
ITD4,2,Y15-74,2020-01-01,7.465873
ITD4,2,Y15-74,2020-04-01,7.667382
ITD4,2,Y15-74,2020-01-01,8.257447
ITD4,2,Y15-74,2020-07-01,7.118927
ITD4,2,Y15-74,2020-10-01,6.825601
ITG16,1,Y25-34,2019-01-01,23.876137
ITG16,1,Y25-34,2020-01-01,23.123249
ITF22,1,Y25-34,2019-01-01,17.423784
ITF22,1,Y25-34,2020-01-01,17.267284
ITF63,2,Y18-29,2019-01-01,40.423862
ITF63,2,Y18-29,2020-01-01,44.139025
ITF5,2,Y18-29,2019-01-01,29.415089
ITF5,2,Y18-29,2020-01-01,29.685928
ITC41,1,Y15-29,2019-01-01,13.837834
ITC41,1,Y15-29,2020-01-01,15.308802
ITE45,9,Y15-29,2019-01-01,25.80366
ITE45,9,Y15-29,2020-01-01,25.616585
ITE34,9,Y15-29,2019-01-01,17.082549
ITE34,9,Y15-29,2020-01-01,24.376796
IT111,9,Y_GE35,2019-01-01,11.020149
IT111,9,Y_GE35,2020-01-01,9.667165
ITE43,9,Y15-24,2019-01-01,29.193527
ITE43,9,Y15-24,2020-01-01,33.016218
ITC45,2,Y18-29,2019-01-01,13.552023
ITC45,2,Y18-29,2020-01-01,14.238847
IT109,1,Y15-29,2019-01-01,6.668612
IT109,1,Y15-29,2020-01-01,14.69929
ITF12,2,Y_GE15,2019-01-01,10.644444
ITF12,2,Y_GE15,2020-01-01,10.396235
ITE1A,2,Y_GE35,2019-01-01,4.986505
ITE1A,2,Y_GE35,2020-01-01,5.258315
ITC4A,1,Y15-29,2019-01-01,9.996205
ITC4A,1,Y15-29,2020-01-01,12.376276
ITF1,1,Y15-24,2019-01-01,35.801732
ITF1,1,Y15-24,2020-01-01,29.183068
ITE43,9,Y_GE15,2019-01-01,9.085014
ITE43,9,Y_GE15,2020-01-01,8.702783
ITF63,1,Y_GE15,2019-01-01,19.840682
ITF63,1,Y_GE15,2020-01-01,17.556853
ITF44,1,Y18-29,2019-01-01,20.968617
ITF44,1,Y18-29,2020-01-01,20.483071
ITD57,2,Y15-29,2019-01-01,11.43339
ITD57,2,Y15-29,2020-01-01,19.356937
ITF62,2,Y15-24,2019-01-01,75.076359
ITF62,2,Y15-24,2020-01-01,65.0
ITE19,9,Y15-74,2019-01-01,7.052506
ITE19,9,Y15-74,2020-01-01,6.503365
ITD53,2,Y18-29,2019-01-01,12.872321
ITD53,2,Y18-29,2020-01-01,17.038741
ITC47,1,Y15-29,2019-01-01,8.556475
ITC47,1,Y15-29,2020-01-01,6.799729
ITD42,2,Y18-29,2019-01-01,17.468724
ITD42,2,Y18-29,2020-01-01,16.536389
ITF51,2,Y15-74,2019-01-01,13.114984
ITF51,2,Y15-74,2020-01-01,11.343392
ITF12,9,Y25-34,2019-01-01,12.121212
ITF12,9,Y25-34,2020-01-01,9.336723
ITF61,1,Y18-29,2019-01-01,40.516571
ITF61,1,Y18-29,2020-01-01,37.72019
ITD36,9,Y18-29,2019-01-01,12.503678
ITD36,9,Y18-29,2020-01-01,15.977153
ITF61,2,Y15-29,2019-01-01,50.722816
ITF61,2,Y15-29,2020-01-01,49.553733
ITG25,2,Y15-74,2019-01-01,14.704224
ITG25,2,Y15-74,2020-01-01,16.729727
ITD44,9,Y18-29,2019-01-01,15.068703
ITD44,9,Y18-29,2020-01-01,12.829072
IT111,9,Y15-74,2019-01-01,16.082292
IT111,9,Y15-74,2020-01-01,12.108815
ITF31,2,Y_GE35,2019-01-01,16.363547
ITF31,2,Y_GE35,2020-01-01,11.608767
ITD36,1,Y15-74,2019-01-01,3.484531
ITD36,1,Y15-74,2020-01-01,5.355909
ITE17,2,Y_GE35,2019-01-01,3.722843
ITE17,2,Y_GE35,2020-01-01,5.91004
ITF65,1,Y15-29,2019-01-01,39.957164
ITF65,1,Y15-29,2020-01-01,30.078264
ITE2,1,Y15-74,2019-01-01,7.242367
ITE2,1,Y15-74,2019-01-01,9.87273
ITE2,1,Y15-74,2019-04-01,7.639751
ITE2,1,Y15-74,2019-10-01,6.167474
ITE2,1,Y15-74,2019-07-01,5.334544
ITE2,1,Y15-74,2020-01-01,7.150084
ITE2,1,Y15-74,2020-04-01,4.925346
ITE2,1,Y15-74,2020-01-01,8.06896
ITE2,1,Y15-74,2020-07-01,8.10767
ITE2,1,Y15-74,2020-10-01,7.399308
ITE45,1,Y15-24,2019-01-01,36.082813
ITE45,1,Y15-24,2020-01-01,31.623331
ITE32,9,Y15-24,2019-01-01,32.99036
ITE32,9,Y15-24,2020-01-01,34.951195
ITF63,1,Y15-24,2019-01-01,44.425344
ITF63,1,Y15-24,2020-01-01,41.854464
ITD44,1,Y15-74,2019-01-01,5.446188
ITD44,1,Y15-74,2020-01-01,3.681999
ITF52,1,Y15-29,2019-01-01,15.058987
ITF52,1,Y15-29,2020-01-01,21.016246
ITE4,1,Y18-29,2019-01-01,23.062399
ITE4,1,Y18-29,2020-01-01,25.057932
ITE33,2,Y15-24,2019-01-01,15.035377
ITE33,2,Y15-24,2020-01-01,26.218889
ITC4,2,Y15-74,2019-01-01,6.764607
ITC4,2,Y15-74,2019-01-01,7.362013
ITC4,2,Y15-74,2019-04-01,5.923957
ITC4,2,Y15-74,2019-10-01,7.86615
ITC4,2,Y15-74,2019-07-01,5.870248
ITC4,2,Y15-74,2020-01-01,5.880592
ITC4,2,Y15-74,2020-04-01,4.782726
ITC4,2,Y15-74,2020-01-01,5.752068
ITC4,2,Y15-74,2020-07-01,6.923836
ITC4,2,Y15-74,2020-10-01,6.054604
ITG2,9,Y15-74,2019-01-01,14.74965
ITG2,9,Y15-74,2019-01-01,16.512404
ITG2,9,Y15-74,2019-04-01,14.580112
ITG2,9,Y15-74,2019-10-01,15.408956
ITG2,9,Y15-74,2019-07-01,12.565878
ITG2,9,Y15-74,2020-01-01,13.30331
ITG2,9,Y15-74,2020-04-01,10.592284
ITG2,9,Y15-74,2020-01-01,13.527644
ITG2,9,Y15-74,2020-07-01,13.692108
ITG2,9,Y15-74,2020-10-01,15.336924
ITC20,2,Y15-74,2019-01-01,7.256847
ITC20,2,Y15-74,2020-01-01,5.470819
ITD35,2,Y15-74,2019-01-01,7.408111
ITD35,2,Y15-74,2020-01-01,6.854395
ITE31,2,Y18-29,2019-01-01,21.942857
ITE31,2,Y18-29,2020-01-01,27.643206
ITE44,2,Y15-24,2019-01-01,46.513262
ITE44,2,Y15-24,2020-01-01,44.647225
ITF32,1,Y_GE35,2019-01-01,5.269447
ITF32,1,Y_GE35,2020-01-01,4.824658
ITE16,2,Y15-74,2019-01-01,7.38465
ITE16,2,Y15-74,2020-01-01,7.568025
IT110,9,Y_GE15,2019-01-01,14.152741
IT110,9,Y_GE15,2020-01-01,13.102128
ITD31,2,Y15-74,2019-01-01,6.001915
ITD31,2,Y15-74,2020-01-01,5.929833
ITD5,1,Y18-29,2019-01-01,11.336602
ITD5,1,Y18-29,2020-01-01,13.001083
ITD37,1,Y18-29,2019-01-01,28.821752
ITD37,1,Y18-29,2020-01-01,15.03644
ITF35,2,Y18-29,2019-01-01,37.68266
ITF35,2,Y18-29,2020-01-01,27.844099
ITD37,2,Y15-29,2019-01-01,11.005277
ITD37,2,Y15-29,2020-01-01,31.257165
ITC42,1,Y18-29,2019-01-01,10.071624
ITC42,1,Y18-29,2020-01-01,9.498288
ITC31,1,Y18-29,2019-01-01,19.774011
ITC31,1,Y18-29,2020-01-01,16.757855
ITF44,2,Y15-24,2019-01-01,23.655495
ITF44,2,Y15-24,2020-01-01,39.474644
ITF42,9,Y15-74,2019-01-01,11.857991
ITF42,9,Y15-74,2020-01-01,10.156306
ITF43,1,Y18-29,2019-01-01,42.108623
ITF43,1,Y18-29,2020-01-01,38.247394
ITD43,1,Y15-29,2019-01-01,16.740972
ITD43,1,Y15-29,2020-01-01,13.964365
ITD5,2,Y15-29,2019-01-01,15.642246
ITD5,2,Y15-29,2020-01-01,18.781103
ITF52,2,Y18-29,2019-01-01,25.936599
ITF52,2,Y18-29,2020-01-01,19.167759
ITF14,9,Y25-34,2019-01-01,21.906876
ITF14,9,Y25-34,2020-01-01,21.06837
ITF65,2,Y25-34,2019-01-01,37.603306
ITF65,2,Y25-34,2020-01-01,20.086465
ITG19,9,Y15-74,2019-01-01,24.14185
ITG19,9,Y15-74,2020-01-01,23.53227
ITC46,1,Y15-29,2019-01-01,6.498149
ITC46,1,Y15-29,2020-01-01,5.145938
ITE41,1,Y_GE15,2019-01-01,9.602546
ITE41,1,Y_GE15,2020-01-01,7.629391
ITG17,2,Y_GE35,2019-01-01,11.624033
ITG17,2,Y_GE35,2020-01-01,11.784078
ITF6,9,Y15-24,2019-01-01,48.577665
ITF6,9,Y15-24,2020-01-01,49.220525
ITD33,2,Y18-29,2019-01-01,13.746843
ITD33,2,Y18-29,2020-01-01,10.625567
ITD54,1,Y15-29,2019-01-01,11.523174
ITD54,1,Y15-29,2020-01-01,10.635879
IT108,2,Y_GE15,2019-01-01,9.001485
IT108,2,Y_GE15,2020-01-01,6.02704
ITF44,9,Y18-29,2019-01-01,19.216182
ITF44,9,Y18-29,2020-01-01,21.383924
ITD36,9,Y15-74,2019-01-01,5.674433
ITD36,9,Y15-74,2020-01-01,6.401905
ITG27,2,Y_GE35,2019-01-01,10.683884
ITG27,2,Y_GE35,2020-01-01,10.039317
ITF43,2,Y15-29,2019-01-01,43.99856
ITF43,2,Y15-29,2020-01-01,38.441293
ITF44,1,Y15-74,2019-01-01,10.572376
ITF44,1,Y15-74,2020-01-01,11.170038
ITC33,9,Y15-29,2019-01-01,23.056841
ITC33,9,Y15-29,2020-01-01,24.907134
ITC31,2,Y15-29,2019-01-01,24.622793
