ID,MESI,SESSO,TITOLO,ETA,NCOMP,NSESSOM,NSESSOF,NCOMP5,NCOMP613,NCOMP1417,NCOMP1844,NCOMP4554,NCOMP5564,NCOMP65,SITGEN,MLAV,PREZZIP,PREZZIF,NOCCOTT,NSMART,NOCCNOW,OCC,CONTR,SETT,PROBPERD,PROBLAV,PROBPERDF,MISURE_1,MISURE_2,MISURE_3,MISURE_4,MISURE_5,MISURE_6,MISURE_7,SMARTTEO,SMARTEFF,SMARTMOT,PROBIMPR,DIFFAFF,CONDGEN,VARRED,VARREDQ,VARREDM,VARREDMQ,DEBITI_1,DEBITI_2,DEBITI_3,DIFFDEB_1,DIFFDEB_2,DIFFDEB_3,DIFFDEB_4,DIFFDEB_5,DURMOR,FINEMOR,ATFIN,VARREDF,VARREDFA,VARREDFD,RISPAR,PRECAUZ,VARCONS,VARCONSQ,VARQUAL,VARQUAN,RICPRES,MOTPRES,NATALE,FREQATT_1,FREQATT_2,FREQATT_3,FREQATT_4,FREQATT_5,RIDMOT,ALTRIMOT_1,ALTRIMOT_2,ALTRIMOT_3,CONTAGI_1_1,CONTAGI_2_1,CONTAGI_3_1,CONTAGI_4_1,CONTAGI_5_1,CONTAGI_1_2,CONTAGI_2_2,CONTAGI_3_2,CONTAGI_4_2,CONTAGI_5_2,CONTAGI_1_3,CONTAGI_2_3,CONTAGI_3_3,CONTAGI_4_3,CONTAGI_5_3,CONTAGI_1_4,CONTAGI_2_4,CONTAGI_3_4,CONTAGI_4_4,CONTAGI_5_4,AREA5,ACOM,Y_MONTH,STACIV,DATAINT,PESO,PNASC
30965,1.0,1,4,68,3,1,2,0,0,0,1,0,0,2,5,4,2,2,3,1.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,2,4000,2,,,,6,,1,1,1,3,1,1,2.0,50.0,30.0,20.0,2,2,3,1,1,1,1,1,1,1,1,1,3,1,1,3,3,3,3,3,1,2,21,3,23NOV2020,5863.23010707115,1
30969,2.0,1,4,66,4,3,1,0,0,0,2,0,1,1,5,4,3,3,3,1.0,3,2,,7.0,0.0,,0.0,2,2,2,2,1,2,2,6.0,6.0,,0,,3,3,2.0,3,3.0,2,2,1,1.0,0.0,0.0,0.0,0.0,,,2,2,,,3,2500,2,,,,6,,1,3,1,1,1,1,2.0,50.0,0.0,50.0,3,2,2,2,3,3,2,2,2,3,3,2,2,2,3,3,2,2,2,3,1,2,98,3,25NOV2020,5757.54930756041,1
30979,4.0,1,3,77,2,1,1,0,0,0,0,0,0,2,3,2,4,4,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,1,2,,,1,10000,2,,,,6,,2,3,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,98,3,21NOV2020,14776.2504807274,1
30982,4.0,2,4,66,2,0,2,0,0,0,0,0,0,2,4,4,3,2,0,,0,6,,,,,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,1,2,,,2,3500,2,,,,6,,7,2,2,2,3,2,2.0,75.0,20.0,5.0,3,2,2,3,3,3,3,3,3,3,3,2,2,3,2,3,2,2,2,2,1,3,18,1,21NOV2020,6403.66683330664,1
31004,1.0,2,4,72,1,0,1,0,0,0,0,0,0,1,4,5,9,2,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,1,2,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,500,3,2.0,3.0,1.0,6,,1,1,1,3,2,2,2.0,20.0,50.0,30.0,2,2,3,3,3,1,1,3,2,2,3,2,3,1,1,1,1,2,2,1,1,2,11,4,23NOV2020,20417.623893773,1
31032,4.0,2,4,75,2,1,1,0,0,0,0,1,0,1,5,5,2,2,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,2,5000,3,3.0,3.0,1.0,6,,1,2,1,2,1,1,2.0,20.0,50.0,30.0,3,3,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,4,21NOV2020,8359.26066433014,1
31070,4.0,2,4,66,1,0,1,0,0,0,0,0,0,1,5,5,3,2,1,0.0,1,2,,7.0,10.0,,,2,2,2,2,2,2,2,20.0,10.0,4.0,0,,4,2,,2,,2,2,2,,,,,,,,1,3,,1.0,1,10000,2,,,,6,,2,3,1,2,2,1,2.0,20.0,30.0,50.0,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,5,98,6,21NOV2020,24570.7136601523,1
31121,1.0,1,4,57,3,1,2,0,0,0,1,0,2,0,2,2,4,4,2,0.0,2,1,1.0,4.0,0.0,,10.0,2,2,2,2,2,2,2,0.0,0.0,,0,,4,3,2.0,3,2.0,2,2,2,,,,,,,,1,2,,,2,3000,3,3.0,2.0,2.0,6,,2,2,1,1,1,1,1.0,,,,4,2,1,4,2,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,98,1,21NOV2020,5838.02614840933,1
31143,4.0,2,4,79,1,0,1,0,0,0,0,0,0,1,5,5,4,4,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,2,,,,,,,,1,2,,,2,15000,2,,,,6,,1,3,2,3,1,1,2.0,20.0,30.0,50.0,3,4,3,3,4,3,2,3,3,3,3,2,3,1,2,3,2,3,1,2,2,2,4,1,22NOV2020,19412.4344401092,1
31148,4.0,1,4,74,2,1,1,0,0,0,0,0,0,2,3,4,2,3,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,2,2,,,1,3000,2,,,,6,,1,3,1,1,1,1,2.0,60.0,20.0,20.0,3,3,1,1,2,3,2,1,1,1,3,1,1,1,1,3,1,1,1,1,2,2,18,3,22NOV2020,7673.11152068758,1
31149,4.0,2,3,77,2,0,2,0,0,0,0,1,0,1,4,4,3,2,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,2,5000,2,,,,6,,1,3,3,3,3,3,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,18,4,22NOV2020,11830.5272781848,1
31158,4.0,2,6,63,2,1,1,0,0,0,1,0,1,0,4,5,2,2,1,0.0,1,2,,98.0,40.0,,,2,2,2,2,2,2,2,30.0,0.0,1.0,0,,4,3,2.0,3,2.0,2,2,2,,,,,,,,1,1,2.0,,2,2000,2,,,,6,,3,3,1,3,3,1,2.0,30.0,20.0,50.0,3,1,3,1,2,3,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,5,7,6,23NOV2020,5496.58260321388,1
31182,3.0,2,4,65,1,0,1,0,0,0,0,0,0,1,2,2,3,1,1,1.0,1,1,4.0,7.0,0.0,,,2,2,2,2,2,2,2,80.0,80.0,,0,,4,3,2.0,3,3.0,2,2,2,,,,,,,,1,2,,,1,3000,2,,,,6,,7,3,3,3,3,1,2.0,80.0,10.0,10.0,3,3,3,1,3,3,3,3,3,3,3,3,3,1,2,3,3,2,1,2,2,1,14,4,21NOV2020,19412.4344401092,1
31243,4.0,1,3,80,2,1,1,0,0,0,0,0,0,2,5,5,2,2,1,0.0,1,1,2.0,4.0,0.0,,,1,2,2,2,2,2,2,50.0,0.0,2.0,0,,5,3,2.0,3,2.0,2,2,2,,,,,,,,1,3,,3.0,2,30000,2,,,,6,,7,3,3,3,3,1,2.0,80.0,20.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,1,2,5,18,3,24NOV2020,13208.2190979312,1
31262,,1,3,78,3,2,1,0,0,0,0,1,0,2,5,5,2,2,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,3,1.0,2,,2,2,2,,,,,,,,1,2,,,2,4000,2,,,,6,,1,3,3,3,1,1,2.0,0.0,0.0,100.0,3,4,3,1,4,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,5,98,3,21NOV2020,12045.8720813241,1
31266,4.0,2,5,83,1,0,1,0,0,0,0,0,0,1,5,4,4,1,1,0.0,1,2,,98.0,0.0,,,2,2,2,2,2,2,2,0.0,100.0,,0,,4,3,3.0,3,3.0,2,2,2,,,,,,,,1,2,,,2,10000,2,,,,6,,2,3,3,3,3,3,,,,,3,3,3,3,3,3,2,2,2,2,3,1,2,1,1,2,1,1,1,1,2,5,14,4,21NOV2020,19089.5988415761,1
31275,3.0,2,7,72,1,0,1,0,0,0,0,0,0,1,4,5,2,1,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,3,2.0,3,2.0,1,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,2,50000,3,2.0,3.0,1.0,6,,1,1,1,1,1,1,2.0,30.0,50.0,20.0,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,17,4,22NOV2020,13922.4470597083,1
31326,,1,4,59,3,2,1,0,0,0,1,0,2,0,4,4,3,2,3,2.0,3,1,1.0,6.0,10.0,,10.0,2,2,2,2,1,2,2,100.0,50.0,1.0,0,,6,3,2.0,3,2.0,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,100000,3,2.0,2.0,2.0,1,3.0,5,1,1,1,1,1,2.0,50.0,50.0,0.0,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,2,98,3,24NOV2020,6888.50975459305,1
31358,2.0,1,3,79,2,1,1,0,0,0,0,0,0,2,5,4,2,4,2,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,1.0,2,3,2.0,3,2.0,2,2,2,,,,,,,,2,1,1.0,,2,1600,3,1.0,2.0,1.0,6,,1,2,1,1,1,1,1.0,,,,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,9,4,23NOV2020,9633.032434268,1
31371,2.0,1,4,79,4,2,2,0,0,0,0,2,0,2,2,2,3,2,0,,2,4,,,,,0.0,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,1,2,,,1,15000,3,3.0,2.0,1.0,6,,1,3,2,2,1,1,1.0,,,,3,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,5,21,3,21NOV2020,5719.57022501908,1
31436,4.0,1,6,75,2,1,1,0,0,0,0,0,0,2,4,4,4,4,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,6,2,,2,,2,2,2,,,,,,,,1,2,,,1,10000,2,,,,6,,2,1,2,3,3,1,2.0,30.0,40.0,30.0,2,2,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,20,3,22NOV2020,6669.15985245884,1
31506,,1,7,60,5,3,2,0,0,1,2,0,2,0,5,5,2,2,4,1.0,4,1,1.0,9.0,0.0,,40.0,2,2,2,2,2,2,2,0.0,0.0,,0,,3,2,,2,,1,2,1,0.0,0.0,0.0,0.0,1.0,,,2,3,,2.0,2,7000,3,3.0,2.0,1.0,6,,3,3,1,1,1,2,1.0,,,,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,1,1,1,1,2,4,19,3,22NOV2020,6157.43287633251,1
31515,2.0,2,4,76,2,1,1,0,0,0,0,1,0,1,4,4,3,2,2,0.0,1,4,,,,,1.0,2,2,2,2,2,2,2,,,,0,1.0,4,2,,2,,2,2,2,,,,,,,,2,2,,,2,3500,2,,,,3,1.0,1,3,4,2,1,1,2.0,30.0,40.0,30.0,3,3,2,1,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,5,14,1,21NOV2020,8992.07669616609,1
31560,1.0,2,4,74,2,1,1,0,0,0,0,0,0,2,3,4,2,1,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,2,,,,,,,,1,2,,,2,100000,2,,,,6,,1,2,2,2,1,1,2.0,20.0,15.0,65.0,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,5,18,4,24NOV2020,10190.3033163177,1
31706,4.0,1,3,77,2,1,1,0,0,0,0,0,0,2,4,4,2,2,1,1.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,3,,2.0,2,30000,3,1.0,3.0,1.0,6,,1,3,3,3,3,3,,,,,3,3,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,13,3,23NOV2020,11646.858753814,1
31723,2.0,2,4,65,2,0,2,0,0,0,1,0,0,1,1,1,2,1,1,0.0,1,1,4.0,3.0,0.0,,,2,2,2,2,2,2,2,9.0,0.0,1.0,0,,3,2,,3,2.0,1,2,2,0.0,0.0,0.0,1.0,0.0,,,2,2,,,3,2500,3,1.0,3.0,1.0,6,,4,2,1,1,1,1,1.0,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,15,6,26NOV2020,5881.5199680457,1
31758,2.0,2,1,81,2,1,1,0,0,0,0,1,0,1,9,4,3,4,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,2,,,,,,,,1,2,,,2,5000,2,,,,6,,1,3,2,3,1,1,2.0,35.0,50.0,15.0,3,4,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,3,3,98,4,26NOV2020,39551.8261373061,1
31764,1.0,1,3,82,2,1,1,0,0,0,0,0,0,2,4,3,2,2,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,2,2,,2,,2,2,2,,,,,,,,2,3,,2.0,3,1700,3,1.0,2.0,1.0,6,,4,2,1,2,1,1,1.0,,,,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,3,2,3,5,8,3,22NOV2020,11646.858753814,1
31830,4.0,1,7,81,2,1,1,0,0,0,0,0,0,2,5,5,2,1,2,0.0,1,4,,,,,0.0,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,1,3,,1.0,2,3000,3,1.0,3.0,1.0,6,,1,2,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,18,3,22NOV2020,8465.53363738636,1
31859,2.0,1,4,66,3,1,2,0,0,0,1,0,1,1,5,5,4,3,1,0.0,1,2,,98.0,10.0,,,2,2,2,2,2,2,2,50.0,40.0,4.0,0,,3,3,4.0,2,,2,2,2,,,,,,,,2,1,3.0,,2,1000,2,,,,6,,1,2,1,2,1,1,1.0,,,,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,3,4,21,3,21NOV2020,6527.47258631737,1
31871,1.0,2,4,71,1,0,1,0,0,0,0,0,0,1,4,4,2,4,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,2,2,,2,,2,2,2,,,,,,,,2,2,,,2,1500,3,4.0,3.0,1.0,6,,1,2,1,2,1,3,1.0,,,,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,5,6,4,21NOV2020,24570.9907903252,1
31885,1.0,1,3,68,2,1,1,0,0,0,0,0,0,2,9,4,2,2,1,0.0,1,2,,98.0,80.0,,,2,2,2,2,2,2,2,10.0,0.0,4.0,0,,3,3,2.0,3,2.0,2,2,2,,,,,,,,2,3,,2.0,2,10000,3,4.0,2.0,1.0,6,,2,3,2,2,3,2,2.0,30.0,20.0,50.0,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,1,8,3,21NOV2020,13230.0921213551,1
31910,4.0,1,3,73,4,3,1,0,0,0,1,1,0,2,2,2,3,2,2,2.0,2,4,,,,,10.0,2,2,2,2,2,2,2,,,,0,,4,2,,2,,1,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,10000,2,,,,3,2.0,2,4,2,2,1,1,2.0,10.0,70.0,20.0,4,4,4,4,5,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,3,4,20,3,22NOV2020,11236.0906640661,1
31912,4.0,1,3,67,2,1,1,0,0,0,0,0,1,1,5,5,2,1,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,3,2.0,3,2.0,2,2,2,,,,,,,,2,3,,3.0,2,3500,3,2.0,3.0,1.0,3,4.0,4,2,2,2,2,1,1.0,,,,2,2,2,3,2,3,3,2,3,2,2,2,2,3,2,2,2,2,2,3,3,3,98,3,23NOV2020,14340.7928151409,1
31914,2.0,1,4,73,3,2,1,0,0,0,1,0,0,2,5,5,1,3,1,0.0,1,6,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,3,2.0,2,2,2,,,,,,,,1,3,,2.0,3,100000,2,,,,6,,1,2,1,2,1,1,1.0,,,,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1,2,1,1,3,4,18,3,21NOV2020,8037.75538986923,1
31917,4.0,1,3,58,4,2,2,0,0,0,2,0,2,0,2,2,3,2,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,1,3,2.0,2,,2,2,2,,,,,,,,1,2,,,2,4000,2,,,,6,,2,2,1,1,1,1,1.0,,,,3,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,4,17,3,21NOV2020,8489.14411232362,1
32028,1.0,2,7,77,4,2,2,0,0,0,1,1,0,2,1,1,3,2,4,2.0,3,2,,5.0,40.0,,45.0,1,2,2,2,2,2,2,30.0,20.0,1.0,10,,4,3,4.0,3,3.0,1,1,1,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2,3,,3.0,2,10000,3,2.0,2.0,1.0,2,1.0,3,2,2,3,2,2,1.0,,,,2,2,2,3,2,2,2,2,3,1,3,2,2,2,1,2,2,2,2,1,3,5,20,4,23NOV2020,5833.86109539732,1
32042,1.0,1,4,45,3,2,1,1,0,0,1,1,0,0,2,2,3,2,2,1.0,2,2,,98.0,10.0,,0.0,2,2,2,2,1,2,2,50.0,50.0,,0,,5,3,2.0,3,2.0,2,2,2,,,,,,,,1,1,2.0,,1,30000,2,,,,6,,1,3,2,3,1,1,2.0,10.0,80.0,10.0,4,4,4,5,5,4,4,3,5,5,3,3,3,3,3,2,2,2,1,1,3,5,18,2,28NOV2020,8490.29423818427,1
32106,4.0,2,1,79,3,0,3,0,1,0,0,1,0,1,4,4,3,2,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,1.0,3,3,3.0,3,3.0,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,3,,3.0,2,2500,3,4.0,3.0,1.0,6,,4,3,1,1,1,1,1.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,5,98,5,22NOV2020,27883.9448380817,1
32115,3.0,1,4,64,3,2,1,0,0,0,1,0,2,0,1,1,2,4,1,1.0,2,4,,,,,0.0,1,2,2,2,2,2,1,,,,0,,4,3,1.0,2,,1,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,2,4000,3,4.0,3.0,2.0,1,3.0,1,1,2,2,2,1,2.0,10.0,80.0,10.0,4,4,4,4,5,4,5,5,5,5,3,4,2,2,2,3,3,4,4,2,3,4,18,3,21NOV2020,8052.76011347537,1
32124,2.0,2,4,66,4,1,3,0,0,0,3,0,0,1,1,2,4,4,4,0.0,4,2,,98.0,50.0,,0.0,2,2,2,2,2,2,2,70.0,10.0,1.0,0,2.0,4,3,3.0,3,3.0,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,1,2.0,,2,50000,3,4.0,3.0,2.0,6,,2,3,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,17,5,23NOV2020,2800.93266022746,1
32162,4.0,1,6,65,4,1,3,0,0,0,2,0,1,1,1,1,4,1,4,0.0,3,4,,,,,80.0,2,2,2,2,1,2,2,,,,0,,5,3,2.0,3,2.0,2,2,2,,,,,,,,1,1,2.0,,1,5000,2,,,,6,,1,4,3,2,1,1,2.0,50.0,20.0,30.0,5,5,5,5,5,4,4,4,4,5,4,2,2,2,2,2,2,1,1,1,4,4,19,3,21NOV2020,2704.12423041882,1
32234,3.0,1,4,68,5,2,3,0,0,0,2,0,0,3,2,2,1,2,1,1.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,3,2.0,3,2.0,2,1,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,2,4000,2,,,,6,,3,1,1,2,1,1,1.0,,,,3,3,3,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,2,11,3,20NOV2020,3691.25819214699,1
32425,1.0,1,3,66,4,2,2,0,0,0,2,0,1,1,5,5,2,1,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,1,2,,2,,2,1,2,1.0,0.0,0.0,0.0,0.0,,,2,1,2.0,,2,2000,3,2.0,2.0,1.0,6,,2,1,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,10,3,21NOV2020,5939.98597389063,1
32438,2.0,1,3,66,5,2,3,0,0,0,1,0,1,3,5,5,2,1,3,1.0,1,3,,,,1.0,,2,2,2,2,2,2,2,,,,0,,5,3,4.0,3,4.0,1,1,1,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2,3,,3.0,1,1000000,3,4.0,2.0,2.0,6,,4,1,1,1,1,1,1.0,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,20,3,21NOV2020,7607.11286182382,1
32452,2.0,1,4,77,3,2,1,0,0,0,1,0,1,1,2,2,3,3,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,3,1.0,2,,2,2,2,,,,,,,,2,2,,,1,1000,2,,,,6,,1,2,2,2,1,1,1.0,,,,3,2,2,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,1,12,3,22NOV2020,5031.38222420858,1
32464,4.0,1,6,72,3,1,2,0,0,0,1,0,0,2,4,4,3,1,2,0.0,2,4,,,,,0.0,2,2,2,2,2,2,2,,,,0,2.0,5,2,,2,,2,2,2,,,,,,,,1,2,,,1,5000,2,,,,6,,1,2,1,1,1,1,2.0,50.0,50.0,0.0,3,2,2,2,2,3,2,1,1,1,2,1,1,1,1,2,1,1,1,1,4,4,98,3,21NOV2020,4237.73324678967,1
32594,3.0,1,3,69,2,1,1,0,0,0,0,0,1,1,5,5,3,2,0,,0,4,,,,,,2,2,2,2,2,1,2,,,,0,,3,2,,2,,2,2,2,,,,,,,,1,2,,,2,10000,2,,,,6,,7,2,1,1,1,1,2.0,10.0,80.0,10.0,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,4,3,14,3,21NOV2020,10259.9072404726,1
32614,4.0,1,4,71,2,1,1,0,0,0,0,0,0,2,3,2,3,3,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,2500,2,,,,6,,2,3,1,2,1,1,2.0,30.0,40.0,30.0,3,2,3,1,2,3,1,2,1,1,2,1,1,1,1,2,1,1,1,1,4,3,15,3,21NOV2020,6967.74885884601,1
32635,4.0,1,3,74,4,2,2,0,0,0,2,0,0,2,4,5,2,2,2,0.0,2,4,,,,,0.0,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,5000,2,,,,6,,2,3,2,3,1,1,2.0,20.0,20.0,60.0,3,3,3,2,1,3,3,3,2,1,3,2,2,2,1,3,2,2,2,1,4,5,98,3,21NOV2020,7227.30678789519,1
32648,1.0,1,3,71,2,1,1,0,0,0,0,0,0,2,4,5,2,4,1,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,,2,2,,2,,1,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,2,5000,2,,,,6,,2,2,3,2,3,3,1.0,,,,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,4,4,9,3,26NOV2020,10601.0261498925,1
32658,1.0,1,5,52,4,2,2,0,0,0,2,2,0,0,3,3,2,2,2,1.0,2,1,1.0,9.0,0.0,,0.0,1,2,2,2,2,2,2,100.0,80.0,1.0,0,,6,2,,2,,2,2,2,,,,,,,,1,2,,,1,3500,2,,,,6,,1,2,2,2,2,1,2.0,30.0,50.0,20.0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,16,3,22NOV2020,2716.52912923129,1
32704,4.0,1,3,62,5,4,1,0,0,0,3,0,2,0,4,4,3,2,3,2.0,3,1,1.0,9.0,0.0,,50.0,2,2,2,2,2,2,2,0.0,0.0,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,3000,2,,,,6,,1,3,2,2,2,2,2.0,30.0,50.0,20.0,1,1,2,1,1,1,1,2,1,1,3,1,2,1,1,3,1,2,1,1,4,3,98,3,21NOV2020,6900.02730277452,1
32710,3.0,1,3,51,4,3,1,0,0,0,2,2,0,0,5,5,5,1,2,0.0,2,3,,,,1.0,50.0,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,3,,4.0,1,5000,3,1.0,2.0,1.0,6,,4,2,2,1,1,1,1.0,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,13,3,23NOV2020,6135.07346413174,1
32738,3.0,1,7,46,3,2,1,0,0,1,0,2,0,0,5,5,1,1,0,,2,6,,,,,90.0,2,2,2,2,2,2,2,,,,80,,2,3,4.0,3,4.0,1,2,1,1.0,0.0,0.0,0.0,0.0,,,2,3,,3.0,2,3000000,3,3.0,2.0,1.0,6,,1,1,1,1,1,1,1.0,,,,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,4,3,12,3,25NOV2020,6317.86228940831,1
32775,4.0,1,6,62,4,2,2,0,0,0,2,0,2,0,2,3,4,4,3,2.0,3,2,,98.0,50.0,,20.0,2,2,2,2,1,2,2,30.0,10.0,1.0,0,,4,3,2.0,3,2.0,2,2,2,,,,,,,,1,1,4.0,,2,10000,1,,3.0,1.0,6,,1,2,2,2,2,2,2.0,40.0,50.0,10.0,5,5,4,4,4,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,4,2,21,3,21NOV2020,3152.2550890138,1
32897,1.0,1,3,70,2,1,1,0,0,0,0,0,1,1,3,9,3,4,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,2.0,3,2,,2,,2,2,2,,,,,,,,2,2,,,2,2000,2,,,,6,,4,3,3,1,1,1,1.0,,,,3,4,2,2,2,4,4,1,2,2,4,4,1,2,2,4,4,1,1,1,5,4,10,3,28NOV2020,10259.9072404726,1
32910,1.0,2,4,77,3,1,2,1,0,0,1,0,0,1,4,4,2,2,1,0.0,1,6,,,,,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,2,,,,,,,,2,2,,,2,3000,3,4.0,3.0,2.0,6,,1,2,1,2,1,1,1.0,,,,4,4,4,3,3,3,3,3,3,3,2,2,2,3,1,2,2,2,2,2,5,4,15,4,20NOV2020,6042.5203596371,1
33022,4.0,2,4,57,1,0,1,0,0,0,0,0,1,0,2,2,2,4,1,1.0,1,2,,98.0,0.0,,,2,2,2,2,2,2,2,65.0,70.0,,10,2.0,4,3,3.0,3,2.0,2,2,2,,,,,,,,1,1,3.0,,2,10000,3,3.0,3.0,1.0,6,,5,3,2,2,3,1,2.0,50.0,30.0,20.0,3,4,4,3,5,3,3,3,3,2,3,2,2,1,1,2,1,1,1,1,5,5,8,1,22NOV2020,16045.6324453803,1
