nquest,nord,Y
909639A6378,1,22211.716401
909639A6378,2,7280.0
909640A6380,1,26107.62105
909640A6380,2,24000.0
909643A6381,1,17117.08847
909644A6383,1,36598.771005
909644A6383,2,16640.0
909645A6384,1,11440.0
909647A6385,1,13721.844014
909652A6387,1,24719.452519
909652A6387,2,6132.0
909653A6388,1,21323.560542
909663A6390,1,17824.750991
909663A6390,2,17000.0
909666A6391,1,24261.540116
909668A6392,1,6726.0
909671A6394,1,22487.173389
909671A6394,2,24000.0
909680A6395,1,14316.681594
909682A6396,1,28090.258075
909695A6398,1,24737.946256
909695A6398,2,14000.0
909696A6399,1,18343.210999
909700A6400,1,25953.616115
909703A6403,1,1801.6617093
909703A6403,2,15301.0
909703A6403,3,10000.0
909705A6405,1,72083.308828
909705A6405,2,18000.0
909706A6406,1,12400.0
909708A6407,1,32818.026554
909710A6408,1,18472.05329
909713A6409,1,17043.268603
909714A6410,1,25216.086458
909720A6412,1,2411.4791224
909720A6412,2,5000.0
909726A6414,1,38450.877971
909726A6414,2,11976.0
909727A6415,1,9901.0995845
909728A6417,1,33126.964035
909728A6417,3,13900.0
909732A6418,1,33407.567909
909737A6419,1,18142.505975
909744A6420,1,25805.2347
909745A6422,1,22504.764866
909745A6422,2,14800.0
909752A6424,1,2.565697067
909752A6424,2,16000.0
909753A6426,1,21226.243593
909753A6426,2,11592.0
909754A6428,1,0.0
909754A6428,2,17000.0
909766A6429,1,16506.230979
909770A6430,1,20169.13994
909772A6433,1,19930.999189
909772A6433,2,16900.0
909772A6433,3,17500.0
909774A6434,1,15934.188508
909775A6436,1,20051.986022
909775A6436,2,13910.0
909780A6437,1,15430.0
909783A6439,1,8401.9948802
909783A6439,2,14950.0
909790A6441,1,25803.661038
909790A6441,2,12610.0
909794A6442,1,24197.416483
909798A6443,1,15860.0
909800A6444,1,17237.515637
909802A6445,1,20001.223196
909810A6447,1,29914.891332
909810A6447,2,23000.0
909813A6448,1,19021.109985
909830A6449,1,18901.832641
909847A6450,1,24006.45595
909856A6451,1,49701.851786
909869A6453,1,32433.354062
909869A6453,2,8400.0
909884A6454,1,18011.415034
909900A6455,1,17008.113653
909905A6457,1,8.1232498249
909905A6457,2,18000.0
909914A6458,1,17686.919712
909926A6459,1,4225.2284544
909951A6460,1,20272.525577
909952A6462,1,6049.3107978
909952A6462,2,12000.0
909956A6463,1,13814.661126
909958A6464,1,77845.125704
909978A6465,1,12722.620034
909988A6466,1,9801.7540135
909993A6467,1,7000.808262
909996A6468,1,11936.098667
909997A6469,1,24411.849366
910001A6470,1,23753.917447
910009A6471,1,21147.958543
910010A6472,1,29063.857269
910011A6473,1,33623.004069
910013A6475,1,21907.330563
910013A6475,2,17400.0
910016A6476,1,24034.573128
910018A6478,1,3434.0932162
910018A6478,2,23000.0
910021A6479,1,31723.79843
910041A6480,1,23974.228805
910042A6482,1,25060.868659
910042A6482,2,18000.0
910045A6484,1,13395.199608
910045A6484,2,14300.0
910046A6485,1,18910.924245
910051A6487,1,12525.181399
910051A6487,2,11000.0
910057A6489,1,11358.183905
910057A6489,2,1963.0
910060A6491,1,20894.700481
910060A6491,2,19000.0
910061A6493,1,35556.028812
910061A6493,3,18000.0
910065A6494,1,45837.173088
910067A6496,1,26248.0955
910067A6496,2,5000.0
910087A6497,1,21185.793561
910093A6499,1,5415.3941824
910093A6499,2,13910.0
910094A6501,1,20152.904384
910094A6501,2,14170.0
910096A6503,1,18822.778126
910096A6503,2,12636.0
910100A6504,1,26520.017515
910102A6505,1,18367.363671
910104A6506,1,14977.814861
910105A6508,1,21312.461957
910105A6508,2,17100.0
910106A6510,1,9841.1610854
910106A6510,3,16000.0
910107A6511,1,20454.646516
910108A6512,1,29006.597507
910148A6515,1,18036.652815
910148A6515,2,10800.0
910148A6515,3,17700.0
910150A6517,1,24120.95429
910150A6517,2,16000.0
910152A6521,1,23127.247455
910152A6521,2,17200.0
910152A6521,3,7200.0
910152A6521,4,4200.0
910153A6523,1,50405.86445
910153A6523,2,13000.0
910154A6526,1,20873.30563
910154A6526,2,14000.0
910154A6526,3,14500.0
910155A6527,1,6660.4661493
910156A6530,1,24324.619572
910156A6530,2,17600.0
910156A6530,3,13000.0
910160A6532,1,20073.30563
910160A6532,2,18000.0
910164A6535,1,22173.30563
910164A6535,2,19000.0
910164A6535,5,10000.0
910166A6537,1,24309.958446
910166A6537,2,16200.0
910167A6538,1,57397.925202
910169A6540,1,9500.0
910169A6540,3,14950.0
910172A6542,1,39876.970912
910172A6542,2,36000.0
910173A6544,1,17495.444616
910173A6544,2,16000.0
910175A6546,1,17218.326408
910175A6546,2,13000.0
910176A6548,1,10369.099584
910176A6548,3,4320.0
910178A6549,1,18016.338909
910180A6550,1,24008.152065
910183A6551,1,36609.852135
910186A6552,1,19344.607913
910187A6554,1,19085.362373
910187A6554,2,16700.0
910190A6555,1,10402.368642
910191A6556,1,19664.456507
910194A6557,1,30133.541788
910199A6558,1,14319.067505
910208A6559,1,31748.298434
910214A6560,1,23847.11665
910216A6561,1,16812.828485
910218A6563,1,38247.366524
910218A6563,2,13716.0
910220A6564,1,20445.728151
910225A6566,1,24071.036109
910225A6566,2,2556.0
910226A6567,1,17364.0
910229A6568,1,20923.221896
910231A6570,1,15617.646233
910231A6570,2,14952.0
910236A6571,1,24225.606971
910237A6573,1,32695.247782
910237A6573,2,17950.0
910238A6575,1,5018.1991689
910238A6575,2,25100.0
910250A6576,1,24760.484206
910251A6577,1,17564.884528
910266A6578,1,113683.98899
910268A6579,1,21254.932225
910272A6580,1,23392.743472
910274A6582,1,229472.92139
910274A6582,2,22100.0
910278A6583,1,21402.565697
910285A6585,1,32749.523408
910285A6585,2,22000.0
910296A6586,1,22363.864518
910297A6588,1,45134.919226
910297A6588,2,15600.0
910304A6590,1,35520.793907
910304A6590,2,23000.0
910305A6592,1,28349.195474
910305A6592,2,17550.0
910312A6593,1,41717.502582
910316A6594,1,34649.826367
910326A6595,1,12602.343694
910335A6597,1,29265.146388
910335A6597,2,15600.0
910338A6598,1,31618.034604
910350A6600,1,19732.828365
910350A6600,2,21400.0
910351A6601,1,25085.239369
910356A6602,1,14600.0
910357A6604,1,17286.350171
910357A6604,3,15000.0
910358A6606,1,90053.941824
910358A6606,2,11000.0
910364A6607,1,20406.094612
910368A6608,1,8010.4408904
910373A6609,1,7140.0
910376A6610,1,18420.395562
910377A6611,1,17400.0
910386A6612,1,71635.34615
910394A6613,1,7000.0
910398A6614,1,16405.994924
910409A6615,1,17686.597507
910413A6617,1,23278.758455
910413A6617,2,17000.0
910415A6618,1,11012.124174
910420A6620,1,2.2817076755
910420A6620,2,18000.0
910422A6621,1,16805.748628
910433A6622,1,29800.710407
910440A6623,1,20820.291482
910458A6624,1,14505.978105
910459A6626,1,30721.600658
910459A6626,2,18600.0
910463A6627,1,15015.264928
910465A6629,1,17407.697091
910465A6629,2,5600.0
910466A6630,1,14104.398338
910472A6631,1,30038.045393
910475A6632,1,21314.294598
910476A6634,1,16836.693033
910476A6634,2,7080.0
910480A6636,1,6040.8639704
910480A6636,2,17350.0
910482A6638,1,25641.662411
910482A6638,2,12816.0
910483A6641,1,26470.032751
910483A6641,2,19764.0
910483A6641,3,23000.0
910484A6643,1,36673.725046
910484A6643,2,19140.0
910485A6644,1,34094.377671
910488A6646,1,32745.962134
910488A6646,2,23200.0
910492A6647,1,17057.123288
910493A6648,1,17555.497922
910503A6650,1,31014.661126
910503A6650,2,21800.0
910504A6651,1,16909.163204
910509A6653,1,15349.529732
910509A6653,2,14100.0
910511A6655,1,5.6811863626
910511A6655,2,16550.0
910513A6656,1,26705.893895
910514A6660,1,6.5975067436
910514A6660,2,13950.0
910514A6660,3,5590.0
910514A6660,4,6019.0
910518A6661,1,20609.529732
910519A6663,1,43802.701313
910519A6663,2,21000.0
910523A6664,1,19534.985787
910525A6665,1,25509.162135
910528A6667,1,37578.752168
910528A6667,2,25350.0
910542A6668,1,46479.563905
910555A6669,1,52098.613669
910556A6670,1,32046.023798
910561A6673,1,20645.478383
910561A6673,2,13650.0
910561A6673,4,1800.0
910564A6674,1,11506.597507
910565A6676,1,25756.690253
910565A6676,2,3200.0
910566A6678,1,18011.073118
910566A6678,2,10900.0
910567A6679,1,19205.765267
910570A6681,1,28699.094432
910570A6681,2,15096.0
910571A6682,1,16188.0
910573A6683,1,30025.656971
910584A6686,1,1.3666488739
910584A6686,2,8500.0
910584A6686,3,5000.0
910585A6688,1,24005.779683
910585A6688,2,20657.0
910586A6689,1,28089.717246
910596A6691,1,5000.0
910596A6691,2,20000.0
910598A6692,1,13200.0
910599A6693,1,3600.0
910605A6694,1,15001.538372
910607A6695,1,20001.875095
910608A6696,1,4800.0
910610A6697,1,4800.0
910615A6698,1,17459.471104
910618A6699,1,31350.883033
910621A6700,1,29453.385217
910624A6702,1,14451.661126
910624A6702,2,16000.0
910626A6703,1,21628.839463
910629A6704,1,27263.983378
910632A6705,1,19817.615475
910633A6706,1,24921.991689
910637A6707,1,23640.325367
910639A6708,1,5032.8883822
910641A6709,1,26821.991689
910644A6711,1,12607.330563
910644A6711,2,19500.0
910646A6712,1,5897.9056636
910647A6713,1,15000.0
910648A6715,1,3601.8732215
910648A6715,2,26000.0
910649A6716,1,25494.929395
910651A6717,1,2400.0
910652A6718,1,26810.847498
910657A6719,1,17272.180261
910659A6720,1,11745.403974
910661A6721,1,16153.330563
910662A6723,1,22636.591274
910662A6723,2,9048.0
910666A6725,1,24773.09942
910666A6725,2,16926.0
910672A6728,1,18385.392752
910672A6728,2,12350.0
910672A6728,3,13500.0
910675A6729,1,31674.659251
910676A6732,1,36674.891583
910676A6732,2,19000.0
910676A6732,3,8000.0
910680A6733,1,26450.995845
910681A6735,1,28834.980276
910681A6735,2,21000.0
910685A6738,1,16900.0
910685A6738,3,6700.0
910685A6738,4,17360.0
910686A6740,1,13.54242618
910686A6740,2,800.0
910697A6741,1,42136.617734
910701A6742,1,15796.165089
910703A6746,1,21030.309061
910703A6746,2,15000.0
910703A6746,3,17000.0
910703A6746,4,16000.0
910709A6748,1,8.080340236
910709A6748,2,15000.0
910714A6750,1,26913.418721
910714A6750,2,15300.0
910715A6751,1,16746.810332
910722A6752,1,23318.034494
910727A6754,1,24817.54405
910727A6754,2,18000.0
910749A6755,1,15346.954963
910753A6757,1,8514.3222522
910753A6757,2,10400.0
910757A6760,1,42532.137277
910757A6760,2,4000.0
910757A6760,3,8400.0
910795A6762,1,23676.967686
910795A6762,2,3185.0
910800A6764,1,20926.704425
910800A6764,2,14105.0
910804A6765,1,21260.117863
910805A6767,1,25018.608876
910805A6767,2,15730.0
910807A6768,1,18544.661538
910809A6769,1,32549.120772
910814A6770,1,31966.517507
910816A6772,1,20514.294598
910816A6772,2,17900.0
910817A6773,1,47976.834578
910819A6774,1,12002.199169
910827A6777,1,36366.84166
910827A6777,2,30000.0
910827A6777,3,11648.0
910833A6779,1,4811.4063047
910833A6779,2,79400.0
910835A6780,1,18905.238932
910838A6781,1,17700.608872
910839A6782,1,19127.535107
910841A6785,1,15414.524393
910841A6785,2,14300.0
910841A6785,3,14400.0
910842A6786,1,38007.019773
910852A6789,1,7202.1908616
910852A6789,2,15340.0
910852A6789,3,16500.0
910855A6791,1,20214.123352
910855A6791,2,20000.0
910859A6793,1,22293.903296
910859A6793,2,10660.0
910860A6795,1,27861.882436
910860A6795,2,19000.0
910873A6796,1,18030.118714
910874A6797,1,11503.135992
910882A6800,1,19827.994851
910882A6800,2,15600.0
910882A6800,3,20000.0
910883A6801,1,17806.592489
910885A6803,1,14370.0
910885A6803,2,5200.0
910886A6805,1,11439.931933
910886A6805,2,7670.0
910888A6806,1,11560.0
910890A6808,1,14200.107534
910890A6808,2,7800.0
910933A6810,1,4200.0
910933A6810,2,11310.0
910934A6811,1,20205.637735
910937A6813,1,21868.377895
910937A6813,2,15990.0
910940A6814,1,16201.845816
910943A6817,1,16002.285516
910943A6817,2,15000.0
910943A6817,3,15000.0
910949A6819,1,0.0
910949A6819,2,9000.0
910951A6820,1,7000.0
910964A6821,1,10920.0
910974A6822,1,16517.87365
910981A6823,1,6000.0
910983A6824,1,28355.456347
910984A6825,1,15637.083214
910985A6828,1,20708.059515
910985A6828,2,15600.0
910985A6828,3,15600.0
910994A6830,1,22889.128705
910994A6830,2,9100.0
910997A6831,1,20807.73145
910999A6833,1,27452.342675
910999A6833,2,25200.0
911004A6835,1,29143.889772
911004A6835,2,18200.0
911005A6836,1,11400.0
911007A6837,1,23234.410514
911011A6838,1,5400.0
911016A6840,1,50100.0
911016A6840,2,4940.0
911029A6841,1,21369.053009
911030A6842,1,30919.336776
911033A6843,1,25313.900027
911034A6845,1,20416.830094
911034A6845,2,15600.0
911038A6846,1,18057.602729
911044A6848,1,24594.91557
911044A6848,2,18000.0
911047A6850,1,11000.0
911047A6850,2,23269.6
911048A6851,1,15600.0
911061A6853,1,9000.0
911061A6853,2,22100.0
911067A6854,1,55402.045105
911068A6855,1,16094.609476
911070A6856,1,21236.868331
911071A6857,1,22350.45573
911078A6860,1,23817.096552
911078A6860,2,30700.0
911078A6860,3,12000.0
911082A6863,1,17515.590234
911082A6863,2,11081.042134
911082A6863,3,10590.066342
911083A6865,1,24810.784541
911083A6865,2,18000.0
911085A6866,1,13600.0
911086A6867,1,2400.0
911087A6871,1,21218.804431
911087A6871,2,19900.0
911087A6871,3,1200.0
911087A6871,4,13000.0
911093A6872,1,32436.168457
911097A6873,1,21205.969824
911115A6876,1,13350.135653
911115A6876,2,6000.0
911115A6876,3,6000.0
911116A6878,1,20455.418833
911116A6878,3,7500.0
911117A6879,1,22053.51311
911118A6881,1,43133.724376
911118A6881,2,9490.0
911119A6883,1,28366.915523
911119A6883,2,6487.0
911120A6884,1,15455.83792
911122A6886,1,22632.4087
911122A6886,2,15000.0
911125A6887,1,14112.0
911133A6888,1,38276.524041
911158A6890,1,24013.567958
911158A6890,2,16250.0
911164A6891,1,22560.132138
911168A6893,1,24965.70236
911168A6893,2,13650.0
911175A6895,1,22842.512952
911175A6895,2,18500.0
911178A6896,1,14421.84145
911188A6897,1,21177.111934
911205A6899,1,4000.0
911205A6899,2,14000.0
911211A6902,1,15751.163204
911211A6902,2,6000.0
911211A6902,3,10400.0
911219A6904,1,18003.665282
911219A6904,2,13000.0
911233A6905,1,14005.497922
911241A6906,1,13022.343624
911242A6907,1,27030.980881
911246A6908,1,26330.632954
911248A6910,1,22506.435927
911248A6910,2,13000.0
911268A6911,1,18009.336912
911289A6912,1,18484.239909
911290A6914,1,6517.3738345
911290A6914,2,15600.0
911291A6915,1,15623.504201
911296A6916,1,9612.0566875
911298A6917,1,20528.635328
911299A6918,1,13007.632044
911306A6920,1,19078.262322
911306A6920,2,6500.0
911309A6921,1,23037.4013
911312A6922,1,20431.936823
911320A6923,1,4800.0
911327A6924,1,18009.462316
911328A6926,1,15723.299905
911328A6926,2,15600.0
911332A6928,1,29713.950816
911332A6928,2,45000.0
911338A6929,1,31538.538068
911344A6931,1,15625.656971
911344A6931,2,7800.0
911350A6932,1,25514.383199
911351A6934,1,82923.877813
911351A6934,2,3450.0
911353A6935,1,62000.0
911364A6936,1,36190.0
911366A6938,1,18290.832942
911366A6938,2,10400.0
911371A6939,1,43812.5118
911377A6941,1,23221.242128
911377A6941,2,22100.0
911382A6942,3,17000.0
911383A6943,1,27730.131624
911384A6944,1,21608.805245
911385A6946,1,23016.755512
911385A6946,2,15600.0
911386A6948,1,9.0008569425
911386A6948,2,10400.0
911394A6950,1,31465.331296
911394A6950,2,11880.0
911418A6951,1,18009.382179
911419A6952,1,15600.0
911422A6953,1,21573.30563
911423A6954,1,42718.971311
911425A6956,1,21633.920557
911425A6956,2,17296.0
911426A6958,1,22118.326408
911426A6958,2,11156.0
911428A6960,1,13166.652815
911428A6960,2,4000.0
911432A6961,1,38738.160191
911433A6962,1,18641.652815
911445A6963,1,34840.318097
911448A6965,1,26880.531202
911448A6965,2,21000.0
911460A6968,1,10268.907293
911460A6968,2,15600.0
911460A6968,4,6000.0
911461A6969,1,31229.673523
911466A6970,1,13065.975067
911467A6971,1,24337.330563
911470A6972,1,23568.784345
911479A6973,1,11715.894598
911482A6974,1,16876.652815
911485A6975,1,18021.08589
911509A6976,1,19110.995845
911512A6977,1,18635.4395
911513A6978,1,14373.811541
911516A6980,1,17300.0
911516A6980,2,32000.0
911522A6981,1,10531.632038
911528A6982,1,13007.923021
911531A6984,1,166243.31341
911531A6984,2,19500.0
911534A6985,1,21609.163204
911547A6987,1,23107.330563
911547A6987,2,12600.0
911563A6990,1,44195.811379
911563A6990,2,34450.0
911563A6990,3,25000.0
911566A6991,1,45073.986863
911568A6993,1,17240.335571
911568A6993,2,11700.0
911570A6995,1,23022.89937
911570A6995,3,17000.0
911578A6997,1,70950.859305
911578A6997,2,11570.0
911579A6999,1,26023.688738
911579A6999,2,18000.0
911580A7000,1,131830.84048
911605A7001,1,18619.60048
911606A7002,1,34257.330563
911607A7005,1,135548.82914
911607A7005,2,9750.0
911607A7005,3,23000.0
911608A7007,1,23076.462645
911608A7007,2,10000.0
911609A7009,1,72325.862551
911609A7009,2,19500.0
911621A7010,1,28467.184872
911631A7011,1,17011.834617
911638A7013,1,59521.813149
911638A7013,2,19630.0
911652A7015,1,47816.493767
911652A7015,2,18000.0
911679A7017,1,4814.8638248
911679A7017,2,15210.0
911681A7019,1,19624.164418
911681A7019,2,9600.0
911689A7020,1,16028.540216
911703A7022,1,4804.0703697
911703A7022,2,8000.0
911706A7024,1,22199.515857
911706A7024,2,17000.0
911727A7026,1,23765.272122
911727A7026,2,17000.0
911729A7027,1,23618.312607
911743A7028,1,16008.09153
911748A7029,1,3600.0
911751A7030,1,10857.733056
911758A7031,1,28180.322001
911765A7032,1,3600.0
911795A7033,1,18010.299498
911808A7034,1,14473.857954
911811A7035,1,18228.91873
911816A7036,1,24926.885009
911821A7037,1,13470.422705
911823A7038,1,11455.610559
911824A7041,1,26161.867664
911824A7041,2,22000.0
911824A7041,3,8000.0
911849A7042,1,6400.0
911850A7043,1,6500.0
911851A7044,1,18000.0
911854A7046,1,17437.827756
911854A7046,2,1000.0
911858A7048,1,25953.555323
911858A7048,2,3240.0
911864A7050,1,52288.733837
911864A7050,2,15600.0
911867A7051,1,17287.0
911871A7054,1,40811.841707
911871A7054,2,19000.0
911871A7054,3,10800.0
911883A7055,1,14554.0
911886A7057,1,34784.301475
911886A7057,2,17550.0
911888A7058,1,17022.6561
911889A7059,1,27838.706531
911898A7060,1,16009.267068
911900A7061,1,15000.0
911901A7063,1,10007.330563
911901A7063,2,9000.0
911911A7066,1,28350.729997
911911A7066,3,14000.0
911911A7066,5,14000.0
911913A7068,1,22115.01707
911913A7068,3,10000.0
911914A7069,1,11803.76945
911917A7071,1,17802.215076
911917A7071,3,18000.0
911918A7072,1,20738.594788
911919A7074,1,51361.275984
911919A7074,2,50000.0
911922A7075,1,30623.883919
911923A7077,1,7805.8532186
911923A7077,2,7800.0
911926A7080,1,11.250217893
911926A7080,2,9000.0
911926A7080,3,14000.0
911932A7083,1,22130.252483
911932A7083,2,2800.0
911932A7083,4,200.0
911937A7085,1,26758.384091
911937A7085,2,17000.0
911938A7087,1,34492.420426
911938A7087,2,16000.0
911940A7088,1,27948.998072
911947A7090,1,22082.76725
911947A7090,2,10400.0
911950A7094,1,30916.243299
911950A7094,2,10140.0
911950A7094,3,17550.0
911950A7094,4,12930.0
911952A7096,1,27484.937669
911952A7096,2,11180.0
911956A7098,1,27151.271845
911956A7098,3,19500.0
911960A7100,1,22333.056305
911960A7100,2,7150.0
911962A7102,1,28829.875337
911962A7102,2,41200.0
911963A7104,1,9618.3264076
911963A7104,2,23400.0
911966A7106,1,11354.979223
911966A7106,2,11908.0
911972A7108,1,11836.652815
911972A7108,2,2320.0
911976A7110,1,16012.897391
911976A7110,2,18000.0
911977A7112,1,5329.0495358
911977A7112,2,20920.0
911983A7113,1,13259.163204
911992A7114,1,25256.926992
911993A7115,1,22753.057118
911994A7116,1,14922.332286
911997A7118,1,19057.645929
911997A7118,2,7800.0
911999A7119,1,9222.7465623
912001A7121,1,20135.14233
912001A7121,3,5000.0
912017A7122,1,24859.309543
912020A7125,1,29534.077547
912020A7125,2,8000.0
912020A7125,4,7800.0
912022A7126,1,34888.825544
912030A7127,1,130049.04254
912033A7128,1,7005.3398225
912042A7130,1,39561.974023
912042A7130,2,16250.0
912051A7132,1,65411.703441
912051A7132,2,21500.0
912054A7134,1,37619.829142
912054A7134,2,21100.0
912087A7138,1,22154.979223
912087A7138,2,4000.0
912087A7138,3,13000.0
912087A7138,4,13000.0
912095A7140,1,29264.937669
912095A7140,2,23000.0
912096A7142,1,25328.831647
912096A7142,2,25000.0
912104A7143,1,25622.71014
912134A7144,1,31171.632038
912142A7146,1,37530.552825
912142A7146,2,31666.17584
912146A7149,1,30024.126159
912146A7149,2,16900.0
912146A7149,3,18200.0
912147A7151,1,78710.522895
912147A7151,2,10400.0
912148A7152,1,29316.732917
912150A7154,1,30983.280487
912150A7154,2,14300.0
912151A7155,1,27991.045811
912154A7156,1,23003.889121
912165A7157,1,6370.0
912173A7159,1,30703.628629
912173A7159,2,9360.0
912185A7161,1,58592.590588
912185A7161,2,20000.0
912192A7162,1,24016.81417
912205A7165,1,6068.9596229
912205A7165,2,18000.0
912205A7165,3,17000.0
912209A7166,1,18007.334718
912210A7168,1,26017.077525
912210A7168,2,18000.0
912214A7169,1,17008.035831
912216A7170,1,24100.0
912220A7172,1,26086.652815
912220A7172,2,18200.0
912222A7175,1,17407.330563
912222A7175,2,9100.0
912222A7175,3,15600.0
912223A7177,1,15200.0
912223A7177,2,8120.0
912227A7178,1,20996.765233
912229A7180,1,27176.811864
912229A7180,2,18460.0
912241A7181,1,28580.65512
912258A7182,1,15205.219001
912261A7183,1,14800.0
912262A7185,1,8455.9926273
912262A7185,2,11960.0
912266A7186,1,28695.492447
912267A7187,1,23223.814269
912270A7188,1,26603.665282
912271A7189,1,21303.665282
912273A7190,1,23942.068201
912274A7192,1,28682.661126
912274A7192,2,2400.0
912281A7193,1,20696.818718
912290A7194,1,57254.555288
912292A7195,1,9100.0
912310A7198,1,25508.284853
912310A7198,2,14300.0
912310A7198,3,5200.0
912313A7200,1,26793.066703
912313A7200,2,12740.0
912315A7202,1,15783.264076
912315A7202,2,21648.0
912335A7204,1,31142.205086
912335A7204,2,18000.0
912336A7205,1,19221.991689
912338A7208,1,20021.713128
912338A7208,2,2800.0
912338A7208,4,4200.0
912342A7210,1,6657.1150571
912342A7210,2,18000.0
912351A7211,1,22936.063378
912360A7212,1,16300.0
912362A7214,1,20259.916891
912362A7214,2,6500.0
912364A7216,1,5640.3429582
912364A7216,2,22900.0
912367A7218,1,28139.417157
912367A7218,2,26000.0
912368A7220,1,25924.248843
912368A7220,2,30000.0
912372A7222,1,52220.830489
912372A7222,2,22100.0
912376A7226,1,38625.951626
912376A7226,2,11700.0
912376A7226,3,1200.0
912376A7226,4,11150.0
912382A7228,1,18007.330563
912382A7228,2,16900.0
912385A7229,1,28846.906495
912398A7230,1,14454.979223
912400A7233,1,64293.945543
912400A7233,2,19500.0
912400A7233,3,16800.0
912409A7234,1,45362.543689
912411A7235,1,8806.4252815
912441A7237,1,21459.935067
912441A7237,3,20000.0
912444A7240,1,39776.078892
912444A7240,2,40000.0
912444A7240,3,20000.0
912445A7241,1,16633.722582
912446A7242,1,20953.80922
912449A7243,1,19537.150904
912451A7246,1,39140.257622
912451A7246,2,23114.0
912451A7246,3,18000.0
912452A7247,1,41183.318426
912453A7248,1,24238.959632
912456A7249,1,24132.333151
912459A7250,1,27226.021934
912467A7251,1,24817.095073
912473A7252,1,18010.224918
912476A7254,1,23015.497214
912476A7254,2,8000.0
912482A7255,1,22805.67166
912488A7256,1,16678.571857
912493A7258,1,13665.097334
912493A7258,2,8840.0
912494A7259,1,18786.806443
912495A7261,1,24107.054703
912495A7261,2,11570.0
912497A7263,1,22403.254595
912497A7263,2,8970.0
912500A7265,1,31157.985693
912500A7265,2,9399.0
912501A7266,1,21012.066415
912502A7267,1,17018.923118
912504A7269,1,25897.059125
912504A7269,2,10530.0
912515A7271,1,20796.662914
912515A7271,2,22000.0
912535A7272,1,11850.0
912536A7274,1,8138.0
912536A7274,2,2400.0
912538A7275,1,22930.557219
912540A7277,1,40290.893359
912540A7277,2,18200.0
912541A7279,1,22817.445556
912541A7279,2,300.0
912543A7280,1,18482.950033
912552A7282,1,55858.098342
912552A7282,2,12132.85401
912555A7284,1,21230.43814
912555A7284,2,9400.0
912560A7286,1,19005.38968
912560A7286,2,6240.0
912561A7287,1,8475.0362321
912562A7288,1,17311.011246
912563A7289,1,10626.643526
912565A7290,1,14000.0
912566A7291,1,24222.777779
912568A7293,1,20811.123892
912568A7293,3,29520.0
912571A7295,1,17011.705529
912571A7295,2,19000.0
912591A7297,1,47332.745377
912591A7297,2,21450.0
912593A7298,1,19445.391689
912594A7300,1,38745.11006
912594A7300,2,8800.0
912597A7302,1,22741.913581
912597A7302,2,19500.0
912615A7305,1,35279.07683
912615A7305,4,24050.0
912615A7305,5,8840.0
912630A7307,1,22805.063211
912630A7307,2,19500.0
912631A7310,1,25417.089382
912631A7310,2,15000.0
912631A7310,3,12000.0
912634A7312,1,48405.537532
912634A7312,2,15600.0
912635A7314,1,33079.081518
912635A7314,2,20000.0
912637A7315,1,28255.076273
912638A7316,1,27051.339144
912639A7317,1,23415.254089
912640A7320,1,33358.998596
912640A7320,2,17000.0
912640A7320,4,3000.0
912642A7322,1,26013.151157
912642A7322,2,13000.0
912646A7323,1,21774.825305
912647A7325,1,24038.568793
912647A7325,2,7800.0
912649A7327,1,31425.428594
912649A7327,2,12000.0
912651A7328,1,25602.007508
912652A7330,1,21417.787456
912652A7330,2,13000.0
912653A7331,1,16904.12752
912656A7333,1,28420.800574
912656A7333,2,19000.0
912661A7334,1,25425.289942
912662A7335,1,1000.0
912663A7336,1,15008.421357
912664A7338,1,43290.111862
912664A7338,2,50000.0
912666A7339,1,22306.094767
912667A7341,1,42541.85763
912667A7341,2,13000.0
912673A7343,1,4809.0914885
912673A7343,2,15600.0
912680A7345,1,36329.219849
912680A7345,2,9880.0
912681A7349,1,23637.18923
912681A7349,2,15000.0
912681A7349,3,14500.0
912681A7349,4,15000.0
912682A7351,1,27616.321529
912682A7351,2,19000.0
912686A7352,1,21702.264833
912689A7354,1,17481.042045
912689A7354,2,14000.0
912694A7355,1,14005.255082
912696A7357,1,29168.244257
912696A7357,2,17940.0
912699A7358,1,23903.206794
912700A7359,1,24105.643166
912701A7360,1,19051.051994
912716A7362,1,36437.884918
912716A7362,2,15600.0
912717A7363,1,24671.317146
912721A7365,1,24361.117518
912721A7365,2,19500.0
912731A7366,1,102497.16507
912737A7367,1,14410.227806
912740A7369,1,7717.5744369
912740A7369,2,31362.0
912751A7370,1,13004.869461
912759A7371,1,68982.757874
912761A7372,1,37611.54893
912768A7374,1,24157.736352
912768A7374,2,34100.0
912773A7376,1,26656.226598
912773A7376,3,8400.0
912778A7378,1,47550.835978
912778A7378,2,20000.0
912779A7380,1,32823.695772
912779A7380,2,33000.0
912793A7382,1,66546.195718
912793A7382,2,11700.0
912798A7385,1,54813.898739
912798A7385,2,27000.0
912798A7385,3,30080.0
912799A7387,1,90987.369097
912799A7387,2,15600.0
912810A7388,1,6.8621092602
912813A7389,1,35645.961239
912815A7390,1,35670.940641
912821A7391,1,23500.89875
912840A7393,1,64918.859172
912840A7393,2,22100.0
912841A7394,1,17029.252261
912848A7397,1,12018.539545
912848A7397,2,1300.0
912848A7397,3,16000.0
912849A7399,1,121035.74421
912849A7399,2,45800.0
912854A7400,1,24018.886962
912861A7402,1,74405.831647
912861A7402,2,36608.0
